,nm_produto,ds_classe2,vl_total
3761,Abs.Sym Sve C/Abas L32 P28,Perfumaria/Higiene E Beleza,125.97
3762,Abs.Sym Sve C/Abas L8p7,Perfumaria/Higiene E Beleza,45.98
3763,Abs.Sym Sve Transp.C/Abas L16p14,Perfumaria/Higiene E Beleza,54.90
3764,Abs.Sym Sve Transpar.C/Abas C/8,Perfumaria/Higiene E Beleza,26.01
3765,Agua Oxig.Yama 20vol.100ml,Perfumaria/Higiene E Beleza,14.46
3766,Agua Oxig.Yama 30vol.100ml,Perfumaria/Higiene E Beleza,7.23
3767,Agua Oxig.Yama 40vol.100ml,Perfumaria/Higiene E Beleza,17.29
3768,Algodao Lady Disco C/60,Perfumaria/Higiene E Beleza,9.80
3769,Algodao Proteg  25g Rolo,Perfumaria/Higiene E Beleza,27.00
3770,Algodao Proteg 50g Bola,Perfumaria/Higiene E Beleza,7.62
3771,Algodao Proteg Disco C/60,Perfumaria/Higiene E Beleza,46.50
3772,Algodao Topz 25g Rolo,Perfumaria/Higiene E Beleza,43.16
3773,Algodao Topz 25g Zig Zag,Perfumaria/Higiene E Beleza,41.04
3774,Algodao Topz 37g Disco,Perfumaria/Higiene E Beleza,14.64
3775,Algodao Topz 40g Quadrado,Perfumaria/Higiene E Beleza,3.19
3776,Algodao Topz 50g Bola,Perfumaria/Higiene E Beleza,23.03
3777,Algodao York 50g Bola,Perfumaria/Higiene E Beleza,15.20
3778,Antissep. Buc.Colgate 250ml Lum.White Xd,Perfumaria/Higiene E Beleza,33.70
3779,Antissep.Buc.Colgate 250ml Pro-Alivio,Perfumaria/Higiene E Beleza,25.72
3780,Antissep.Buc.Colgate 250ml T.12 H.Saud.,Perfumaria/Higiene E Beleza,23.76
3781,Antissep.Buc.Listerine 250ml Cool Mint,Perfumaria/Higiene E Beleza,12.07
3782,Antissep.Buc.Listerine 250ml Zero,Perfumaria/Higiene E Beleza,24.14
3783,Antissep.Buc.Listerine 500ml Antic.Zero,Perfumaria/Higiene E Beleza,19.41
3784,Antissep.Buc.Listerine 500ml T.C,Perfumaria/Higiene E Beleza,19.41
3785,Antissep.Buc.Listerine L500 P350ml C.Min,Perfumaria/Higiene E Beleza,135.12
3786,Antissep.Buc.Listerine L500 P350ml Z.Sve,Perfumaria/Higiene E Beleza,33.78
3787,Antissep.Buc.Listerine L500 P350ml Zero,Perfumaria/Higiene E Beleza,50.67
3788,Antissep.Buc.Luminous 500ml Gt1cr.Lum.,Perfumaria/Higiene E Beleza,72.42
3789,Antissep.Buc.Oral-B L500p300ml Comp.Hort,Perfumaria/Higiene E Beleza,16.34
3790,Antissep.Buc.Plax  L500ml P350ml Classic,Perfumaria/Higiene E Beleza,86.52
3791,Antissep.Buc.Plax  L500ml P350ml Ice Gla,Perfumaria/Higiene E Beleza,27.96
3792,Antissep.Buc.Plax 250ml Ice Infinity,Perfumaria/Higiene E Beleza,68.39
3793,Antissep.Buc.Plax 250ml Kids,Perfumaria/Higiene E Beleza,37.78
3794,Antissep.Buc.Plax 250ml Kids Minions,Perfumaria/Higiene E Beleza,39.60
3795,Aparelho Bic Comfort 2 C/Fita C/2,Perfumaria/Higiene E Beleza,73.95
3796,Aparelho Bic Comfort 2 S/Fita C/2,Perfumaria/Higiene E Beleza,88.74
3797,Aparelho Bic Comfort 3 P.Normal C/2,Perfumaria/Higiene E Beleza,101.76
3798,Aparelho Bic Comfort 3 P.Sensivel C/2,Perfumaria/Higiene E Beleza,93.28
3799,Aparelho Bic Comfort 3 P.Sensivel L4p3,Perfumaria/Higiene E Beleza,108.45
3800,Aparelho Bic Flex 3 C/2,Perfumaria/Higiene E Beleza,144.06
3801,Aparelho Bic Sensit.Shaver L7p5,Perfumaria/Higiene E Beleza,114.58
3802,Aparelho Bic Soleil C/2,Perfumaria/Higiene E Beleza,151.57
3803,Aparelho Gillette Mach3 Sensitive C/1,Perfumaria/Higiene E Beleza,38.96
3804,Aparelho Gillette Venus Breeze C/1,Perfumaria/Higiene E Beleza,26.74
3805,Aparelho Gillette Venus Sensit.C/2,Perfumaria/Higiene E Beleza,41.48
3806,Aparelho Mach3 Regular C/1 C/2 Cargas,Perfumaria/Higiene E Beleza,93.24
3807,Aparelho Mach3 Sens.C/3 Carga Gt.Gel Lig,Perfumaria/Higiene E Beleza,110.70
3808,Aparelho Prestobarba 3 Body Sens.C/2,Perfumaria/Higiene E Beleza,122.32
3809,Aparelho Prestobarba 3 Body Sens.C/4,Perfumaria/Higiene E Beleza,111.65
3810,Aparelho Prestobarba 3 Fem.C/2,Perfumaria/Higiene E Beleza,155.45
3811,Aparelho Prestobarba 3 Fem.L4p3,Perfumaria/Higiene E Beleza,149.23
3812,Aparelho Prestobarba 3 Ice Masc.C/4,Perfumaria/Higiene E Beleza,67.80
3813,Aparelho Prestobarba 3 Ice Masc.L4p3,Perfumaria/Higiene E Beleza,164.34
3814,Aparelho Prestobarba 3 Masc.C/2,Perfumaria/Higiene E Beleza,147.50
3815,Aparelho Prestobarba 3 Masc.L4p3,Perfumaria/Higiene E Beleza,179.06
3816,Aparelho Prestobarba 3 Sense C/2,Perfumaria/Higiene E Beleza,41.22
3817,Aparelho Prestobarba Movel Fem.C/2,Perfumaria/Higiene E Beleza,45.86
3818,Aparelho Prestobarba Movel Masc.C/2,Perfumaria/Higiene E Beleza,145.55
3819,Aparelho Prestobarba Regular C/2,Perfumaria/Higiene E Beleza,129.98
3820,Aparelho Prestobarba Ultra Grip 3 C/2,Perfumaria/Higiene E Beleza,103.84
3821,Aparelho Prestobarba Ultra Grip 3 Fe.C/2,Perfumaria/Higiene E Beleza,56.76
3822,Aparelho Prestobarba Ultra Grip 3 L5p4,Perfumaria/Higiene E Beleza,37.78
3823,Aparelho Prestobarba Ultra Grip C/2,Perfumaria/Higiene E Beleza,76.06
3824,Aparelho Probak Ii L7 P5,Perfumaria/Higiene E Beleza,127.42
3825,Band-Aid Jonhson Peq.Ferimentos C/16,Perfumaria/Higiene E Beleza,11.58
3826,Bobs Marco Boni Gde C/Velcro  4306,Perfumaria/Higiene E Beleza,11.42
3827,Bucha Luva Vegetal Rainha  66,Perfumaria/Higiene E Beleza,18.72
3828,Bucha Rainha Vegetal,Perfumaria/Higiene E Beleza,55.35
3829,Bucha Vegetal Marco Boni P/Banho,Perfumaria/Higiene E Beleza,51.73
3830,Carga Fusion Proshield C/2,Perfumaria/Higiene E Beleza,34.60
3831,Carga Gillette Mach3 C/2,Perfumaria/Higiene E Beleza,271.37
3832,Carga Gillette Mach3 C/2 Turbo,Perfumaria/Higiene E Beleza,92.52
3833,Carga Gillette Mach3 C/4,Perfumaria/Higiene E Beleza,169.70
3834,Carga Gillette Mach3 L8p6 Sensitive,Perfumaria/Higiene E Beleza,65.18
3835,Carga Gillette Mach3 Sensitive C/2,Perfumaria/Higiene E Beleza,41.48
3836,Carga Gillette Mach3 Sensitive C/4,Perfumaria/Higiene E Beleza,147.98
3837,Carga Gillette Mach3 Sensitive L4p3,Perfumaria/Higiene E Beleza,88.66
3838,Carga Gillette Sensor3 C/2,Perfumaria/Higiene E Beleza,14.55
3839,Cera Depimiel Corporal C/16 Folhas,Perfumaria/Higiene E Beleza,25.16
3840,Cera Depimiel Facial C/16 Folhas,Perfumaria/Higiene E Beleza,6.99
3841,Cera Depimiel Rollon Classica 100gr,Perfumaria/Higiene E Beleza,15.03
3842,Cera Modeladora Bozzano 230g,Perfumaria/Higiene E Beleza,44.13
3843,Cera Veet Depil.Corporal P.Delic.C/12,Perfumaria/Higiene E Beleza,22.64
3844,Cera Veet Depil.Corporal P.Normal C/12,Perfumaria/Higiene E Beleza,45.28
3845,Cera Veet Depil.Facial P.Delic.C/12 F.,Perfumaria/Higiene E Beleza,26.02
3846,Cj.2 Cr.Dental Sensodyne Branq.Gts 1esc.,Perfumaria/Higiene E Beleza,18.43
3847,Cj.2 Desod.Adidas Aero 150ml C/50%Con.Fe,Perfumaria/Higiene E Beleza,17.44
3848,Cj.2 Desod.Adidas Aero 150ml C/50%Pow.Ma,Perfumaria/Higiene E Beleza,17.44
3849,Cj.2 Desod.Bozzano Aero 90g Batman/Flash,Perfumaria/Higiene E Beleza,138.84
3850,Cj.2 Desod.Bozzano Aero 90g Sman/Flash,Perfumaria/Higiene E Beleza,86.32
3851,Cj.2 Desod.Dove Aero 89g C/50% Inv.Dry,Perfumaria/Higiene E Beleza,22.33
3852,Cj.2 Desod.Dove Aero 89gr C/50% Invi.Dry,Perfumaria/Higiene E Beleza,21.29
3853,Cj.2 Desod.Dove Aero 89gr C/50% Original,Perfumaria/Higiene E Beleza,63.96
3854,Cj.2 Desod.Nivea Aero 150ml B&W F.C/50%,Perfumaria/Higiene E Beleza,50.35
3855,Cj.2 Desod.Nivea Aero 150ml Dry F.C/50%,Perfumaria/Higiene E Beleza,17.37
3856,Cj.2 Desod.Nivea Aero 150ml Dry M.C/50%,Perfumaria/Higiene E Beleza,85.97
3857,Cj.2 Desod.Old Spice 93g C/50%Lenha,Perfumaria/Higiene E Beleza,123.24
3858,Cj.2 Desod.Rexona Aero 89gr C/50% Cotton,Perfumaria/Higiene E Beleza,37.38
3859,Cj.2 Desod.Rexona Aero 89gr C/50% V8 Mas,Perfumaria/Higiene E Beleza,81.06
3860,Cj.2 Desod.Rexona Aero 90g C/50% Act.Mas,Perfumaria/Higiene E Beleza,256.70
3861,Cj.2 Desod.Rexona Aero 90g C/50% Invis.F,Perfumaria/Higiene E Beleza,164.01
3862,Cj.2 Desod.Rexona Aero 90g C/50% Invis.M,Perfumaria/Higiene E Beleza,73.34
3863,Cj.2 Desod.Rexona Aero 90g C/50% Powd.F,Perfumaria/Higiene E Beleza,296.90
3864,Cj.2 Desod.Rexona Aero 90gr C/50% Inv.Ma,Perfumaria/Higiene E Beleza,88.89
3865,Cj.2 Desod.Rexona Aero Invis.C/50%,Perfumaria/Higiene E Beleza,37.34
3866,Cj.2 Shampoo Clear 200ml 2em1 A.Caspa,Perfumaria/Higiene E Beleza,179.14
3867,Cj.2 Shampoo Clear 200ml C.Ment A.Caspa,Perfumaria/Higiene E Beleza,59.70
3868,Cj.2 Shampoo H.& Shold.200ml 3x1,Perfumaria/Higiene E Beleza,79.96
3869,Cj.2 Shampoo Palm.350ml Nut.+1 Cond.350g,Perfumaria/Higiene E Beleza,213.95
3870,Cj.2 Shampoo Palm.Camel.+1 Cond.350ml,Perfumaria/Higiene E Beleza,137.56
3871,Cj.2 Shampoo Seda 325ml+1 Condic.Ceram.,Perfumaria/Higiene E Beleza,79.59
3872,Cj.Ant.Buc.Colgate T.12 500ml Gt Cr.T12,Perfumaria/Higiene E Beleza,69.06
3873,"Cj.Ant.Buc.Plax Inf. L500p350ml+1,99 Pla",Perfumaria/Higiene E Beleza,220.33
3874,"Cj.Ant.Buc.Plax Mint.L500p350ml+1,99 Pla",Perfumaria/Higiene E Beleza,138.20
3875,"Cj.Sab.Dermacyd 200ml Deli+1,99 Derm.100",Perfumaria/Higiene E Beleza,64.71
3876,"Cj.Sab.Dermacyd 200ml Fem.+1,99 Derm.100",Perfumaria/Higiene E Beleza,43.14
3877,Cj.Sab.Palmolive Natureza 90g C/3 Mar.,Perfumaria/Higiene E Beleza,12.68
3878,Cj.Shampoo 400+Condic.175 Pantene Hidrat,Perfumaria/Higiene E Beleza,103.45
3879,Cj.Shampoo 400+Condic.175 Pantene Hidroc,Perfumaria/Higiene E Beleza,123.35
3880,Cj.Shampoo 400+Condic.175 Pantene Liso,Perfumaria/Higiene E Beleza,131.25
3881,Cj.Shampoo 400+Condic.175 Pantene Queda,Perfumaria/Higiene E Beleza,99.50
3882,Cj.Shampoo 400+Condic.175 Pantene Rest.,Perfumaria/Higiene E Beleza,59.70
3883,Cj.Shampoo 400+Condic.175pantene G.Venus,Perfumaria/Higiene E Beleza,242.75
3884,Cj.Shampoo 400+Condic.200 Tresemme B.Poo,Perfumaria/Higiene E Beleza,386.38
3885,Cj.Shampoo 400+Condic.200 Tresemme Detox,Perfumaria/Higiene E Beleza,292.68
3886,Cj.Shampoo 400+Condic.200 Tresemme H.Pro,Perfumaria/Higiene E Beleza,309.41
3887,Cj.Shampoo 400+Condic.200 Tresemme Rec.,Perfumaria/Higiene E Beleza,65.22
3888,Cj.Shampoo 400+Condic.200ml Pantene Hidr,Perfumaria/Higiene E Beleza,23.85
3889,Cj.Shampoo 400+Condic.Elseve 200ml Argx3,Perfumaria/Higiene E Beleza,110.40
3890,Cj.Shampoo 400+Condic.Elseve 200ml Cont.,Perfumaria/Higiene E Beleza,44.16
3891,Cj.Shampoo 400+Condic.Elseve 200ml Detox,Perfumaria/Higiene E Beleza,66.24
3892,Cj.Shampoo 400+Condic.Elseve 200ml Rt5,Perfumaria/Higiene E Beleza,66.24
3893,Cj.Shampoo Dove 200+Condic.400ml Cachos,Perfumaria/Higiene E Beleza,89.65
3894,Cj.Shampoo Dove 400ml+Condic.200ml Coco,Perfumaria/Higiene E Beleza,503.30
3895,Cj.Shampoo Dove 400ml+Condic.200ml Oleo,Perfumaria/Higiene E Beleza,328.77
3896,Cj.Shampoo Dove 400ml+Condic.200ml R.Com,Perfumaria/Higiene E Beleza,146.68
3897,Cj.Shampoo+Cond.Tra La La Kids Nutrik.,Perfumaria/Higiene E Beleza,39.60
3898,Cj.Shampoo+Cond.Tra La La S/Embar.,Perfumaria/Higiene E Beleza,19.80
3899,Cj.Shampoo+Condic.480ml Clinihair Nut.,Perfumaria/Higiene E Beleza,118.70
3900,Cj.Shampoo+Condic.Acqua Kids 250ml Lisos,Perfumaria/Higiene E Beleza,33.82
3901,Cj.Shampoo+Condic.Clear 200ml Hid.Int,Perfumaria/Higiene E Beleza,54.84
3902,Cj.Shampoo+Condic.Disney 230ml Frozen,Perfumaria/Higiene E Beleza,28.26
3903,Cj.Shampoo+Condic.Gold Chocolate,Perfumaria/Higiene E Beleza,11.90
3904,Cj.Shampoo+Condic.Gold Pos Quimica,Perfumaria/Higiene E Beleza,61.34
3905,Cj.Shampoo+Condic.Gold Rep.Int.Queratina,Perfumaria/Higiene E Beleza,98.28
3906,Cj.Shampoo+Condic.H.&Shold.200ml A.Coc.,Perfumaria/Higiene E Beleza,19.99
3907,Cj.Shampoo+Condic.H.&Shold.200ml Hid.,Perfumaria/Higiene E Beleza,99.95
3908,Cj.Shampoo+Condic.H.&Shold.200ml Oleosid,Perfumaria/Higiene E Beleza,39.98
3909,Cj.Shampoo+Condic.Ox 240ml P.Esp.Oils,Perfumaria/Higiene E Beleza,112.05
3910,Cj.Shampoo+Condic.Ox 240ml P.Esp.Protein,Perfumaria/Higiene E Beleza,81.66
3911,Cj.Shampoo+Condic.Palm.350ml Argan P.Esp,Perfumaria/Higiene E Beleza,59.94
3912,Cj.Shampoo+Condic.Palm.350ml Ceram.P.Esp,Perfumaria/Higiene E Beleza,194.64
3913,Cj.Shampoo+Condic.Seda 325ml Ceram.C15%,Perfumaria/Higiene E Beleza,206.40
3914,Cj.Shampoo+Condic.Seda 325ml L.Perf.C15%,Perfumaria/Higiene E Beleza,245.13
3915,Cj.Shampoo+Condic.Seda Cachos 325ml C15%,Perfumaria/Higiene E Beleza,90.30
3916,Colonia Huggies 100ml T.Monica,Perfumaria/Higiene E Beleza,13.68
3917,Coloracao Casting Creme Cast.Esc.300,Perfumaria/Higiene E Beleza,27.60
3918,Coloracao Casting Creme Choc.Glace 415,Perfumaria/Higiene E Beleza,28.99
3919,Compressa de Gaze Cremer Max C/10,Perfumaria/Higiene E Beleza,4.98
3920,Condic.Acqua Kids 250ml Finos,Perfumaria/Higiene E Beleza,10.02
3921,Condic.Aussie 400ml M.Smooth,Perfumaria/Higiene E Beleza,35.19
3922,Condic.Clear 200ml Cresc.Forca,Perfumaria/Higiene E Beleza,13.99
3923,Condic.Clear 200ml Queda Defense,Perfumaria/Higiene E Beleza,25.30
3924,Condic.Dove 200ml Nutricao O.Micelar,Perfumaria/Higiene E Beleza,13.89
3925,Condic.Dove 200ml Oleo Nutricao,Perfumaria/Higiene E Beleza,13.92
3926,Condic.Dove 200ml Oxigenio Hidrat.,Perfumaria/Higiene E Beleza,55.56
3927,Condic.Dove 200ml Pure Care Dry Oil,Perfumaria/Higiene E Beleza,19.40
3928,Condic.Dove 200ml Rec.Extrema,Perfumaria/Higiene E Beleza,13.89
3929,Condic.Dove 200ml Reconstrucao Completa,Perfumaria/Higiene E Beleza,13.89
3930,Condic.Dove 200ml Vitality,Perfumaria/Higiene E Beleza,19.42
3931,Condic.Dove 400ml Controle Queda,Perfumaria/Higiene E Beleza,21.25
3932,Condic.Dove 400ml Liso E Nutrido,Perfumaria/Higiene E Beleza,42.45
3933,Condic.Dove 400ml Nutricao O.Micelar,Perfumaria/Higiene E Beleza,42.45
3934,Condic.Dove 400ml Oleo Nutricao,Perfumaria/Higiene E Beleza,21.20
3935,Condic.Dove 400ml Oxigenio Hidrat.,Perfumaria/Higiene E Beleza,63.60
3936,Condic.Dove 400ml Reconstrucao Completa,Perfumaria/Higiene E Beleza,84.90
3937,Condic.Dove 400ml Reconstrucao Extrema,Perfumaria/Higiene E Beleza,21.25
3938,Condic.Dove 400ml Reparacao,Perfumaria/Higiene E Beleza,21.20
3939,Condic.Dove 400ml Ultra Cachos,Perfumaria/Higiene E Beleza,21.25
3940,Condic.Dove Baby 200ml Cab.Cacheados,Perfumaria/Higiene E Beleza,31.56
3941,Condic.Dove Baby 200ml Hidrat.Enriq.,Perfumaria/Higiene E Beleza,15.78
3942,Condic.Elseve 200ml Detox Oleosidade,Perfumaria/Higiene E Beleza,32.70
3943,Condic.Elseve 200ml Rep.Total 5,Perfumaria/Higiene E Beleza,26.14
3944,Condic.Elseve 400ml Arginina,Perfumaria/Higiene E Beleza,20.56
3945,Condic.Elseve 400ml Hydra A.Caspa,Perfumaria/Higiene E Beleza,47.44
3946,Condic.Elseve 400ml Quera Liso,Perfumaria/Higiene E Beleza,20.56
3947,Condic.Elseve 400ml Repar.Total 5,Perfumaria/Higiene E Beleza,37.98
3948,Condic.Fructis 400ml Apaga Danos,Perfumaria/Higiene E Beleza,26.04
3949,Condic.Fructis 400ml Cachos Poderosos,Perfumaria/Higiene E Beleza,26.04
3950,Condic.Fructis 400ml Rep.3oleos,Perfumaria/Higiene E Beleza,13.02
3951,Condic.Gold 200ml Mega Brilho,Perfumaria/Higiene E Beleza,22.87
3952,Condic.Head&Shoulders 200ml Apple Fresh,Perfumaria/Higiene E Beleza,14.48
3953,Condic.Head&Shoulders 400ml Hidratacao,Perfumaria/Higiene E Beleza,21.97
3954,Condic.Huggies 200ml,Perfumaria/Higiene E Beleza,47.16
3955,Condic.Johnson Baby 400ml,Perfumaria/Higiene E Beleza,19.40
3956,Condic.Monange 350ml Antifrizz,Perfumaria/Higiene E Beleza,27.92
3957,Condic.Monange 350ml Fios Encorpados,Perfumaria/Higiene E Beleza,6.98
3958,Condic.Monange 350ml Hidrat.Intensiva,Perfumaria/Higiene E Beleza,27.92
3959,Condic.Monange 350ml Lisos Rad.,Perfumaria/Higiene E Beleza,20.94
3960,Condic.Monange 350ml Pre E Pos Quimica,Perfumaria/Higiene E Beleza,20.94
3961,Condic.Monange 350ml Prot.Termica,Perfumaria/Higiene E Beleza,20.94
3962,Condic.Naturre 240ml Blond Matizador,Perfumaria/Higiene E Beleza,109.76
3963,Condic.Naturre 240ml Camomila,Perfumaria/Higiene E Beleza,30.92
3964,Condic.Naturre 240ml Jaborandi C/Babosa,Perfumaria/Higiene E Beleza,54.11
3965,Condic.Naturre 240ml Leite de Cabra,Perfumaria/Higiene E Beleza,23.19
3966,Condic.Naturre 240ml Oleo de Coco,Perfumaria/Higiene E Beleza,70.64
3967,Condic.Neutrox 230ml N.1,Perfumaria/Higiene E Beleza,54.74
3968,Condic.Neutrox 350ml Sos,Perfumaria/Higiene E Beleza,52.16
3969,Condic.Neutrox 500ml N.1,Perfumaria/Higiene E Beleza,83.50
3970,Condic.Origem 300ml Bomba Max,Perfumaria/Higiene E Beleza,57.84
3971,Condic.Ox 240ml Fibers Liso Abs.,Perfumaria/Higiene E Beleza,88.89
3972,Condic.Ox 240ml Oils Nut.Int.,Perfumaria/Higiene E Beleza,24.90
3973,Condic.Ox 240ml Reparacao,Perfumaria/Higiene E Beleza,25.89
3974,Condic.Palmolive 350ml Cacau,Perfumaria/Higiene E Beleza,16.49
3975,Condic.Palmolive 350ml Ceramidas,Perfumaria/Higiene E Beleza,7.98
3976,Condic.Palmolive 350ml M.Prol.,Perfumaria/Higiene E Beleza,18.53
3977,Condic.Palmolive 350ml Naturals Kids,Perfumaria/Higiene E Beleza,45.95
3978,Condic.Palmolive 350ml Neutro,Perfumaria/Higiene E Beleza,15.96
3979,Condic.Pantene 175ml Control E Queda,Perfumaria/Higiene E Beleza,12.50
3980,Condic.Pantene 175ml Hidrocauterizacao,Perfumaria/Higiene E Beleza,12.42
3981,Condic.Pantene 175ml Liso Extremo,Perfumaria/Higiene E Beleza,12.42
3982,Condic.Pantene 175ml Restauracao,Perfumaria/Higiene E Beleza,24.84
3983,Condic.Pantene 400ml Brilho Extremo,Perfumaria/Higiene E Beleza,19.80
3984,Condic.Pantene 400ml Cachos Hidra.Vit.,Perfumaria/Higiene E Beleza,39.60
3985,Condic.Pantene 400ml Hidrocaut.,Perfumaria/Higiene E Beleza,40.46
3986,Condic.Pantene 400ml Liso Extremo,Perfumaria/Higiene E Beleza,40.46
3987,Condic.Pantene 400ml Rest.Prof.,Perfumaria/Higiene E Beleza,19.80
3988,Condic.Seda 325ml Anti Nos,Perfumaria/Higiene E Beleza,11.79
3989,Condic.Seda 325ml Argan,Perfumaria/Higiene E Beleza,23.58
3990,Condic.Seda 325ml Brilho Movimento,Perfumaria/Higiene E Beleza,11.79
3991,Condic.Seda 325ml Cachos Defin.,Perfumaria/Higiene E Beleza,23.58
3992,Condic.Seda 325ml Cres.Saudavel,Perfumaria/Higiene E Beleza,11.79
3993,Condic.Seda 325ml Hidrat.Leveza,Perfumaria/Higiene E Beleza,11.79
3994,Condic.Seda 325ml Liso Perfeito,Perfumaria/Higiene E Beleza,47.16
3995,Condic.Seda 325ml Nutricao,Perfumaria/Higiene E Beleza,11.79
3996,Condic.Seda 325ml Oleo Hidratacao,Perfumaria/Higiene E Beleza,11.79
3997,Condic.Seda 325ml Pureza Detox,Perfumaria/Higiene E Beleza,23.58
3998,Condic.Seda 325ml Sos Ceramidas,Perfumaria/Higiene E Beleza,11.79
3999,Condic.Suave 325ml Jasm.E Oleo Es.,Perfumaria/Higiene E Beleza,28.68
4000,Condic.Suave 325ml Lavanda E Bambu,Perfumaria/Higiene E Beleza,7.17
4001,Condic.Suave 325ml Mel E Amendoa,Perfumaria/Higiene E Beleza,14.34
4002,Condic.Tra La La Kids 480ml Hidrakids,Perfumaria/Higiene E Beleza,11.24
4003,Condic.Tresemme 200ml Hidrat.Prof,Perfumaria/Higiene E Beleza,11.15
4004,Condic.Tresemme 200ml Poo,Perfumaria/Higiene E Beleza,22.30
4005,Cortador Marco Boni P/Unha Gde,Perfumaria/Higiene E Beleza,7.91
4006,Cotonetes Johnson C/150,Perfumaria/Higiene E Beleza,30.40
4007,Cotonetes Johnson C/75,Perfumaria/Higiene E Beleza,76.15
4008,Cr.Dental Close-Up 70 Gr Triple Hortela,Perfumaria/Higiene E Beleza,80.42
4009,Cr.Dental Close-Up 70g Triple Menta L3p2,Perfumaria/Higiene E Beleza,110.71
4010,Cr.Dental Close-Up 70gr Triple M.Amer.,Perfumaria/Higiene E Beleza,101.39
4011,Cr.Dental Close-Up 72g Menthol Shock,Perfumaria/Higiene E Beleza,27.93
4012,Cr.Dental Close-Up 72g Oxy Pulse,Perfumaria/Higiene E Beleza,15.96
4013,Cr.Dental Close-Up 90g Bioativa L3p2,Perfumaria/Higiene E Beleza,228.63
4014,Cr.Dental Close-Up 90g Bioativa Prot.,Perfumaria/Higiene E Beleza,104.10
4015,Cr.Dental Close-Up 90g Xtra Whitening,Perfumaria/Higiene E Beleza,46.67
4016,Cr.Dental Close-Up 90gr Xtra Whit.L3p2,Perfumaria/Higiene E Beleza,204.65
4017,Cr.Dental Colgate 100g Sens.Branq.,Perfumaria/Higiene E Beleza,21.10
4018,Cr.Dental Colgate 100g Sens.M.Prot.,Perfumaria/Higiene E Beleza,21.10
4019,Cr.Dental Colgate 100g Sens.Original,Perfumaria/Higiene E Beleza,50.80
4020,Cr.Dental Colgate 110g Sens.Gt1 Total 12,Perfumaria/Higiene E Beleza,58.96
4021,Cr.Dental Colgate 110g Sens.Pro A.White,Perfumaria/Higiene E Beleza,13.90
4022,Cr.Dental Colgate 140g T.12 C.Mint,Perfumaria/Higiene E Beleza,20.56
4023,Cr.Dental Colgate 140g T.12 Repair,Perfumaria/Higiene E Beleza,27.76
4024,Cr.Dental Colgate 180g Mpa,Perfumaria/Higiene E Beleza,281.88
4025,Cr.Dental Colgate 180g T.Acao,Perfumaria/Higiene E Beleza,217.50
4026,Cr.Dental Colgate 50g Sens.Pro Alivio,Perfumaria/Higiene E Beleza,17.84
4027,Cr.Dental Colgate 50g Sensit.P.Ali.L3p2,Perfumaria/Higiene E Beleza,53.52
4028,Cr.Dental Colgate 70g L3p2 Mpa Neutrac.,Perfumaria/Higiene E Beleza,149.87
4029,Cr.Dental Colgate 70g Luminous Advanced,Perfumaria/Higiene E Beleza,19.98
4030,Cr.Dental Colgate 70g Luminous W.Xd Shin,Perfumaria/Higiene E Beleza,6.66
4031,Cr.Dental Colgate 70g Luminous White,Perfumaria/Higiene E Beleza,94.48
4032,Cr.Dental Colgate 70g Mpa Neutracucar,Perfumaria/Higiene E Beleza,30.99
4033,Cr.Dental Colgate 70g T.12 P.Repair,Perfumaria/Higiene E Beleza,10.90
4034,Cr.Dental Colgate 70g T.12 Prof.G.Saud,Perfumaria/Higiene E Beleza,34.51
4035,Cr.Dental Colgate 70g T.12 Prof.H.Saud,Perfumaria/Higiene E Beleza,32.70
4036,Cr.Dental Colgate 70g T.12 Prof.Whiten.,Perfumaria/Higiene E Beleza,16.39
4037,Cr.Dental Colgate 70g T.Acao White,Perfumaria/Higiene E Beleza,263.41
4038,Cr.Dental Colgate 70g T.Acao Xtra Fresh,Perfumaria/Higiene E Beleza,76.64
4039,Cr.Dental Colgate 70gr Lum.White C/2 50%,Perfumaria/Higiene E Beleza,158.30
4040,Cr.Dental Colgate 90g A.Placa Prevent,Perfumaria/Higiene E Beleza,42.66
4041,Cr.Dental Colgate 90g Mpa,Perfumaria/Higiene E Beleza,173.54
4042,Cr.Dental Colgate 90g T.12 Adv.Fresh,Perfumaria/Higiene E Beleza,59.48
4043,Cr.Dental Colgate 90g T.12 C.Mint,Perfumaria/Higiene E Beleza,132.02
4044,Cr.Dental Colgate 90g T.12 Whitening,Perfumaria/Higiene E Beleza,80.31
4045,Cr.Dental Colgate 90g T.Acao Hort.,Perfumaria/Higiene E Beleza,173.15
4046,Cr.Dental Colgate 90g T.Acao Original,Perfumaria/Higiene E Beleza,212.03
4047,Cr.Dental Colgate T.12 90g C/2 50%,Perfumaria/Higiene E Beleza,398.23
4048,Cr.Dental Colgate T.12 C/2+1 Gel Smiles,Perfumaria/Higiene E Beleza,13.10
4049,Cr.Dental Oral-B 100gr Stages Frozen,Perfumaria/Higiene E Beleza,24.66
4050,Cr.Dental Oral-B 102g 3d White Perfect,Perfumaria/Higiene E Beleza,86.67
4051,Cr.Dental Oral-B 70g 123,Perfumaria/Higiene E Beleza,172.08
4052,Cr.Dental Oral-B 70g 3d White,Perfumaria/Higiene E Beleza,58.10
4053,Cr.Dental Oral-B 70g 3d White L3p2,Perfumaria/Higiene E Beleza,226.67
4054,Cr.Dental Oral-B 70g P.Saude Advanced,Perfumaria/Higiene E Beleza,18.54
