,nm_produto,ds_classe2,vl_total
1383,Vinho Arg.Condor Peak Chard.750ml,Bebidas Quentes,91.60
1384,Vinho Arg.Condor Peak Malbec 750ml,Bebidas Quentes,22.90
1385,Vinho Arg.Condor Peak Merlot 750ml,Bebidas Quentes,22.90
1386,Vinho Arg.Condor Peak Rsva Cbt Svg 750ml,Bebidas Quentes,35.90
1387,Vinho Arg.Condor Peak Rsva Malbec 750ml,Bebidas Quentes,35.90
1388,Vinho Arg.Condor Peak Shiraz 750ml,Bebidas Quentes,22.90
1389,Vinho Arg.Dos Fincas Cbt Svgn Merlot 750,Bebidas Quentes,49.90
1390,Vinho Arg.Dos Fincas Chardonnay 750ml,Bebidas Quentes,49.90
1391,Vinho Arg.Dos Fincas Pinot Noir 750ml,Bebidas Quentes,49.90
1392,Vinho Arg.Francisco Stocco Reserve 750ml,Bebidas Quentes,89.90
1393,Vinho Arg.Kadabra Malbec 750ml,Bebidas Quentes,59.90
1394,Vinho Arg.Latitud 33 Malbec 750ml,Bebidas Quentes,47.90
1395,Vinho Arg.Latitud 33 Syrah 750ml,Bebidas Quentes,47.90
1396,Vinho Arg.Lhama Malbec Rouble 750ml,Bebidas Quentes,80.90
1397,Vinho Arg.Los Haroldos Cbt Svgn 750ml,Bebidas Quentes,92.80
1398,Vinho Arg.Los Haroldos Malbec 750ml,Bebidas Quentes,52.90
1399,Vinho Arg.Los Haroldos Tempranillo 750ml,Bebidas Quentes,39.90
1400,Vinho Arg.Los Haroldos Torrontes 750ml,Bebidas Quentes,304.40
1401,Vinho Arg.Nieto Rsva Malbec Doc 750ml,Bebidas Quentes,191.70
1402,Vinho Arg.Nieto Senetiner Bonarda 750ml,Bebidas Quentes,53.90
1403,Vinho Arg.Nieto Senetiner Cbt Svgn 750ml,Bebidas Quentes,53.90
1404,Vinho Arg.Nieto Senetiner Malbec 750ml,Bebidas Quentes,107.80
1405,Vinho Arg.Nieto Senetiner Merlot 750ml,Bebidas Quentes,107.80
1406,Vinho Arg.Quara Malbec 750ml,Bebidas Quentes,45.90
1407,Vinho Arg.Quara Syrah 750ml,Bebidas Quentes,91.80
1408,Vinho Arg.Roca Bonarda Sangiovese 750ml,Bebidas Quentes,31.90
1409,Vinho Arg.Roca Malbec/Merlot 750ml,Bebidas Quentes,95.70
1410,Vinho Arg.S.Ana Chard.750ml,Bebidas Quentes,19.90
1411,Vinho Arg.S.Ana Merlot 750ml,Bebidas Quentes,39.80
1412,Vinho Arg.S.Ana Rsva Cbt Svgn 750m,Bebidas Quentes,64.90
1413,Vinho Arg.S.Ana Rsva Chard.750ml,Bebidas Quentes,33.90
1414,Vinho Arg.S.Ana Rsva Malbec 750m,Bebidas Quentes,33.90
1415,Vinho Arg.S.Ana Rsva Torrontes 750ml,Bebidas Quentes,67.80
1416,Vinho Arg.S.Ana Tradicion Bco 700ml,Bebidas Quentes,90.30
1417,Vinho Arg.S.Ana Tradicion Tto 700ml,Bebidas Quentes,12.90
1418,Vinho Arg.Stocco di Vianni Cbt Svgn 750m,Bebidas Quentes,518.90
1419,Vinho Arg.Stocco di Vianni Malbec 750ml,Bebidas Quentes,119.80
1420,Vinho Arg.Telteca Anta Rsva Malbec 750ml,Bebidas Quentes,79.90
1421,Vinho Arg.Telteca Gran Rsva  2013 750ml,Bebidas Quentes,99.00
1422,Vinho Arg.Telteca Roble Chard.750ml,Bebidas Quentes,59.90
1423,Vinho Arg.Telteca Roble Malbec 750ml,Bebidas Quentes,59.90
1424,Vinho Arg.Toro Lacrado Bonarda 750ml,Bebidas Quentes,99.50
1425,Vinho Arg.Toro Lacrado Cbt Svgn 750ml,Bebidas Quentes,1771.10
1426,Vinho Arg.Toro Lacrado Malbec 750ml,Bebidas Quentes,517.40
1427,Vinho Arg.Toro Lacrado Torrontes 750ml,Bebidas Quentes,159.20
1428,Vinho Arg.Trapezio Vineyard Cbt Svgn 750,Bebidas Quentes,134.50
1429,Vinho Arg.Trapezio Vineyard Malbec 750ml,Bebidas Quentes,161.40
1430,Vinho Arg.Trapiche Cbt Svgn 750ml   1752,Bebidas Quentes,157.60
1431,Vinho Arg.Trapiche Malbec 750ml,Bebidas Quentes,158.60
1432,Vinho Arg.Trapiche Pinot Noir 750ml,Bebidas Quentes,159.60
1433,Vinho Arg.Triven.Tribu Cbt Svgn 750ml,Bebidas Quentes,32.90
1434,Vinho Arg.Triven.Tribu Chard.750ml,Bebidas Quentes,131.60
1435,Vinho Arg.Triven.Tribu Malbec 750ml,Bebidas Quentes,296.10
1436,Vinho Arg.Uma Coleccion Bonarda 750ml,Bebidas Quentes,119.70
1437,Vinho Arg.Uma Coleccion Cbt Svgn 750ml,Bebidas Quentes,279.30
1438,Vinho Arg.Uma Coleccion Malbec 750ml,Bebidas Quentes,279.30
1439,Vinho Arg.Uma Coleccion Svgn Blanc 750ml,Bebidas Quentes,79.80
1440,Vinho Arg.Uma Coleccion Torr.750ml,Bebidas Quentes,199.50
1441,Vinho Arg.Vina Amalia Rsva Malbec 750ml,Bebidas Quentes,68.90
1442,Vinho Aurora Colh.Tardia Bco 500ml,Bebidas Quentes,129.50
1443,Vinho Aurora Var.Cbt Svgn 750ml,Bebidas Quentes,127.60
1444,Vinho Aurora Var.Chard.750ml,Bebidas Quentes,63.80
1445,Vinho Aurora Var.Merlot 750ml,Bebidas Quentes,31.90
1446,Vinho Aurora Var.Pinot Noir 750ml,Bebidas Quentes,63.80
1447,Vinho Aust.Yellow Tail Cbt Svgn 750ml,Bebidas Quentes,164.70
1448,Vinho Aust.Yellow Tail Shiraz 750ml,Bebidas Quentes,54.90
1449,Vinho Campo Largo Bco Sco 750ml,Bebidas Quentes,1270.80
1450,Vinho Campo Largo Bco Sve 750ml,Bebidas Quentes,1013.88
1451,Vinho Campo Largo Rse Sve 750ml,Bebidas Quentes,1144.96
1452,Vinho Campo Largo Superior Tto Sve 1l,Bebidas Quentes,1814.40
1453,Vinho Campo Largo Tto Sco 750ml,Bebidas Quentes,1238.70
1454,Vinho Campo Largo Tto Sve 750ml,Bebidas Quentes,12616.42
1455,Vinho Chalise Bco Sco 750ml,Bebidas Quentes,285.60
1456,Vinho Chalise Bco Sve 750ml,Bebidas Quentes,333.20
1457,Vinho Chalise Tto Sco 750ml,Bebidas Quentes,535.50
1458,Vinho Chalise Tto Sve 750ml,Bebidas Quentes,761.60
1459,Vinho Chi.Agua Santa Carmenere 750ml,Bebidas Quentes,658.10
1460,Vinho Chi.Agua Santa Cbt Svgn 750ml,Bebidas Quentes,883.10
1461,Vinho Chi.Agua Santa G.Rsva Carm 750ml,Bebidas Quentes,159.80
1462,Vinho Chi.Agua Santa G.Rsva Cbt Svgn 750,Bebidas Quentes,79.90
1463,Vinho Chi.Agua Santa G.Rsva Chard.750ml,Bebidas Quentes,79.90
1464,Vinho Chi.Agua Santa Merlot 750ml,Bebidas Quentes,657.10
1465,Vinho Chi.Agua Santa Rsva Carm 750ml,Bebidas Quentes,199.50
1466,Vinho Chi.Agua Santa Rsva Cbt Svgn 750ml,Bebidas Quentes,199.50
1467,Vinho Chi.Agua Santa Rsva Merlot 750ml,Bebidas Quentes,239.40
1468,Vinho Chi.Agua Santa Rsva Svgn Blanc 750,Bebidas Quentes,79.80
1469,Vinho Chi.Agua Santa Svgn Blanc 750ml,Bebidas Quentes,226.00
1470,Vinho Chi.Alto Madero Cbt Svgn 750ml,Bebidas Quentes,189.50
1471,Vinho Chi.Alto Madero Merlot 750ml,Bebidas Quentes,107.70
1472,Vinho Chi.Alto Madero Svgn Blanc 750ml,Bebidas Quentes,215.40
1473,Vinho Chi.Bodega Vieja Cbt Sve 750ml,Bebidas Quentes,84.70
1474,Vinho Chi.Bodega Vieja Cbt Svgn 750ml,Bebidas Quentes,234.20
1475,Vinho Chi.Bodega Vieja Svgn Blanc 750ml,Bebidas Quentes,92.70
1476,Vinho Chi.Cabeza Piedra Rsdo Carm.750ml,Bebidas Quentes,1393.00
1477,Vinho Chi.Cabeza Piedra Rsdo Cbt Svgn750,Bebidas Quentes,3104.40
1478,Vinho Chi.Cabeza Piedra Rsdo Merlot 750m,Bebidas Quentes,1194.00
1479,Vinho Chi.Cabeza Piedra Rsdo Svg Bla 750,Bebidas Quentes,597.00
1480,Vinho Chi.Carmenair Carm.750ml,Bebidas Quentes,179.70
1481,Vinho Chi.Cas.Diablo Carmenere 750ml,Bebidas Quentes,431.10
1482,Vinho Chi.Cas.Diablo Cbt Svgn 750ml,Bebidas Quentes,239.50
1483,Vinho Chi.Cas.Diablo Collect Bco 750ml,Bebidas Quentes,57.90
1484,Vinho Chi.Cas.Diablo Collect Red 750ml,Bebidas Quentes,115.80
1485,Vinho Chi.Cas.Diablo Merlot 750ml,Bebidas Quentes,431.10
1486,Vinho Chi.Cas.Diablo Shiraz 750ml,Bebidas Quentes,95.80
1487,Vinho Chi.Cefiro Rsva Pinot Noir 750ml,Bebidas Quentes,55.90
1488,Vinho Chi.Chilano Carmenere 750ml,Bebidas Quentes,1077.90
1489,Vinho Chi.Chilano Cbt Svgn 750ml,Bebidas Quentes,627.00
1490,Vinho Chi.Chilano Svgn Blanc 750ml,Bebidas Quentes,471.80
1491,Vinho Chi.Concha Y Toro Carmenere 750ml,Bebidas Quentes,1728.60
1492,Vinho Chi.Concha Y Toro Cbt Svgn 750ml,Bebidas Quentes,1300.20
1493,Vinho Chi.Concha Y Toro Merlot 750ml,Bebidas Quentes,944.50
1494,Vinho Chi.Concha Y Toro Svgn Blanc 750ml,Bebidas Quentes,920.60
1495,Vinho Chi.Concha Y Toro Zinfandel 750ml,Bebidas Quentes,840.90
1496,Vinho Chi.Cono Sur Carmenere 750ml,Bebidas Quentes,32.90
1497,Vinho Chi.Cono Sur Chardonay 750ml,Bebidas Quentes,32.90
1498,Vinho Chi.Emiliana Adobe Cbt Svgn 750ml,Bebidas Quentes,97.80
1499,Vinho Chi.Emiliana Adobe Merlot 750ml,Bebidas Quentes,48.90
1500,Vinho Chi.Emiliana Adobe P.Noir 750ml,Bebidas Quentes,293.40
1501,Vinho Chi.Emiliana Var.Carmenere 750ml,Bebidas Quentes,75.80
1502,Vinho Chi.Emiliana Var.Cbt Svgn 750ml,Bebidas Quentes,37.90
1503,Vinho Chi.Errazuris Rsdo Carmenere 750ml,Bebidas Quentes,131.60
1504,Vinho Chi.Errazuris Rsdo Cbt Svgn 750ml,Bebidas Quentes,98.70
1505,Vinho Chi.Frontera Carmenere 750ml,Bebidas Quentes,71.80
1506,Vinho Chi.Frontera Cbt Svgn 750ml,Bebidas Quentes,107.70
1507,Vinho Chi.Frontera Merlot 750ml,Bebidas Quentes,35.90
1508,Vinho Chi.Gato Negro Chard.750ml,Bebidas Quentes,41.90
1509,Vinho Chi.Gato Negro Merlot 750ml,Bebidas Quentes,125.70
1510,Vinho Chi.Indomita Var.Cbt 750ml,Bebidas Quentes,77.80
1511,Vinho Chi.Indomita Var.Merlot 750ml,Bebidas Quentes,77.80
1512,Vinho Chi.Isla Negra Rsva Merlot 750ml,Bebidas Quentes,31.17
1513,Vinho Chi.Mqs Casa Concha Carmenere750ml,Bebidas Quentes,109.00
1514,Vinho Chi.Nehuen Carm 750ml,Bebidas Quentes,188.10
1515,Vinho Chi.Nehuen Cbt Svgn 750ml,Bebidas Quentes,104.50
1516,Vinho Chi.Nehuen G.Rsva Carm 750ml,Bebidas Quentes,69.90
1517,Vinho Chi.Nehuen Rsva Carm 750ml,Bebidas Quentes,99.80
1518,Vinho Chi.Nehuen Svgn Blanc 750ml,Bebidas Quentes,292.60
1519,Vinho Chi.S.Carolina Carmenere 750ml,Bebidas Quentes,71.80
1520,Vinho Chi.S.Carolina Cbt Svgn 375ml,Bebidas Quentes,322.20
1521,Vinho Chi.S.Carolina Cbt Svgn 750ml,Bebidas Quentes,35.90
1522,Vinho Chi.S.Carolina Cbt/Merlot 750ml,Bebidas Quentes,131.60
1523,Vinho Chi.S.Carolina Merlot 750ml,Bebidas Quentes,143.60
1524,Vinho Chi.S.Carolina Rsdo Cbt Svgn 750ml,Bebidas Quentes,722.10
1525,Vinho Chi.S.Carolina Rsdo Cbt/Car.750ml,Bebidas Quentes,199.20
1526,Vinho Chi.S.Carolina Rsdo Cbt/Rose 750ml,Bebidas Quentes,298.80
1527,Vinho Chi.S.Carolina Rsdo Chard.750ml,Bebidas Quentes,74.70
1528,Vinho Chi.S.Carolina Rsdo Merlot 750ml,Bebidas Quentes,572.70
1529,Vinho Chi.S.Carolina Rsdo Shiraz 750ml,Bebidas Quentes,149.40
1530,Vinho Chi.S.Carolina Rsdo Svgn Bco 750ml,Bebidas Quentes,249.00
1531,Vinho Chi.S.Carolina Rsdo.Carmenere 750m,Bebidas Quentes,298.80
1532,Vinho Chi.S.Carolina Rsva Carmenere 750m,Bebidas Quentes,51.90
1533,Vinho Chi.S.Carolina Rsva Cbt Svgn 750ml,Bebidas Quentes,51.90
1534,Vinho Chi.S.Helena Rsdo Carmenere 750ml,Bebidas Quentes,224.40
1535,Vinho Chi.S.Helena Rsdo Cbt Svgn 750ml,Bebidas Quentes,37.90
1536,Vinho Chi.Santa Isle Carm.750ml,Bebidas Quentes,416.10
1537,Vinho Chi.Santa Isle Cbt Svgn 750ml,Bebidas Quentes,722.70
1538,Vinho Chi.Santa Isle G.Rsva Carm.750ml,Bebidas Quentes,179.70
1539,Vinho Chi.Santa Isle G.Rsva Cbt Svgn 750,Bebidas Quentes,239.60
1540,Vinho Chi.Santa Isle Merlot 750ml,Bebidas Quentes,459.90
1541,Vinho Chi.Santa Isle Red Blend Rsve 750m,Bebidas Quentes,297.00
1542,Vinho Chi.Santa Isle Rsva Carm.750ml,Bebidas Quentes,239.40
1543,Vinho Chi.Santa Isle Rsva Cbt Svgn 750ml,Bebidas Quentes,319.20
1544,Vinho Chi.Santa Isle Rsva Svgn Blanc 750,Bebidas Quentes,39.90
1545,Vinho Chi.Santa Isle Svgn Blanc 750ml,Bebidas Quentes,197.10
1546,Vinho Chi.Tarapaca Cosec.Carmenere 750ml,Bebidas Quentes,36.90
1547,Vinho Chi.Tarapaca Cosecha Cbt 750ml,Bebidas Quentes,131.60
1548,Vinho Chi.Tradizioni Carm.750ml,Bebidas Quentes,618.30
1549,Vinho Chi.Tradizioni Cbt Svgn 750ml,Bebidas Quentes,618.30
1550,Vinho Chi.Tradizioni Merlot 750ml,Bebidas Quentes,274.80
1551,Vinho Chi.Tradizioni Rsva Merlot 750ml,Bebidas Quentes,159.60
1552,Vinho Chi.Tradizioni Svgn Blanc 750ml,Bebidas Quentes,160.30
1553,Vinho Chi.Travessia Cbt Carmenere 750ml,Bebidas Quentes,188.30
1554,Vinho Chi.Travessia Cbt Svgn 750ml,Bebidas Quentes,107.60
1555,Vinho Chi.V-35 South Cbt Svgn 750ml,Bebidas Quentes,72.90
1556,Vinho Chi.Ventisquero Class.Carm.750ml,Bebidas Quentes,77.80
1557,Vinho Chi.Ventisquero Class.Merlot 750ml,Bebidas Quentes,77.80
1558,Vinho Chi.Ventisquero Gr.Res.Carmen.750m,Bebidas Quentes,187.80
1559,Vinho Chi.Ventisquero Res.Blanc 750ml,Bebidas Quentes,54.90
1560,Vinho Chi.Ventisquero Tant.Cbt Svgn 750m,Bebidas Quentes,231.20
1561,Vinho Chi.Ventisquero Tant.Chard.750ml,Bebidas Quentes,115.60
1562,Vinho Clos Nobles Tannat 750ml,Bebidas Quentes,23.90
1563,Vinho Collina Del Sole Tto Sco 750ml,Bebidas Quentes,1316.88
1564,Vinho Collina Del Sole Tto Sve 750ml,Bebidas Quentes,2591.28
1565,Vinho Country Wine Bco Sco 750ml,Bebidas Quentes,11.90
1566,Vinho da Casa Tto Sco 750ml,Bebidas Quentes,107.40
1567,Vinho di Bartolo Bco Sve 750ml,Bebidas Quentes,154.70
1568,Vinho di Bartolo Tto Sco 750ml,Bebidas Quentes,654.50
1569,Vinho di Bartolo Tto Sve 750ml,Bebidas Quentes,345.10
1570,Vinho do Avo Bco Sco 750ml,Bebidas Quentes,398.10
1571,Vinho do Avo Bco Sve 750ml,Bebidas Quentes,234.25
1572,Vinho do Avo Tto Sco 750ml,Bebidas Quentes,80.30
1573,Vinho do Avo Tto Sve 750ml,Bebidas Quentes,1053.10
1574,Vinho Dom Bosco Bco Sco 750ml,Bebidas Quentes,141.70
1575,Vinho Dom Bosco Selecao Bco Sve 750ml,Bebidas Quentes,64.50
1576,Vinho Dom Bosco Selecao Tto Sve 750ml,Bebidas Quentes,38.70
1577,Vinho Dom Bosco Tto Sco 750ml,Bebidas Quentes,65.40
1578,Vinho Dom Bosco Tto Sve 750ml,Bebidas Quentes,261.60
1579,Vinho Esp.Antano Crianza 2014 750ml,Bebidas Quentes,79.80
1580,Vinho Esp.Antano G.Seleccion 2014 750ml,Bebidas Quentes,159.60
1581,Vinho Esp.Antano Tempranillo 750ml,Bebidas Quentes,119.70
1582,Vinho Esp.Castillo Liria Svgn Blanc 750,Bebidas Quentes,29.90
1583,Vinho Esp.Castillo San Simon Tto 750ml,Bebidas Quentes,480.90
1584,Vinho Esp.Montelago Tto 750ml,Bebidas Quentes,1606.50
1585,Vinho Esp.Opera Prima Cbt Svgn 750ml,Bebidas Quentes,595.70
1586,Vinho Esp.Opera Prima Merlot 750ml,Bebidas Quentes,310.80
1587,Vinho Esp.Opera Prima Shyrah 750ml,Bebidas Quentes,518.00
1588,Vinho Esp.Opera Prima Tempranillo 750ml,Bebidas Quentes,284.90
1589,Vinho Esp.Pata Negra Oro Tempran.750ml,Bebidas Quentes,125.70
1590,Vinho Esp.Pata Negra Rsva Tto 750ml,Bebidas Quentes,61.90
1591,Vinho Esp.Rioja D.Roman Tto 750ml,Bebidas Quentes,121.80
1592,Vinho Esp.Vinya Del Mar Bco Sco 750ml,Bebidas Quentes,856.90
1593,Vinho Esp.Vinya Del Mar Tto Sco 750ml,Bebidas Quentes,898.70
1594,Vinho Fra.B.D.Arignac Rouge 750ml  3357,Bebidas Quentes,85.80
1595,Vinho Fra.Cotes du Rhone Dubois 750ml,Bebidas Quentes,113.80
1596,Vinho Fra.J.P.Chenet Cbt Syrah 750ml,Bebidas Quentes,52.90
1597,Vinho Fra.Rendez Vous Merlot/Cbt 750ml,Bebidas Quentes,123.80
1598,Vinho Granja Uniao Cbt Svg 750ml,Bebidas Quentes,109.50
1599,Vinho Granja Uniao Merlot 750ml,Bebidas Quentes,21.90
1600,Vinho Granja Uniao Tannat 750ml,Bebidas Quentes,65.70
1601,Vinho Ita.Amerigo Lambrusco Bianco 750ml,Bebidas Quentes,65.70
1602,Vinho Ita.Amerigo Lambrusco Rosso 750ml,Bebidas Quentes,43.80
1603,Vinho Ita.Bacio D.Luna Bco Friz.750ml,Bebidas Quentes,206.10
1604,Vinho Ita.Barbara La Quercia Tto 750ml,Bebidas Quentes,67.80
1605,Vinho Ita.Caldora Sangiovese 750ml,Bebidas Quentes,46.90
1606,Vinho Ita.Casal Del Ronco Cbt Svgn 750ml,Bebidas Quentes,41.90
1607,Vinho Ita.Cella Lambr.Bco 750ml 4763,Bebidas Quentes,40.90
1608,Vinho Ita.Cella Lambr.Rose 750ml,Bebidas Quentes,81.80
1609,Vinho Ita.Contessa Carola N.Amaro 750ml,Bebidas Quentes,111.60
1610,Vinho Ita.Corte Viola Pinot Grigio 750ml,Bebidas Quentes,223.20
1611,Vinho Ita.Granduca Chianti Tto 750ml,Bebidas Quentes,184.50
1612,Vinho Ita.Il Principe Bianco 750ml,Bebidas Quentes,109.50
1613,Vinho Ita.Il Principe Rosso 750ml,Bebidas Quentes,197.10
1614,Vinho Ita.La Passione Segre.N.Amaro750ml,Bebidas Quentes,137.70
1615,Vinho Ita.Lambr.V.Fabrizia Bco 750m,Bebidas Quentes,202.30
1616,Vinho Ita.Lambr.V.Fabrizia Tto 750m,Bebidas Quentes,86.70
1617,Vinho Ita.Michelangelo Cbt Svgn 750ml,Bebidas Quentes,83.70
1618,Vinho Ita.Michelangelo Merlot 750ml,Bebidas Quentes,55.80
1619,Vinho Ita.Poggio D.Quercia Sangio 750ml,Bebidas Quentes,286.80
1620,Vinho Ita.Primitivo N.Amaro Tto 750ml,Bebidas Quentes,139.50
1621,Vinho Ita.Torrevento Primo Tto 750ml,Bebidas Quentes,39.90
1622,Vinho Ita.Villa Mura Chardonnay 750ml,Bebidas Quentes,27.90
1623,Vinho La Dorni S/Alcool Tto Sco 720ml,Bebidas Quentes,107.60
1624,Vinho La Dorni S/Alcool Tto Sve 720ml,Bebidas Quentes,175.20
1625,Vinho Lunae Bco Fris.750ml,Bebidas Quentes,206.10
1626,Vinho Lunae Rse Fris.750ml,Bebidas Quentes,91.60
1627,Vinho Lunae Tto Fris.750ml,Bebidas Quentes,22.90
1628,"Vinho Maison de Ville Cbt/Merlot 1,5l",Bebidas Quentes,279.20
1629,Vinho Marcus James Cbt/Svgn 750ml,Bebidas Quentes,231.20
1630,Vinho Marcus James Merlot 750ml,Bebidas Quentes,26.90
1631,Vinho Marcus James Pinot Noir 750ml,Bebidas Quentes,53.80
1632,Vinho Marcus James Pinotage 750ml,Bebidas Quentes,53.80
1633,Vinho Marcus James Rlg 750ml,Bebidas Quentes,26.90
1634,Vinho Marcus James Svgn Blanc 750ml,Bebidas Quentes,28.90
1635,Vinho Miolo Rsva Cbt Svgn 750ml,Bebidas Quentes,47.90
1636,Vinho Miolo Rsva Tempranillo 750ml,Bebidas Quentes,47.90
1637,Vinho Miolo Selecao Tto 750ml,Bebidas Quentes,71.80
1638,Vinho Miracolo 100% Bordo Sco 750ml,Bebidas Quentes,113.40
1639,Vinho Miracolo 100% Bordo Sve 750ml,Bebidas Quentes,642.60
1640,Vinho Miracolo Tto Sve 1l,Bebidas Quentes,1738.80
1641,Vinho Miracolo Tto Sve 250ml,Bebidas Quentes,106.26
1642,Vinho Mr.Thomas Tto Sve 750ml,Bebidas Quentes,11.90
1643,Vinho Parana Tto Sve 750ml,Bebidas Quentes,584.10
1644,Vinho Port.Alves Vieira Tto 750ml,Bebidas Quentes,54.90
1645,Vinho Port.Bairrada Messias Tto 750ml,Bebidas Quentes,65.80
1646,Vinho Port.Casal Garcia Bco 750ml,Bebidas Quentes,101.80
1647,Vinho Port.Manz Penedo 750ml,Bebidas Quentes,139.60
1648,Vinho Port.Messias Tto 750ml,Bebidas Quentes,33.90
1649,Vinho Port.Monsaraz Doc.Tto 750ml,Bebidas Quentes,97.80
1650,Vinho Port.Muros de Vinha Bco 750ml,Bebidas Quentes,107.70
1651,Vinho Port.Muros de Vinha Rose 750ml,Bebidas Quentes,143.60
1652,Vinho Port.Muros de Vinha Tto 750ml,Bebidas Quentes,35.90
1653,Vinho Port.Olaria Bco Sve 750ml,Bebidas Quentes,115.60
1654,Vinho Port.Olaria Tto Sve 750ml,Bebidas Quentes,629.80
1655,Vinho Port.Periquita Tto 750ml,Bebidas Quentes,99.80
1656,Vinho Port.Q.Cachao Tto 750ml,Bebidas Quentes,47.90
1657,Vinho Port.Quinta Bons Ventos Tto 750ml,Bebidas Quentes,81.80
1658,Vinho Port.Rapariga Quinta Select 750ml,Bebidas Quentes,81.80
1659,Vinho Port.Reguengos Doc Tto 750ml,Bebidas Quentes,296.20
1660,Vinho Port.Terras Del Rei Tto 750ml,Bebidas Quentes,167.40
1661,Vinho Porto Messias Ruby 750ml,Bebidas Quentes,207.70
1662,Vinho Porto Messias Tawny 750ml,Bebidas Quentes,73.90
1663,Vinho Porto Royal Oporto Ruby 750ml,Bebidas Quentes,93.90
1664,Vinho Precioso Tto Demi Sec 750ml,Bebidas Quentes,904.70
1665,Vinho Precioso Tto Sve 750ml,Bebidas Quentes,773.90
1666,Vinho Quinta do Monte Bco Sve 750ml,Bebidas Quentes,188.10
1667,Vinho Quinta do Morgado Bco Sve 750ml,Bebidas Quentes,361.20
1668,Vinho Quinta do Morgado Bordo D.Sec.750m,Bebidas Quentes,477.00
1669,Vinho Quinta do Morgado Bordo Sve 750ml,Bebidas Quentes,1637.70
1670,Vinho Quinta do Morgado Cbt Sve 750ml,Bebidas Quentes,549.60
1671,Vinho Quinta do Morgado Tto Sco 750ml,Bebidas Quentes,799.80
1672,Vinho Quinta do Morgado Tto Sve 750ml,Bebidas Quentes,1741.50
1673,Vinho S.Colina Cbt Svgn 750ml,Bebidas Quentes,188.10
1674,Vinho S.Colina Cbt Svgn Demi-Sec 750ml,Bebidas Quentes,167.20
1675,Vinho S.Colina Estilo Cbt Svgn 750ml,Bebidas Quentes,99.60
1676,Vinho S.Colina Estilo Merlot 750ml,Bebidas Quentes,24.90
1677,Vinho S.Colina Tannat 750ml,Bebidas Quentes,209.00
1678,Vinho Saint Germain Assemblage Bco 750ml,Bebidas Quentes,245.70
1679,Vinho Saint Germain Assemblage Tto 750ml,Bebidas Quentes,472.50
1680,Vinho Saint Germain Blanc 750ml,Bebidas Quentes,283.50
1681,Vinho Saint Germain Cbt Sve 750ml,Bebidas Quentes,585.90
1682,Vinho Saint Germain Fris. Bco Sve 750ml,Bebidas Quentes,396.90
1683,Vinho Saint Germain Fris. Rse Sve 750ml,Bebidas Quentes,415.80
1684,Vinho Saint Germain Merlot D.Sec 750ml,Bebidas Quentes,472.50
1685,Vinho Salton Class.Cbt Franc 750ml,Bebidas Quentes,49.80
1686,Vinho Salton Class.Cbt Svgn 750ml,Bebidas Quentes,273.90
1687,Vinho Salton Class.Merlot 750ml,Bebidas Quentes,224.10
1688,Vinho Salton Class.Tannat 750ml,Bebidas Quentes,174.30
1689,Vinho Salton Class.Trivarietal Sco 750ml,Bebidas Quentes,24.90
1690,Vinho Salton Class.Trivarietal Sve 750ml,Bebidas Quentes,107.60
1691,Vinho Salton Classic Malbec 750ml,Bebidas Quentes,24.90
1692,Vinho Salton Flowers Bco D.Sec 750ml,Bebidas Quentes,219.00
1693,Vinho Salton Flowers Tto Sco 750ml,Bebidas Quentes,219.00
1694,Vinho Salton Flowers Tto Sve 750ml,Bebidas Quentes,284.70
1695,Vinho Salton Intenso Cbt Svgn 750ml,Bebidas Quentes,40.90
1696,Vinho Salton Intenso Merlot/Tannat 750ml,Bebidas Quentes,40.90
1697,Vinho Sangue de Boi Tto Sco 750ml,Bebidas Quentes,361.20
1698,Vinho Sangue de Boi Tto Sve 750ml,Bebidas Quentes,696.60
1699,Vinho Sao Victor Bco Sco 1l,Bebidas Quentes,305.80
1700,Vinho Sao Victor Tto Sco 1l,Bebidas Quentes,1028.60
1701,Vinho Sao Victor Tto Sve 1l,Bebidas Quentes,1570.70
1702,Vinho Urug.Montes Toscanini Tannat 750ml,Bebidas Quentes,287.20
1703,Vinho Urug.S.Del Paso Cbt Svgn 750ml,Bebidas Quentes,814.60
1704,Vinho Urug.S.Del Paso Chard.750ml,Bebidas Quentes,289.50
1705,Vinho Urug.S.Del Paso Merlot 750ml,Bebidas Quentes,104.50
1706,Vinho Urug.S.Del Paso Tan.Mlt.Sve 750ml,Bebidas Quentes,462.30
1707,Vinho Urug.S.Del Paso Tannat 750ml,Bebidas Quentes,668.00
1708,Vinho Urug.S.Paso Rsva Cbt Svgn 750ml,Bebidas Quentes,35.90
1709,Vinho Urug.S.Paso Rsva Tannat 750ml,Bebidas Quentes,179.50
1710,Vodka Bamboa Trad.970ml,Bebidas Quentes,4182.41
1711,Vodka Doble W 970ml,Bebidas Quentes,1632.40
1712,Vodka Finlandia Classic 1l,Bebidas Quentes,75.64
1713,Vodka Fra.Ciroc 750ml,Bebidas Quentes,150.88
1714,Vodka Natasha 1l,Bebidas Quentes,8129.15
1715,Vodka Natasha Limao 1l,Bebidas Quentes,1012.30
1716,Vodka Orloff 1l,Bebidas Quentes,2163.64
1717,Vodka Pl Premium 700ml,Bebidas Quentes,104.14
1718,Vodka Polonesa Wyborowa 1l,Bebidas Quentes,255.10
