,nm_produto,ds_classe2,vl_total
2028,Massa Pastel Sao Lucas 500g,"Frios,Massas E Gordurosos",10.01
2029,Esc.Dental Reach Essencial Jr,Perfumaria/Higiene E Beleza,3.87
2030,Caldo Knorr Galinha 114g,Seca Salgada,3.49
2031,Mist.P/Bolo D.Benta Lja 450g,Seca Doce,8.98
2032,Linguica Aurora Mista Fininha 220g,"Frios,Massas E Gordurosos",5.40
2033,Queijo Teixeira Parm.Ral.50g,Laticinios,25.92
2034,Choc.Nestle Galak 100gr,Seca Leve,4.39
2035,Refr.Po Tang Manga 25g,Bebidas Frias,3.48
2036,Suco Native Org.Mrcja 200ml Tp,Seca Doce,19.32
2037,Suco Maguary Goiaba 1l Tp,Bebidas Frias,8.18
2038,Amac.Girando Sol Azul 2l,Limpeza,11.38
2039,Alv.Ype Flores da Primavera 2l,Limpeza,6.24
2040,Aguard.Velho Barreiro Limao 910ml,Bebidas Quentes,12.44
2041,Geleia Queensberry Lja 320g,Seca Doce,16.72
2042,Amend.Sta Helena Mendorato 400g,Seca Leve,9.58
2043,Beb.Isot.Gatorade Lim.500ml Pet,Bebidas Frias,4.69
2044,Vinagre Rosani Limao 500ml,Seca Salgada,6.00
2045,File Buona Pesca Panga S/Pele Cong.800g,Congelados,16.79
2046,Tintura Bela&Cor Preto Azulado 2.11,Perfumaria/Higiene E Beleza,8.14
2047,Cafe Itamaraty Trad.Vacuo 250g,Seca Pesada,4.35
2048,Leite Ninho Uht 1l Rest.Lactose,Leite,4.89
2049,Creme de Leite Tirol Zero 200g,Seca Doce,4.56
2050,Beb.Lactea Tirol Uht 1l Choc.Zr Lactose,Leite,11.18
2051,Catchup Quero Trad.400g,Seca Salgada,16.16
2052,Creme P/Pentear Pantene 240g Ondulacao,Perfumaria/Higiene E Beleza,13.65
2053,Iog.Frimesa 1000g Sal.Ftas Sache,Laticinios,4.19
2054,Beb.Purity Soja Frape de Mrgo 1l Tp,Leite,8.18
2055,Leite Batavo Uht 1l Desnatado,Leite,3.17
2056,Amend.Sta Helena Mendorato 200g,Seca Leve,6.52
2057,Amend.Sta Helena Crokissimo Pim.150g,Seca Leve,10.38
2058,Tubetes Barion Max 40g,Seca Leve,3.49
2059,Snacks Jandira Milho/Mostarda/Mel 25g,Seca Leve,15.12
2060,Bisc.Yolo Palito Choc.60g,Seca Leve,2.67
2061,Salsicha Perdigao Hot Dog Cry 500g,"Frios,Massas E Gordurosos",7.59
2062,Amac.Downy Conc.Brisa de Verao 500ml,Limpeza,35.96
2063,Pao Wickbold Grao Sabor Chia/Mecad.400g,Paes E Bolos Industrializados,7.25
2064,Pipoca Cheetos Caramelo 55g,Seca Leve,2.43
2065,Barra Linea Nuts Cranberry 25g,Seca Leve,2.69
2066,Barra Linea Nuts Trad.25g,Seca Leve,2.69
2067,Shampoo Pantene 400ml Summer,Perfumaria/Higiene E Beleza,32.84
2068,Cj.2 Desod.Nivea Aero 150ml Dry F.C/50%,Perfumaria/Higiene E Beleza,17.37
2069,Creme Trat.Pantene 170ml 3minutos Summer,Perfumaria/Higiene E Beleza,37.80
2070,Creme Desod.Red.Apple 55g C/2 C/50% Act,Perfumaria/Higiene E Beleza,6.86
2071,Fuba Sinha Pre Cozido 1kg,Seca Pesada,5.30
2072,Refrig.Fanta Guarana 350ml La,Bebidas Frias,8.75
2073,Bisc.Cartoon Rech.Choc.Bco 140g,Seca Leve,2.98
2074,Massa Ninfa C/O Spgt 500g,Seca Leve,16.61
2075,Cj.6 Deterg.Ype Clear 500 Ml C/10% Desc.,Limpeza,17.80
2076,Sabao Brilhante Liq.Ativo 1l Sache,Limpeza,51.94
2077,Farinha de Trigo Orquidea 1kg,Seca Pesada,4.00
2078,P-Suisse Danoninho P/Levar 70g Mrgo/Ban.,Laticinios,16.40
2079,Polvilho Doce Caldo Bom 500g,Seca Doce,10.58
2080,Polvilho Azedo Zaeli 500g,Seca Doce,7.59
2081,Sab.Dove 90g Argan,Perfumaria/Higiene E Beleza,11.56
2082,Beb.Energ.Red Bull Red 250ml La,Bebidas Frias,12.98
2083,Refr.Po Clight Cha Pess.8g,Bebidas Frias,3.37
2084,Refr.Po Clight Mrcja 8g,Bebidas Frias,3.40
2085,Torrone Guimaraes Amend/Mel 45g,Seca Leve,3.30
2086,Pao de Mel Bauducco 240g,Seca Leve,18.29
2087,Azeite La Violetera Ext.Virg.L500 P470ml,Seca Pesada,33.96
2088,Cerv.Brahma Malzbier 350ml La,Bebidas Frias,93.69
2089,Cerv.Skol Beats Secret 313ml Ln,Bebidas Frias,4.75
2090,Cerv.Itaipava Malzbier 355ml Ln,Bebidas Frias,17.19
2091,Drop.S Halls Melancia 34g,Seca Leve,5.52
2092,Pao Petropolis Kg,Padaria,13.86
2093,Gel Dental Sorriso 90g Fresh Mentol,Perfumaria/Higiene E Beleza,12.90
2094,Desinf.Minuano Perf.Herbal 500ml,Limpeza,7.96
2095,Sab.Rexona 84g Nutritiva Fresh,Perfumaria/Higiene E Beleza,10.71
2096,Sab.Rexona 84g Torcedor Fanatico,Perfumaria/Higiene E Beleza,3.57
2097,Salg.Sta Helena Trofeu Picanha 50g,Seca Leve,16.77
2098,Bolinho Bauducco Kids 40g Chocolate,Paes E Bolos Industrializados,20.15
2099,Bolinho Bauducco Kids 40g Mrgo,Paes E Bolos Industrializados,19.05
2100,Agua Coco Sococo 330ml Tp,Bebidas Frias,2.99
2101,Salg.E.Chips Torcida Churr.50g,Seca Leve,7.84
2102,Coxao Mole Peca Inteira Kg,Acougue,39.47
2103,Choc.Linea Lte 250g,Seca Leve,13.59
2104,Cerv.Coronita Extra 207ml Ln,Bebidas Frias,14.76
2105,Tapioca Supplylife S/Gluten Bat.Doce 400,Seca Pesada,9.38
2106,Molho Linea Mostarda Zero Sodio 350g,Seca Salgada,23.96
2107,Esc.Dental Condor Dinossauros Mac. 31730,Perfumaria/Higiene E Beleza,3.76
2108,Lenco Kiss Facial C/100,Perfumaria/Higiene E Beleza,9.48
2109,Removedor Zulu 900ml,Limpeza,19.15
2110,"Limpador Q""Boa Deseng.500ml",Limpeza,13.77
2111,Esc.Dental Condor Junior Lilica Ripilica,Perfumaria/Higiene E Beleza,52.43
2112,Alv.Barra Vanish Super 75g,Limpeza,9.18
2113,Escova Lizon P/Cab.905,Perfumaria/Higiene E Beleza,21.00
2114,Farinha Mand.Pinduca Torrada Temp.500g,Seca Pesada,4.65
2115,Iog.Danoninho P/Beber 100g Ban/Maca,Laticinios,21.84
2116,Refrig.Viva Schin Mini Lja 250ml Pet,Bebidas Frias,1.88
2117,Refrig.Viva Schin Mini Guar.250ml Pet,Bebidas Frias,1.93
2118,Costela Suina Fattoria Resf.Kg,Acougue,19.89
2119,Penne Perdigao Ao Molho Parisiense 350g,Congelados,5.89
2120,Tubetes Barion Rech.Mrgo/Choc.50g,Seca Leve,7.18
2121,Locao Clean Clear 50g Hidrat.Anti Acne,Perfumaria/Higiene E Beleza,21.87
2122,Leite de Colonia 100ml Toque de Carinho,Perfumaria/Higiene E Beleza,4.48
2123,Choc.Garoto Talento Bco/Doce de Lte 90g,Seca Leve,8.86
2124,Choc.Hershey.S Aerado 100g,Seca Leve,3.65
2125,Torrada Salgada Kg,Padaria,4.71
2126,Panettone Panco 500g Chocolate,Paes E Bolos Industrializados,70.60
2127,Polvilho Azedo Caldo Bom 500g,Seca Doce,19.65
2128,Adoc.DeliCia Stevia 80ml,Seca Doce,11.52
2129,Manteiga Tirol 500g S/Sal,"Frios,Massas E Gordurosos",12.26
2130,Salsichao Juliatto Plastico 500g,"Frios,Massas E Gordurosos",4.29
2131,Morcela Juliatto Kg,"Frios,Massas E Gordurosos",10.57
2132,Broa Nino Centeio 450g,Paes E Bolos Industrializados,12.21
2133,Peito Perdigao Chester Fat.200g,"Frios,Massas E Gordurosos",10.19
2134,Iog.Frimesa 1000g Coco Sache,Laticinios,9.30
2135,Barra Cer.Nutry Mrgo L4 P.Menos,Seca Leve,3.91
2136,Azeitona Rivoli Vde 200g Sache,Seca Salgada,8.58
2137,Bisc.Club Social Sanduba Peru/Qjo 45g,Seca Leve,13.51
2138,Barra Cer.Nutry Caju/Choc. L4 P.Menos,Seca Leve,35.75
2139,Iog.Chamyto 360g Mrgo,Laticinios,6.38
2140,Granola Nescau 250g,Seca Doce,8.80
2141,Shake Linea Choc.400g,Seca Doce,19.98
2142,Beb.Sufresh Soja Uva 1l Tp,Bebidas Frias,3.09
2143,Suco Maguary Abac.1l Tp,Bebidas Frias,17.02
2144,Cookie Lacta Laka 80g,Seca Leve,10.79
2145,Esc.Dental Condor Maxil L2 P1,Perfumaria/Higiene E Beleza,8.12
2146,Aparelho Gillette Mach3 Regular C/1,Perfumaria/Higiene E Beleza,18.89
2147,Iog.Danone Grego 100g Flor.Negra,Laticinios,3.98
2148,Achoc.Toddy Orig.400g,Seca Doce,18.75
2149,Geladinho Americano 20x55ml,Bebidas Frias,17.49
2150,Alv.Ype Flores da Primavera 1l,Limpeza,3.64
2151,Leite Castrolanda Naturalle Uht 1l Desn.,Leite,18.13
2152,Agua Min.O.Fino 10l,Bebidas Frias,38.92
2153,Inset.Raid Multi Eucalipto L450ml P300ml,Limpeza,26.94
2154,Cereal Sucrilhos Trad.300g,Seca Doce,10.82
2155,Pastel Massa Leve Aperitivo 250g,"Frios,Massas E Gordurosos",6.90
2156,Maionese Hemmer Azeitona Preta 290g,Seca Salgada,6.04
2157,Vinho Acquasantiera Cbt/Svgn 1l,Bebidas Quentes,21.90
2158,Pipoca Vanessa Doce 50g,Seca Leve,4.49
2159,Meio da Asa Big Fgo Resf.Bdj  Kg,Acougue,19.86
2160,Queijo Kunzler Brasileirinho Trop.40g,Laticinios,23.84
2161,Salg.E.Chips Fandangos Numeros 48g,Seca Leve,8.55
2162,Cr.Dental Colgate 180g Mpa,Perfumaria/Higiene E Beleza,26.10
2163,Desinf.Girando Sol Eucalipto 2l,Limpeza,6.49
2164,Leite Ninho Uht 1l,Leite,54.34
2165,Refrig.Schwep.Citrus 350ml La,Bebidas Frias,12.54
2166,Escova Marco Boni P/Cab.Oval S.A.Print,Perfumaria/Higiene E Beleza,29.40
2167,Carga Gillette Mach3 L8p6 Rio,Perfumaria/Higiene E Beleza,59.25
2168,Esc.Dental Oral-B Complete L2 P1,Perfumaria/Higiene E Beleza,22.28
2169,Mostarda Hemmer 200g,Seca Salgada,10.65
2170,Massa Nissin Tmte Sve 85g,Seca Leve,14.05
2171,Massa Nissin Cne Tmte 85g,Seca Leve,2.56
2172,Farinha de Trigo Guth 1kg,Seca Pesada,20.46
2173,Bisc.Isabela Choc./Lte 400g,Seca Leve,7.18
2174,Tempero Maggi Natusabor Sal/Ceb./Oreg.40,Seca Salgada,7.68
2175,Hamburguer Frimesa Bov.90g,Congelados,38.40
2176,Deterg.Minuano Maca 500ml,Limpeza,5.52
2177,Inset.Sbp Citronela Aero 380ml,Limpeza,8.99
2178,Deterg.Proteg Aloe Vera 500ml,Limpeza,5.56
2179,Amac.Proteg Carinho 2l,Limpeza,4.19
2180,Antissep.Buc.Luminous 500ml Gt1cr.Lum.,Perfumaria/Higiene E Beleza,18.57
2181,Coxinha da Asa Lar Cong.Iqf 1kg,Congelados,8.98
2182,Sabao Em Po Omo C/Toq.Comfort Roxo 1kg,Limpeza,11.98
2183,Cafe Damasco E.Forte Almof.500g,Seca Pesada,9.98
2184,Ketchup Hemmer Picante 320g,Seca Salgada,4.69
2185,Cafe Itamaraty E.Forte Vacuo 500g,Seca Pesada,26.74
2186,Papel Hig.Bob Neutro Fs 60 C/8,Limpeza,68.10
2187,Desinf.Pinho Sol Citrus Floral 500ml,Limpeza,3.99
2188,Bisc.Toddy Waffer Choc.132g,Seca Leve,5.94
2189,Sab.Lux 85gr Brisa Lav.,Perfumaria/Higiene E Beleza,2.98
2190,Apresuntado Aurora Kg,Fiambreria,7.66
2191,Hot Hit Seara 145g Cheddar,Congelados,4.59
2192,Refr.Refreskytos Sabores 140ml,Bebidas Frias,3.06
2193,Queijo Verde Campo Mussarela Light Kg,Fiambreria,2.94
2194,Leite Ferm.Activia Cm 170g Lig.Ame/Baun.,Laticinios,7.96
2195,Bis Lacta Ao Lte 126g,Seca Leve,65.67
2196,Pedra Sanit.Harpic Aroma Plus Pinho 25g,Limpeza,11.56
2197,Salg.Yokitos Conc.Qjo 54g,Seca Leve,2.13
2198,Vinagre Rosani Manjericao 500ml,Seca Salgada,2.00
2199,Esc.Dental Sorriso Xtreme W.5est.L2 P1,Perfumaria/Higiene E Beleza,9.77
2200,Molho Hemmer Barbecue C/Mel 330g,Seca Salgada,6.68
2201,Batata Mccain Trad.720g,Congelados,7.09
2202,Amend.E.Chips Ovinho 200g,Seca Leve,23.91
2203,Batata Castrolanda Ond.Qjo 45g,Seca Leve,2.41
2204,Bife de Contra File DeliCia A/S Kg,Acougue,38.82
2205,Bisc.Cartoon Rech.Flocos 140g,Seca Leve,2.98
2206,Choc.Arcor Rocklets 120g,Seca Leve,3.48
2207,Tempero Sazon Amarelo 60g,Seca Salgada,6.95
2208,Massa Todesc.Smla Spgt 500g,Seca Leve,5.61
2209,Seleta de Legumes Quero 200g La,Seca Salgada,11.55
2210,Bacon Sadia Manta Kg,Fiambreria,49.60
2211,File de Sassami Big Fgo Cong.1kg,Congelados,10.70
2212,Mist.P/Bolo D.Benta Choc.C/Avela 450g,Seca Doce,10.82
2213,Frango Assado Kg,Rotisseria,23.29
2214,Pepino Dovale 300g,Seca Salgada,18.54
2215,Azeitona Vale Fertil S/Caroco 120g Sache,Seca Salgada,4.38
2216,Sorvete Kibon Blast 1l Tablito,Congelados,18.90
2217,Hamburguer Perdigao Misto Def.672g,Congelados,11.99
2218,Pao de Alho Numero 10 C/Qjo 320g,Paes E Bolos Industrializados,26.74
2219,Doce Oliveira Uva 400g,Seca Doce,4.29
2220,Cerv.Devassa Ruiva 355ml Ln,Bebidas Frias,6.22
2221,Alho Hoshina Pasta 200g,Seca Salgada,11.27
2222,Mil.Pipoca Yoki Mic.Toque Chef 100g,Seca Pesada,13.08
2223,Amac.M.Bijou Pureza L2l P1.8l,Limpeza,10.58
2224,Mil.Pipoca Yoki Mic.Nat.C/Sal 100g,Seca Pesada,2.18
2225,Carga Gillette Mach3 C/2 Turbo,Perfumaria/Higiene E Beleza,43.80
2226,Adoc.DeliCia Sac./Ciclam 100ml,Seca Doce,3.88
2227,Cr.Dental Oral-B Pro S 70g Ant.Acuc.L3p2,Perfumaria/Higiene E Beleza,15.07
2228,Cj.2 Shampoo Palm.Camel.+1 Cond.350ml,Perfumaria/Higiene E Beleza,14.90
2229,Desod.Suave Aero 150ml Sport Fresch Mas.,Perfumaria/Higiene E Beleza,7.88
2230,Desod.Suave Aero 150ml Invisible Mas.,Perfumaria/Higiene E Beleza,7.88
2231,Sab.Rexona 84g C/3 Fresh  Antibac,Perfumaria/Higiene E Beleza,3.30
2232,Sab.Francis Sve 90g Pink,Perfumaria/Higiene E Beleza,2.34
2233,Massa Isabela C/O Spgt 500g,Seca Leve,16.72
2234,Bisc.Ninfa C.Cracker 370g,Seca Leve,6.58
2235,Sab.Francis Sve 90g Azul,Perfumaria/Higiene E Beleza,2.34
2236,Massa Isabela C/O Linguine 500g,Seca Leve,8.36
2237,Massa D.Benta C/O Paraf.500g,Seca Leve,4.36
2238,Amac.Soft Plus Lav.2l,Limpeza,4.89
2239,Sab.Francis Sve 90g Lilas,Perfumaria/Higiene E Beleza,3.52
2240,Abs.Intimus Int.Jumbo Super L16 P15,Perfumaria/Higiene E Beleza,23.62
2241,Ervilha Grano Cong.300g,Congelados,3.17
2242,Deterg.Proteg Maca 500ml,Limpeza,1.39
2243,Sabao Em Po Surf Hort.& F.Bca 1kg Sache,Limpeza,53.91
2244,Sab.Topz Liq.Int.200ml Suave L2 P1,Perfumaria/Higiene E Beleza,12.57
2245,Condic.Naturre 240ml Leite de Cabra,Perfumaria/Higiene E Beleza,7.73
2246,Achoc.Toddy L400 P350g,Seca Doce,16.17
2247,Shampoo Naturre 300ml Oleo de Coco,Perfumaria/Higiene E Beleza,12.88
2248,Torta Alema Kg,Confeitaria,30.79
2249,Beb.Purity Soja Maca 1l Tp,Bebidas Frias,3.41
2250,Coxinha da Asa Copacol Kg,Acougue,25.52
2251,Farinha Milho Campo Largo Amar.1kg,Seca Pesada,7.22
2252,Massa Renata C/O Pde Nosso 500g,Seca Leve,3.85
2253,Coco Ralado Sococo Sweet Floco 100g,Seca Doce,4.58
2254,Massa Pastel Ama Bene 400g,"Frios,Massas E Gordurosos",3.85
2255,Querosene Guanabara 500ml,Limpeza,6.56
2256,Bisc.Marilan C.Cracker 400g,Seca Leve,19.25
2257,Sob.Batavo Flan 200g Baun/Ftas Verm.,Laticinios,3.79
2258,Abs.Intimus Gel Normal Sve C/Abas C/8,Perfumaria/Higiene E Beleza,6.44
2259,Ricota Monte Fuji Cry Kg  Fabagr,Seca Doce,8.37
2260,Bisc.Marilan Rosq.Choc.400g,Seca Leve,10.95
2261,Arroz Tio Joao Bco 5kg,Seca Pesada,115.66
2262,Azeitona Zaeli Vde 200g Sache,Seca Salgada,13.42
2263,Chester Perdigao Temp.Cong.Kg,Congelados,30.21
2264,Frango Caipira Ivaipora Cortado Kg,Acougue,29.42
2265,Cerv.Budweiser 343ml Ln,Bebidas Frias,63.63
2266,Hamburguer Seara Texasburguer 672g Misto,Congelados,12.99
2267,Bisteca Frimesa Fat.Cong.Kg,Acougue,20.80
2268,Sob.Danone Danette 189g Choc.C/Bijus,Laticinios,4.69
2269,Bolo Recheado Abacaxi Kg Frco,Confeitaria,25.75
2270,Suco Sufresh Maca 1l Tp,Bebidas Frias,4.09
2271,Choc.Garoto Baton Rech.Shake 16g,Seca Leve,17.85
2272,Suco Maguary Stevia Tangerina 1l,Bebidas Frias,4.99
2273,Beb.Sufresh Soja Maca 1l Tp,Bebidas Frias,5.58
2274,Pimenta do Reino Sweet Pta Moida 30g,Seca Salgada,2.91
2275,Abs.Sym Sca C/Abas L16 P14,Perfumaria/Higiene E Beleza,4.55
2276,Amac.Comfort Conc.P.Cuidado 1l,Limpeza,14.99
2277,Licor Original Cream Acai 1l,Bebidas Quentes,16.99
2278,"Sorvete Nestle 1,5l Creme Trad.",Congelados,38.70
2279,"Sorvete Nestle 1,5l Napolitano Trad.",Congelados,12.90
2280,Bolinho Renata Ben 10 40g Brigadeiro,Paes E Bolos Industrializados,2.26
2281,Bolinho Renata S.Pod.40g Baun.C/Mrgo,Paes E Bolos Industrializados,3.39
2282,Bala Fini Tubinho Doce 80g,Seca Leve,20.09
2283,P-Suisse Danoninho 320g Mrgo,Laticinios,17.94
2284,Salsicha Frimesa Hot Dog Resf.Kg,Fiambreria,33.53
2285,Pao Pullman Bisnaguito 300g,Paes E Bolos Industrializados,17.85
2286,Limpador Ajax Flores Campestre 500ml,Limpeza,10.77
2287,Porta Filtro Melitta 103 Estacoes,Seca Pesada,8.08
2288,Inset.Sbp Eucalipto Aero 380ml,Limpeza,26.70
2289,Cafe Nescafe Soluv.Tradicao 50g Sache,Seca Pesada,7.80
2290,Bisc.Piraque C.Cracker Integ.240g,Seca Leve,3.93
2291,Pao Charlotte Integral Leve 350g,Paes E Bolos Industrializados,12.36
2292,Cerv.Brahma Chopp Zero Alcool 350ml La,Bebidas Frias,2.99
2293,Bisc.Eqlibri Multigraos Tmte/Ceb.45g,Seca Leve,4.88
2294,Bisc.Eqlibri Panetini Cotage/Ervas 40g,Seca Leve,4.09
2295,Mel Apiarios 490g Pote Fabagr,Seca Doce,14.92
2296,Leite Lider Uht Gf 1l Semidesnatado,Leite,7.47
2297,Fermento Fleischmann Inst.10g L3 P2,Seca Doce,3.72
2298,Abs.S.Livre Especial Sve S/Abas C/8,Perfumaria/Higiene E Beleza,10.65
2299,Coco Ralado La Preferida 100g,Seca Doce,9.24
2300,Amac.M.Bijou Magia L2l P1.8l,Limpeza,5.29
2301,Leite Piracanjuba Uht 1l Desnatado,Leite,13.14
2302,Choc.Kinder Bueno 43g,Seca Leve,15.72
2303,Conf.M&Ms Amend.200g,Seca Leve,14.47
2304,Conf.M&Ms Pouch 200g,Seca Leve,43.41
2305,Sal Jasmine 1kg,Seca Salgada,4.56
2306,Oleo Liza Girassol 900ml Pet,Seca Pesada,25.00
2307,Refrig.Antarc.A.Tonica 350ml La,Bebidas Frias,2.29
2308,"Agua Min.Schinc.C/Gas 1,5l",Bebidas Frias,2.48
2309,Agua Sanit.Da Ilha 2l,Limpeza,16.39
2310,Cj.Shampoo+Condic.480ml Clinihair Nut.,Perfumaria/Higiene E Beleza,23.74
2311,Limpador Cif L.Profunda Orig.250ml,Limpeza,15.98
2312,Locao Nivea 200ml 2x1 Facial,Perfumaria/Higiene E Beleza,36.90
2313,Massa Barilla C/O Fettuccine 500g,Seca Leve,8.76
2314,Alv.Vanish Liq.White 900ml Sache,Limpeza,13.66
2315,Manteiga Teixeira 500g C/Sal,"Frios,Massas E Gordurosos",13.36
2316,Limpador Cif M.Uso L500ml P400ml,Limpeza,16.98
2317,Massa Fiamma Pene Ziti Rigati 500g,Seca Leve,5.18
2318,Shampoo Palmolive 350ml Maciez Prol.,Perfumaria/Higiene E Beleza,12.96
2319,Pao Baguete Kg,Padaria,6.79
2320,Cr.Dental Close-Up 90g Xtra Whitening,Perfumaria/Higiene E Beleza,7.18
2321,Cerv.Bavaria Pilsen 350ml La,Bebidas Frias,1.59
2322,Pizza Assada Mussarela Kg,Rotisseria,2.85
2323,Peito Frango Big Fgo C/Osso C/P Resf.Kg,Acougue,22.40
2324,Beb.Lider Soja Orig.1l Trad.,Leite,11.25
2325,Creme de Qjo Danubio 200g Frescal,Laticinios,4.99
2326,Agua Min.Maceratti C/Gas 505ml,Bebidas Frias,1.51
2327,Cerv.Brahma Extra Weiss 355ml Ln,Bebidas Frias,3.49
2328,Maionese Hellmanns Olivia 500g,Seca Salgada,13.27
2329,Massa Galo Smla Ninho-3 500g,Seca Leve,3.98
2330,Cerv.Bavaria Zero Alcool 350ml La,Bebidas Frias,29.40
2331,Costela Frimesa Def.Kg,Fiambreria,6.86
2332,Feijao Vapza Preto L.Vida 500g,"Frios,Massas E Gordurosos",7.69
2333,Choc.Lacta Diam.Negro 20g,Seca Leve,5.84
2334,Pao de Mel Bolamel C/Cobert.300g,Seca Leve,3.03
2335,Bisc.Zeze Mignon 200g,Seca Leve,8.22
2336,Guard.Bob Classe 225x24 C/50 Folha Dupla,Limpeza,6.27
2337,Deterg.Limpol Maca 500ml,Limpeza,5.81
2338,Vinho Campo Largo Tto Sve 750ml,Bebidas Quentes,11.90
2339,Cafe Caboclo Trad.Vacuo 500g,Seca Pesada,52.74
2340,Sardinha Gomes Costa Oleo 125g,Seca Salgada,17.70
2341,Mil.Pipoca Campo Largo Imp.500g,Seca Pesada,6.26
2342,Feijao Pontarollo Carioca 1kg,Seca Pesada,2.99
2343,Limpador Ajax F.Flores Lav.500ml,Limpeza,5.58
2344,Lasanha Petybom Forno 200g,Seca Leve,2.37
2345,Papel Hig.Duetto Perf.Fd 50m C/4,Limpeza,53.97
2346,Charque Vilheto Dianteiro 1kg,"Frios,Massas E Gordurosos",28.61
2347,Geleia D.Aldeia Uva 280g,Seca Doce,7.99
2348,Chicle Trident Melancia Indiv.8g,Seca Leve,12.32
2349,Cerv.Germania 55 Pilsen 710ml La,Bebidas Frias,9.98
2350,Pedra Sanit.Harpic Aroma Plus Lav.40% De,Limpeza,3.38
2351,Leite Piracanjuba Uht 1l Rest.Lactose,Leite,34.36
2352,Massa Maggi Lamen Gal.85g,Seca Leve,9.52
2353,Bisc.Isabela Tort.Due Cheese/Goiaba 160g,Seca Leve,3.50
2354,File de Sassami Big Fgo Resf.Kg,Acougue,6.71
2355,Fermento Fleischmann Inst.10g,Seca Doce,14.70
2356,Cha Real Cafe 32g C/20,Seca Doce,5.71
2357,Bisc.Bono Rech.D.Lte 140g,Seca Leve,25.88
2358,Leite Ferm.Batavo Bob Esponja 480g Mrgo,Laticinios,9.16
2359,File Copacol Tilapia Cong.Iqf 400g,Congelados,35.74
2360,Shampoo Johnson Baby 200ml Hora do Sono,Perfumaria/Higiene E Beleza,9.47
2361,Pao de Qjo Forno de Minas Trad.Orig.400g,Congelados,9.19
2362,Beb.Lactea Nestle 180g Neston,Laticinios,5.56
2363,"Choc.Snickers 2barras 93,3g",Seca Leve,11.91
2364,Arroz Urbano Bco Premium 5kg,Seca Pesada,41.17
2365,Pao Bisnaguinha Kg,Padaria,13.38
2366,Sab.Protex 90g L6p5 Vitamina E,Perfumaria/Higiene E Beleza,9.90
2367,Cr.Dental Sorriso L180p150g Dentes Bran.,Perfumaria/Higiene E Beleza,7.14
2368,Massa Isabela C/O Gravatinha 500g,Seca Leve,9.87
2369,Peito Seara de Peru Def.Kg,Fiambreria,8.71
2370,Bisc.Oreo Rech.Choc.90g,Seca Leve,7.05
2371,Bisc.Oreo Rech.Mrgo Milk Shake 90g,Seca Leve,11.75
2372,Bisc.Oreo Golden Rech.Baun.90g,Seca Leve,11.76
2373,Abs.Sym Sve  C/Abas L16 P14,Perfumaria/Higiene E Beleza,4.55
2374,Cotonetes Johnson C/150,Perfumaria/Higiene E Beleza,6.08
2375,Coxinha da Asa Big Fgo Temp.Resf.Kg,Acougue,26.58
2376,Toalha de Papel Snob Dec.C/2 120 Folhas,Limpeza,12.27
2377,Iog.Frimesa 850g Ftas Verm.,Laticinios,13.08
2378,Coxa C/Sobrecoxa Frango Cong.Kg,Acougue,11.13
2379,Oleo Suavit Milho 900ml Pet,Seca Pesada,16.14
2380,Bisc.Club Social Pres.141g,Seca Leve,8.96
2381,Bisc.Parati Hot Cracker Pizza 150g,Seca Leve,8.97
2382,Papel Hig.Personal V.Neutro 30m L24 P22,Limpeza,114.27
2383,Apresuntado Frimesa Kg,Fiambreria,3.88
2384,Molho Liza P/Salada Caseiro Light 234ml,Seca Salgada,5.01
2385,Molho Zaeli 4 Em 1 180g,Seca Salgada,7.50
2386,Farofa Mand.Monjolinho Trad.Temp.500g,Seca Pesada,10.84
2387,Inset.Detefon A.Total 500ml,Limpeza,15.57
2388,Pano Kimberly Scott Duramax 58 Folhas,Limpeza,9.90
2389,Choc.Garoto Talento M.Amargo 90g,Seca Leve,4.99
2390,Amac.Comfort Conc.Orig.1l,Limpeza,14.99
2391,Creme Nutella Avela 140g,Seca Doce,10.16
2392,Desinf.Alpes Lav.3.6l,Limpeza,30.92
2393,Feijao Broto Legal Carioca 1kg,Seca Pesada,15.83
2394,Tortinha M.Flora de Limao Kg,Confeitaria,9.81
2395,Sorvete Savio 1l Maracuja,Congelados,9.60
2396,Caps.Lor Forza 40ml,Seca Pesada,16.29
2397,Doce de Amend.Aragel Pe Mol. 230g Fabagr,Seca Doce,3.89
2398,Cocada da Colonia Branca Tablete 130g,Seca Leve,4.89
2399,Presunto Alegra Coz.Fat.200g,"Frios,Massas E Gordurosos",6.59
2400,"Sorvete Nestle 1,5l Passas Ao Rum",Congelados,12.90
2401,Suco Cini Mix Ftas Citricas 450ml,Bebidas Frias,3.92
2402,Massa Renata C/O Concha 500g,Seca Leve,3.85
2403,Tira Mancha Omo Liq.Roupas Col.450ml Sac,Limpeza,5.90
2404,Brilha Alum.Alpes Maca 500ml,Limpeza,2.79
2405,Queijo Vidativa Coalho Trad.Kg,Laticinios,14.12
2406,Limpador Facille M.Uso F.Flores 500ml,Limpeza,5.38
2407,Beb.Lactea Tirol 900g Coco,Laticinios,12.80
2408,Beb.Lactea Tirol 900g Pessego,Laticinios,9.60
2409,Bisc.Bauducco Cereale Lte 165g,Seca Leve,23.55
2410,Pao Caseirinho Gr.7gr.Int.Viva Leve 340g,Paes E Bolos Industrializados,5.69
