,nm_produto,ds_classe2,vl_total
1984,Beb.H20h Limao 500ml Pet,Bebidas Frias,10.47
1985,"Beb.H20h Limao 1,5l Pet",Bebidas Frias,23.96
1986,Bananinha Friboi do Contra File Kg,Acougue,30.72
1987,Pao de Alho Numero 10 Trad.300g,Paes E Bolos Industrializados,33.26
1988,Pao de Alho Numero 10 C/Qjo 320g,Paes E Bolos Industrializados,79.89
1989,Arroz Urbano Bco Premium 5kg,Seca Pesada,126.03
1990,Extrato Tomate Elefante 340g La,Seca Salgada,194.39
1991,Refrig.Coca Zero 2l Pet,Bebidas Frias,193.51
1992,Refrig.Coca Zero 600ml Pet,Bebidas Frias,82.60
1993,Refrig.Coca Zero 1l Pet,Bebidas Frias,88.42
1994,Refrig.Coca Cola Zero 350ml Lt,Bebidas Frias,25.70
1995,Algodao Proteg  25g Rolo,Perfumaria/Higiene E Beleza,2.25
1996,Algodao Proteg 50g Bola,Perfumaria/Higiene E Beleza,7.62
1997,Hastes Flex.Proteg C/75,Perfumaria/Higiene E Beleza,23.46
1998,Farelo de Trigo Visoy 300g Fabagr,Seca Doce,2.41
1999,Mist.P/Bolo D.Benta Choc.Cr.De Choc.450g,Seca Doce,6.29
2000,Mist.P/Bolo D.Benta Choc.Brownie 450g,Seca Doce,10.82
2001,Farofa Mand.Caldo Bom Bacon 250g,Seca Pesada,78.00
2002,Cha Leao Verde C/Maca Verde 24g C/15,Seca Doce,10.22
2003,Coco Ralado La Violetera 50g,Seca Doce,4.76
2004,Feijao Pe Vermelho Carioca 1kg,Seca Pesada,346.26
2005,Feijao Pe Vermelho Preto 1kg,Seca Pesada,418.60
2006,Pacoca de Amendoim Rolha 230g Fabagr,Seca Doce,5.19
2007,Limpador Ajax F.Flores Bouquet 500ml,Limpeza,7.18
2008,Sal Lebre P/Churrasco 1kg,Seca Salgada,10.15
2009,Sal Lebre Refinado 1kg,Seca Salgada,32.20
2010,Lava Roupa Ola Bebe 500ml,Limpeza,12.12
2011,Tempero Kitano Completo C/Pim.300g,Seca Salgada,15.12
2012,Tempero Kitano Alho/Sal 300g,Seca Salgada,3.78
2013,Linguica Aurora Pernil Resf.Kg,Acougue,239.75
2014,Cha Feel Good Vde Lja/Gengibre 1l Tp,Bebidas Frias,22.48
2015,Hot Pocket Sadia 145g X Frango,Congelados,87.78
2016,Leite Po Itambe Int.Inst.400g Sache,Seca Doce,15.18
2017,Sal Cristal Refinado 1kg,Seca Salgada,32.86
2018,Conf.Dr.Oetker Granul.Macio 130g,Seca Doce,9.82
2019,Papel Hig.Neve Neutro Fd 30m L.16 P.15,Limpeza,359.86
2020,Ovos Gralha Azul Verm.Organico 6un,Granjeiros,8.84
2021,Refr.Magro Diet Uva 8g,Bebidas Frias,12.87
2022,Refr.Magro Diet Lja 8g,Bebidas Frias,21.78
2023,Refr.Magro Diet Lim.8g,Bebidas Frias,10.89
2024,Refr.Magro Diet Abac.8g,Bebidas Frias,40.59
2025,Linguica Frimesa Calab.Frescal Cong.1kg,Acougue,18.94
2026,Molho Kitano Pimenta 150ml,Seca Salgada,5.70
2027,Cerv.Belga Leffe Blond 330ml Ow,Bebidas Frias,11.98
2028,Cerv.Ale.Franziskaner Dunkel 500ml Ow,Bebidas Frias,17.69
2029,Desod.Nivea Aero 150ml Sensit.Protect,Perfumaria/Higiene E Beleza,32.97
2030,Cerv.Baden Baden Cristal 600ml Ow,Bebidas Frias,23.18
2031,Cerv.Devassa Loura 355ml Ln,Bebidas Frias,42.39
2032,Cerv.Devassa Ruiva 355ml Ln,Bebidas Frias,12.44
2033,Protetor Carefree C/Perf.L60p50,Perfumaria/Higiene E Beleza,15.15
2034,Protetor Carefree S/Perf.L60p50,Perfumaria/Higiene E Beleza,14.47
2035,Bisc.Parati Hot Cracker Pres.150g,Seca Leve,12.14
2036,Beb.Purity Soja Frape de Mrgo 1l Tp,Leite,8.18
2037,Beb.Purity Soja Mamao E Banana 1l Tp,Leite,16.36
2038,Beb.Purity Soja Abac.1l Tp,Bebidas Frias,27.28
2039,File de Sassami Big Fgo Resf.Kg,Acougue,20.01
2040,Bisc.Piraque Agua/Gergelim 200g,Seca Leve,38.35
2041,Escova Marco Boni P/Cab.Bianca,Perfumaria/Higiene E Beleza,21.23
2042,Pinca Marco Boni Ponta Reta,Perfumaria/Higiene E Beleza,5.34
2043,Lixa Marco Boni P/ Pe,Perfumaria/Higiene E Beleza,4.78
2044,Cortador Marco Boni P/Unha Metalico,Perfumaria/Higiene E Beleza,5.06
2045,Beb.Ades Soja Abac.200ml Tp,Bebidas Frias,2.09
2046,Beb.Ades Soja Maca 200ml Tp,Bebidas Frias,1.82
2047,Sab.Nivea 90g Camomila,Perfumaria/Higiene E Beleza,22.61
2048,Desod.Nivea Aero 150ml Pearl&Beauty,Perfumaria/Higiene E Beleza,32.97
2049,Bisc.Piraque C.Cracker Integ.240g,Seca Leve,7.86
2050,Desinf.Ype Bak Leitoso Floral 500ml,Limpeza,9.20
2051,Desinf.Ype Bak Leitoso Lav.500ml,Limpeza,17.78
2052,Desinf.Ype Bak Leitoso Eucalipto 500ml,Limpeza,1.99
2053,Leite Po Itambe Int.Inst.400g La,Seca Doce,33.92
2054,Linguica Seara de Frango Cong.700g,Acougue,10.98
2055,Bisc.Marilan Pit Stop Integ.162g,Seca Leve,34.41
2056,Bisc.Marilan Pit Stop Orig.162g,Seca Leve,22.47
2057,Cafe 3 Coracoes E.Forte Almof.500g,Seca Pesada,119.76
2058,Bombom Lacta Ouro Branco New 21g,Seca Leve,128.59
2059,Bombom Lacta S.De Valsa New 21g,Seca Leve,162.12
2060,Hot Pocket Sadia 145g X Bacon,Congelados,3.98
2061,Hot Pocket Sadia 145g X Picanha,Congelados,43.89
2062,Purif.Bom Ar Click Lav.Rf Gratis Ap.12ml,Limpeza,6.29
2063,Vinho Ita.Cella Lambr.Rose 750ml,Bebidas Quentes,40.90
2064,Desod.Nivea Rollon 50ml Pearly&Beauty,Perfumaria/Higiene E Beleza,41.00
2065,Pacottini Mezzani 400g Qjo/Pres.,"Frios,Massas E Gordurosos",25.66
2066,Pacottini Mezzani 400g Ricota/Ervas,"Frios,Massas E Gordurosos",6.39
2067,Inset.Sbp 45 Noites Refil Gts Apar.,Limpeza,99.36
2068,Molho Tomate Quero Trad.340g Sache,Seca Salgada,127.28
2069,Molho Tomate Quero Pizza 340g Sache,Seca Salgada,17.01
2070,Vinagre Chemim Maca 750mll,Seca Salgada,61.87
2071,Suco Sufresh Light Uva 1l Tp,Bebidas Frias,4.17
2072,Fermento Fleischmann Po 100g,Seca Doce,6.00
2073,Pao de Mel Bolamel Acucarado 300g,Seca Leve,3.03
2074,Molho Tomate Tarantella Orig.340g Sache,Seca Salgada,33.71
2075,Cereal Kellness Muslix Choc.280g,Seca Doce,18.94
2076,Abs.Intimus Int.Mini C/8,Perfumaria/Higiene E Beleza,13.40
2077,Massa Semipronta Rap10 Trad.330g,Paes E Bolos Industrializados,29.00
2078,Alho Jandira S/Sal 200g Pote,Seca Salgada,68.47
2079,Bisc.Piraque Newafer Mrgo 100g,Seca Leve,4.58
2080,Bisc.Piraque Newafer Limao 100g,Seca Leve,6.77
2081,Beb.Cini Cristal Limao 600ml Pet,Bebidas Frias,6.56
2082,Refrig.Sukita Uva 2l Pet,Bebidas Frias,16.58
2083,Refrig.Sukita Uva 350ml La,Bebidas Frias,4.64
2084,Arroz Urbano Arborio 1kg,Seca Pesada,26.56
2085,Shampoo Pantene 400ml Liso Extremo,Perfumaria/Higiene E Beleza,16.42
2086,Cream Cheese Polenghi Culinario 400g,Laticinios,14.53
2087,Chicle Trident Melancia Indiv.8g,Seca Leve,14.08
2088,Chicle Trident Melancia C/4 Bag.32g,Seca Leve,7.01
2089,Mist.P/Bolo Fleischmann Aipim 450g,Seca Doce,9.66
2090,Mil.Pipoca Campo Largo Imp.500g,Seca Pesada,28.17
2091,Quirera Campo Largo Amar.500g,Seca Pesada,9.60
2092,Canjica Campo Largo Bca 500g,Seca Pesada,7.10
2093,Alv.Q.Boa Plus C/Deterg.1lt,Limpeza,14.13
2094,Achoc.Nescau 2.0 200g,Seca Doce,5.41
2095,Chicle Mentos Fresh Winter 56g Gf,Seca Leve,29.06
2096,Creme Nutella Avela 350g,Seca Doce,125.94
2097,Aparelho Prestobarba 3 Masc.C/4,Perfumaria/Higiene E Beleza,65.10
2098,Aparelho Prestobarba 3 Fem.C/2,Perfumaria/Higiene E Beleza,80.97
2099,Aparelho Prestobarba 3 Masc.C/2,Perfumaria/Higiene E Beleza,35.45
2100,Arroz Urbano Integ.1kg,Seca Pesada,22.26
2101,Choc.Nestle Prestigio 33g,Seca Leve,51.84
2102,Barra Cer.Nutry Mais Trufa 60g,Seca Leve,4.79
2103,P-Suisse Frimesa 360g Friminho,Laticinios,93.71
2104,Iog.Paulista Nat.170g Integral,Laticinios,7.16
2105,Iog.Paulista Nat.170g Desnatado,Laticinios,25.06
2106,Iog.Vigor Nat.170g Lja/Cen/Mel,Laticinios,13.30
2107,Molho Tomate Salsaretti Basilico 500g,Seca Salgada,11.10
2108,Massa Renata C/O Pappardelle 500g,Seca Leve,16.96
2109,Massa Galo Smla Tricol.Paraf.500g,Seca Leve,3.98
2110,Massa Galo Smla Gravata 500g,Seca Leve,3.98
2111,Massa Barilla Integ.Pennette 500g,Seca Leve,8.25
2112,Mil.Pipoca Yoki Mic.Mant.Cinema 100g,Seca Pesada,28.85
2113,Sob.Yakult Sofyl 110g Mrgo,Laticinios,1.77
2114,Pedra Sanit.Glade Flores do Campo 25g,Limpeza,8.04
2115,Pedra Sanit.Glade Brisa Marinha 25g,Limpeza,10.72
2116,Deterg.Girando Sol Maca 1l,Limpeza,3.59
2117,Deterg.Girando Sol Neutro 1l,Limpeza,3.59
2118,Deterg.Girando Sol Neutro 5l,Limpeza,15.50
2119,File Peito Frango Copacol Resf.Kg,Acougue,326.01
2120,Diet Way Mamao 420g,Seca Doce,21.98
2121,Espaguette Massa Leve 500g,"Frios,Massas E Gordurosos",6.41
2122,Pao Leve Multi Cereais Kg,Padaria,11.15
2123,Panettone Parati 450g Choc.Sachet,Paes E Bolos Industrializados,159.01
2124,Pao Leve Centeio Kg,Padaria,9.58
2125,Pao Leve Fibras Kg,Padaria,5.17
2126,Pao Leve Integral Kg,Padaria,14.72
2127,Pao Leve Preto  Kg,Padaria,11.32
2128,Pao Caseirinho Especial Kg,Padaria,14.96
2129,Sabao Pedra Minuano Coco 100g C/5,Limpeza,32.94
2130,Lasanha Smla Galo 200g,Seca Leve,2.89
2131,Pao de Mel Bolamel C/Cobert.300g,Seca Leve,8.95
2132,Deterg.Limpol Neutro 5l,Limpeza,12.99
2133,Amac.M.Bijou Pureza 5l,Limpeza,119.59
2134,Fio Dental Sanifill E.Fino 100m,Perfumaria/Higiene E Beleza,6.99
2135,Fio Dental Sanifill E.Fino 100m Gts 25m,Perfumaria/Higiene E Beleza,55.92
2136,Condic.Elseve 200ml Rep.Total 5,Perfumaria/Higiene E Beleza,10.90
2137,Creme P/Pentear Elseve 250ml Rep.Total 5,Perfumaria/Higiene E Beleza,13.77
2138,Linguica Fattoria Cheiro Verde Resf.Kg,Acougue,25.05
2139,Figado de Frango Copacol Resf.Kg,Acougue,24.02
2140,Asa de Frango Copacol Resf.Kg,Acougue,32.55
2141,Moela de Frango Copacol Resf.Kg,Acougue,43.17
2142,Coracao de Frango Copacol Resf.Kg,Acougue,65.90
2143,Coxa C/Sobrecoxa Frango Copacol Resf.Kg,Acougue,127.73
2144,Peito Frango Copacol Resf.Kg,Acougue,229.31
2145,Costela Suina Bizinelli Resf.Kg,Acougue,9.90
2146,Bisteca Bizinelli Resf.Kg,Acougue,74.78
2147,Coloracao Casting Creme Choc.Glace 415,Perfumaria/Higiene E Beleza,27.60
2148,Coloracao Casting Creme Cast.Claro 500,Perfumaria/Higiene E Beleza,84.24
2149,Coloracao Casting Creme Louro Esc.600,Perfumaria/Higiene E Beleza,27.60
2150,Feijao Ferreira Vermelho 1kg,Seca Pesada,11.92
2151,Leite Ferm.Danone Corpus 900g Mrgo,Laticinios,11.79
2152,Desodor.Coala Oleo Citrionela 140ml,Limpeza,10.91
2153,Fagottini Massa Leve 350g 4 Qjos,"Frios,Massas E Gordurosos",5.99
2154,Beb.Sufresh Soja Maca 1l Tp,Bebidas Frias,30.60
2155,Beb.Sufresh Soja Uva 1l Tp,Bebidas Frias,15.15
2156,Beb.Sufresh Soja Mrgo 1l Tp,Bebidas Frias,24.42
2157,Pedra Sanit.Harpic Aroma Plus Pinho 25g,Limpeza,37.57
2158,Pedra Sanit.Harpic Aroma Plus Lav.25g,Limpeza,40.46
2159,Soda Caustica Bradoc 300g,Limpeza,9.77
2160,Farinha de Trigo Anaconda Integ.1kg,Seca Pesada,40.24
2161,Pizza DeliCia Baiana Kg,Fiambreria,23.98
2162,Beb.Lactea Lider Uht 1l Aveia,Leite,46.32
2163,Molho Shoyu Sashimi Premium 150ml,Seca Salgada,2.97
2164,Desinf.Lysoform Sve 1l,Limpeza,18.38
2165,Paio Fattoria Kg,Fiambreria,21.95
2166,Linguica Fattoria Calab.Kg,Fiambreria,54.11
2167,Lava Louca Finish Po 1kg,Limpeza,37.76
2168,Lava Louca Finish Tablete C/13,Limpeza,23.32
2169,Desodor.Harpic Bloco Pinho 26g,Limpeza,6.88
2170,Lua de Mel Kg,Confeitaria,64.19
2171,Sopa Maggi Meu Inst.Feijao/Bacon 20g,Seca Leve,4.34
2172,Molho Tomate Predilecta E.Finas 340g Sac,Seca Salgada,5.31
2173,Mortadela Copacol 500g Fgo,"Frios,Massas E Gordurosos",13.71
2174,Achoc.Nescau 2.0 400g,Seca Doce,636.55
2175,Farofa Mand.Yoki Batata Palha 250g,Seca Pesada,4.54
2176,Iog.Batavo C/Ftas 500g Pess.,Laticinios,19.34
2177,Choc.Hershey.S Special Dark Menta 100g,Seca Leve,27.20
2178,Choc.Hershey.S Special Dark Trad.100g,Seca Leve,10.88
2179,Leite Polly Past.1l Integral,Leite,40.32
2180,Leite Cativa Past.1l Integral,Leite,14.22
2181,Sorvete Paviloche 2l Pudim de Leite,Congelados,12.98
2182,Queijo Frimesa Prato Fat.200g,Laticinios,27.32
2183,Queijo Frimesa Mussarela Fat.200g,Laticinios,40.50
2184,Mucilon Milho 230g Sache,Seca Doce,6.76
2185,Limpador Cif T.Limo Refil 500ml,Limpeza,10.49
2186,Pao Caseirinho Gr.7gr.Int.Viva Leve 340g,Paes E Bolos Industrializados,45.52
2187,Pao Caseirinho Soja/Gir.Int.V.Leve 340g,Paes E Bolos Industrializados,11.38
2188,Pao Caseirinho Int.Viva Leve 340g,Paes E Bolos Industrializados,56.90
2189,Tesoura Marco Boni P/Pelo do Nariz,Perfumaria/Higiene E Beleza,10.10
2190,Vinho Chi.Concha Y Toro Carmenere 750ml,Bebidas Quentes,27.90
2191,Chipa Tradicional Kg,Padaria,111.98
2192,Pate Sadia 100g Peito de Peru Def.,"Frios,Massas E Gordurosos",31.06
2193,Toalhinha Umed.Huggies Classic C/48,Perfumaria/Higiene E Beleza,19.58
2194,Lasanha Aurora 650g Bolonhesa,Congelados,24.57
2195,Lasanha Aurora 650g 4 Qjos,Congelados,8.29
2196,Salsicha Aurora Hot Dog 500g,"Frios,Massas E Gordurosos",5.99
2197,Contra File Sem Osso Peca Inteira Kg,Acougue,17.68
2198,Leite Ferm.Batavo Bob Esponja 480g Trad.,Laticinios,65.94
2199,Leite Ferm.Batavo Bob Esponja 480g Uva,Laticinios,45.40
2200,Leite Ferm.Batavo Bob Esponja 480g Mrgo,Laticinios,50.18
2201,Atum Ralado Gomes Costa Tomate 170g,Seca Salgada,19.41
2202,Limpador Facille M.Uso Lja 500ml,Limpeza,18.83
2203,Abs.Always Active Ultra C/Abas C/8,Perfumaria/Higiene E Beleza,5.96
2204,Refrig.Ouro Verde Tubaina 2l Pet,Bebidas Frias,10.47
2205,Alho Hoshina Picado 200g,Seca Salgada,17.42
2206,Alho Hoshina Pasta 200g,Seca Salgada,11.27
2207,Alho Hoshina Frito 90g,Seca Salgada,7.50
2208,Mist.P/Bolo Fleischmann Petit Gateau 450,Seca Doce,13.33
2209,Mist.P/Bolo Fleischmann Chocomousse 450g,Seca Doce,5.89
2210,Amac.Comfort Conc.Orig.500ml,Limpeza,10.19
2211,Atum Ralado Gomes Costa Pic.170g,Seca Salgada,9.55
2212,Pate Atum Gomes Costa Trad.150g,Seca Salgada,8.81
2213,Requeijao Aviacao Trad.250g,Laticinios,8.97
2214,Cafe 3 Coracoes Trad.Vacuo 500g,Seca Pesada,348.84
2215,Pao Pullman 100% Int.12 Graos Zero 350g,Paes E Bolos Industrializados,25.58
2216,"Suco Alianca Uva Tinto 1,5l Gf",Bebidas Frias,266.19
2217,Bala Frui Tella Mrgo Cme de Lte 45g,Seca Leve,18.24
2218,Farinha de Trigo Famiglia Venturelli 5kg,Seca Pesada,589.71
2219,Farinha de Trigo Famiglia Venturelli 1kg,Seca Pesada,45.99
2220,Mist.P/Bolo Fleischmann Fuba 450g,Seca Doce,4.83
2221,Mist.P/Pao de Batata Fleischmann 450g,Seca Doce,7.28
2222,Bisc.Marilan A.Sal 400g,Seca Leve,36.55
2223,Bisc.Marilan C.Cracker 400g,Seca Leve,65.47
2224,Doce Ritter Light Goiaba 380g,Seca Doce,6.73
2225,Marg.Delicia Supreme 500g C/Sal,"Frios,Massas E Gordurosos",26.80
2226,Inset.Mat Inset Pastilha Refil L12 P10,Limpeza,35.59
2227,Palinete York L75 P65,Perfumaria/Higiene E Beleza,12.10
2228,Creme de Leite Itambe 300g La,Seca Doce,16.80
2229,Azeite Port.Gallo Ext.Virg.Rsva 500ml Vd,Seca Pesada,29.88
2230,Pao Pullman 100% Integral 12graos 450g,Paes E Bolos Industrializados,99.75
2231,Chocottone Bauducco 500g Maxi,Paes E Bolos Industrializados,19.59
2232,Sab.Granado Liq.Bebe 250ml Tradic.,Perfumaria/Higiene E Beleza,45.55
2233,Formula Inf.Nestogeno 1 800g,Seca Doce,123.52
2234,Formula Inf.Nestogeno 2 800g,Seca Doce,57.18
2235,Arroz Grao de Ouro Bco 1kg,Seca Pesada,11.16
2236,Presunto Sadia Royale Kg,Fiambreria,10.12
2237,Leite Ferm.Yakult ''40'' 480g,Laticinios,8.99
2238,Limpador Ype M.Uso Tira Manchas 500ml,Limpeza,12.27
2239,Papel Hig.Duetto Neutro Fd 30m C/8,Limpeza,57.24
2240,Refr.Po Nutrinho Sal.Ftas 25g,Bebidas Frias,21.82
2241,Refr.Po Nutrinho Lja/Mamao 25g,Bebidas Frias,28.64
2242,Cha Verde Magro Zero Limao 8g,Seca Doce,5.28
2243,Cha Verde Magro Zero Pess.8g,Seca Doce,5.28
2244,Bacon Pedaco Vacuo Kg,Fiambreria,8.79
2245,Removedor Zulu Perf.450ml,Limpeza,11.15
2246,Oleo Leve Soja 900ml Pet,Seca Pesada,1309.03
2247,Filtrado Gotas de Cristal S/ Alc.660ml,Bebidas Quentes,33.24
2248,Extrato Tomate D'Ajuda 850g La,Seca Salgada,20.40
2249,Mist.P/Bolo D.Benta Chuva Trad.260,Seca Doce,6.70
2250,Molho Kenko Alho 150ml,Seca Salgada,16.80
2251,Aperitivo Frimesa Coxa S.Coxa Fgo 300g,Congelados,12.74
2252,Chicken Frimesa Aperitivo Fgo 300g,Congelados,34.20
2253,Steak Frimesa Empanado 100g,Congelados,5.52
2254,Filezinho Frimesa Aperitivo Fgo 300g,Congelados,40.44
2255,Linguica Seara Fininha 240g,"Frios,Massas E Gordurosos",5.12
2256,Hot Hit Seara 145g Cheddar,Congelados,9.18
2257,Iog.Vigor Nat.170g Ameixa,Laticinios,11.94
2258,Desod.Rexona Aero 64g Teens T.Ener.,Perfumaria/Higiene E Beleza,11.57
2259,Cravo da India Sweet 20g,Seca Salgada,14.43
2260,Cheiro Verde Sweet 15g,Seca Salgada,3.98
2261,Confeito Sweet Mini Cereal Choc.80g,Seca Doce,12.76
2262,Confeito Sweet Granulado Choc.90g,Seca Doce,32.16
2263,Vinagrete Sweet 40g,Seca Salgada,8.42
2264,Tempero Chimichurri Sweet 40g,Seca Salgada,33.16
2265,Canela Sweet Casca 20g,Seca Salgada,5.94
2266,Tempero Sweet Baiano 30g,Seca Salgada,13.00
2267,Pimenta do Reino Sweet Pta Moida 30g,Seca Salgada,40.74
2268,Beb.Hidrotonico I9 Lim.500ml Pet,Bebidas Frias,38.66
2269,Beb.Hidrotonico I9 Tang.500ml Pet,Bebidas Frias,41.35
2270,Sab.Premisse Liq.1l E.Doce Valv.,Perfumaria/Higiene E Beleza,10.53
2271,Sab.Premisse Liq.1l Mrgo/Hibis.Valv.,Perfumaria/Higiene E Beleza,21.06
2272,Pacoquita Sta Helena Diet 176g,Seca Doce,18.90
2273,Amido de Milho DeliCia 500g,Seca Doce,11.88
2274,Amido de Milho DeliCia 200g,Seca Doce,13.90
2275,Fermento DeliCia 100g,Seca Doce,6.42
2276,Mucilon Multi Cereais 230g,Seca Doce,27.04
2277,Gelatina Royal Zero Mrgo 12g,Seca Doce,17.34
2278,Gelatina Royal Zero Uva 12g,Seca Doce,13.45
2279,Gelatina Royal Zero Mrcja 12g,Seca Doce,9.56
2280,"Suco Campo Largo Uva Tinto 1,5l Gf",Bebidas Frias,47.60
2281,Caldo Knorr Carne 57g L6 P5,Seca Salgada,10.36
2282,Condic.Johnson Baby 400ml,Perfumaria/Higiene E Beleza,38.80
2283,Locao Johnson 200ml Hidrat.Soft.P.Sonhos,Perfumaria/Higiene E Beleza,9.22
2284,Shampoo Johnson Baby 200ml Hidrat.Int.,Perfumaria/Higiene E Beleza,9.47
2285,Bolo Cuca de Uva Kg,Confeitaria,11.57
2286,Bolo Toalha Felpuda Kg,Confeitaria,10.83
2287,Leite Ferm.Paulista 450g Baun.,Laticinios,24.13
2288,Lenco Umed.T.Anjinhos Refil Mno C/75,Perfumaria/Higiene E Beleza,5.20
2289,Lenco Umed.T.Anjinhos Refil Mno C/450,Perfumaria/Higiene E Beleza,19.98
2290,Gelatina Royal Uva 25g,Seca Doce,4.96
2291,Gelatina Royal Mrgo 25g,Seca Doce,52.21
2292,Gelatina Royal Mrcja 25g,Seca Doce,5.90
2293,Gelatina Royal Limao 25g,Seca Doce,22.62
2294,Gelatina Royal Framb.25g,Seca Doce,33.46
2295,Gelatina Royal Cereja 25g,Seca Doce,39.34
2296,Gelatina Royal Abac.25g,Seca Doce,26.52
2297,Marg.Delicia Supreme 500g S/Sal,"Frios,Massas E Gordurosos",13.26
2298,Talco Tenys Pe Aero J.Seco 86g Orig.,Perfumaria/Higiene E Beleza,29.96
2299,Feijao Vapza Preto L.Vida 280g,"Frios,Massas E Gordurosos",16.40
2300,Feijao Vapza Carioca L.Vida 280g,"Frios,Massas E Gordurosos",8.20
2301,Pimenta do Reino Sweet Bca Moida 30g,Seca Salgada,5.28
2302,Pimenta Calabreza Sweet 20g,Seca Salgada,6.32
2303,Oregano Sweet 10g,Seca Salgada,29.40
2304,Manjericao Sweet 10g,Seca Salgada,3.20
2305,Louro Em Folhas Sweet 3g,Seca Salgada,8.16
2306,Ervas Finas Sweet 15g,Seca Salgada,3.53
2307,Erva Doce Sweet 30g,Seca Salgada,4.64
2308,Curry Sweet 30g,Seca Salgada,21.00
2309,Colorifico Sweet 70g,Seca Salgada,6.15
2310,Coentro Em Flocos Sweet 15g,Seca Salgada,6.60
2311,Canela Em Po Sweet 30g,Seca Salgada,9.03
2312,Bicarbonato de Sodio Sweet 70g,Seca Salgada,23.10
2313,Amaciante Sweet de Carne 70g,Seca Salgada,9.00
2314,Alho Granulado Sweet 50g,Seca Salgada,5.78
2315,Manteiga Aviacao 200g Lata,"Frios,Massas E Gordurosos",112.25
2316,Cafe Sabor Fazenda E.Forte Vacuo 500g,Seca Pesada,76.18
2317,Cafe Sabor Fazenda Trad.Vacuo 500g,Seca Pesada,96.14
2318,Algodao Topz 50g Bola,Perfumaria/Higiene E Beleza,6.58
2319,Algodao Topz 25g Rolo,Perfumaria/Higiene E Beleza,6.64
2320,Hastes Flex.Topz C/75,Perfumaria/Higiene E Beleza,11.44
2321,Amend.Yoki C/Mel 150g,Seca Leve,4.93
2322,Bolo de Amendoim Kg,Confeitaria,18.98
2323,Rocambole C/Coco Kg,Confeitaria,32.88
2324,Torta de Banana C/Caramelo Kg Sco,Confeitaria,11.64
2325,Sab.Johnson 90g Harmonize,Perfumaria/Higiene E Beleza,9.12
2326,Bisc.Bauducco Recheadinho Goiaba 112g,Seca Leve,10.94
2327,Bisc.Bauducco Recheadinho Choc.104g,Seca Leve,15.12
2328,Creme de Ricota Tirolez 250g,Laticinios,18.27
2329,Queijo Santa Clara Parm.Ral.50g,Laticinios,82.34
2330,Limpador Facille M.Uso F.Flores 500ml,Limpeza,21.52
2331,Molho Liza P/Salada Rose 234ml,Seca Salgada,10.02
2332,Molho Liza P/Salada Qjo 234ml,Seca Salgada,5.01
2333,Molho Liza P/Salada Caseiro Light 234ml,Seca Salgada,5.01
2334,Bisc.Club Social Rech.Qjo/Tmte/Manj.112g,Seca Leve,9.09
2335,Bisc.Club Social Pres.141g,Seca Leve,24.10
2336,Bananada Delakasa Diet 270g Pote,Seca Doce,23.86
2337,Requeijao Santa Clara Light 200g,Laticinios,4.65
2338,Requeijao Santa Clara Trad.200g,Laticinios,50.47
2339,Choc.Nestle Charge 120g,Seca Leve,5.19
2340,Choc.Nestle Prestigio 99g,Seca Leve,5.19
2341,File Copacol Tilapia Cong.Iqf 400g,Congelados,35.74
2342,Salsicha Frimesa Hot Dog 420g,"Frios,Massas E Gordurosos",20.76
2343,Massa Renata Inst.Feijaozinho 88g,Seca Leve,2.70
2344,Mist.P/Bolo Renata Lja 400g,Seca Doce,24.58
2345,Mist.P/Bolo Renata Choc.400g,Seca Doce,6.98
2346,Mist.P/Bolo Renata Coco 400g,Seca Doce,17.45
2347,Farinha de Linhaca Vitao 200g,Seca Doce,6.04
2348,Mil.Pipoca Yoki Mic.Toque Chef 100g,Seca Pesada,44.11
2349,Mini Pao Frances C/Gergelim Kg,Padaria,9.11
2350,"Refrig.Pepsi Cola 3,3l Pet",Bebidas Frias,26.97
2351,"Refrig.Antarc.Guar.3,3l Pet",Bebidas Frias,90.80
2352,Queijo Minas Frescal Sanbios Kg,Laticinios,35.41
2353,Suco Tampico Ftas Citricas 2l,Bebidas Frias,23.97
2354,Papel Hig.Bob Neutro Fs 60 C/8,Limpeza,320.07
2355,Cracovia Juliatto Kg,"Frios,Massas E Gordurosos",13.17
2356,Linguica Juliatto Calab.Kg,"Frios,Massas E Gordurosos",56.27
2357,Lasanha Seara 600g 4 Qjos,Congelados,27.94
2358,Lasanha Seara 600g Bolonhesa,Congelados,56.88
2359,Al.Inf.Nestle Ameixa 120g,Seca Doce,10.88
2360,Massa Isabela Lamen Picanha 85g,Seca Leve,9.68
2361,Massa Isabela Lamen Gal.85g,Seca Leve,17.60
2362,Desodor.Pato Past.Ades.Lav.C/3,Limpeza,40.56
2363,Gel Fixador Bozzano 300g Acao Prol.,Perfumaria/Higiene E Beleza,51.04
2364,Vinagrete Strafit 20g,Seca Salgada,7.00
2365,Bisc.Nestle Nesfit Gergelim 170g,Seca Leve,7.26
2366,Desod.Rexona Rollon 50ml Cotton,Perfumaria/Higiene E Beleza,8.68
2367,Desod.Rexona Rollon 50ml Bamboo,Perfumaria/Higiene E Beleza,26.04
2368,Desod.Rexona Rollon 50ml S/Perf.,Perfumaria/Higiene E Beleza,17.36
2369,Desod.Rexona Rollon 50ml V8 Men,Perfumaria/Higiene E Beleza,34.72
2370,Desod.Rexona Rollon 50ml Active Men,Perfumaria/Higiene E Beleza,8.68
