,nm_produto,ds_classe2,vl_total
3531,Cookies Jasmine Integ.Cast.Do Para150g,Seca Leve,23.37
3532,Iog.Danone 170g Gfa Vitamina de Ftas,Laticinios,2.15
3533,Choc.Hershey.S Crem.115g,Seca Leve,14.94
3534,Suco D.Valle Mais Pess. Reg. 1l Tp,Bebidas Frias,5.75
3535,Alho Picado Pindu 400g,Seca Salgada,6.92
3536,Arroz Prato Fino Bco 2kg,Seca Pesada,22.39
3537,Cerv.Stella Artois 550ml Ow,Bebidas Frias,55.92
3538,Cafe L'Or Soluv.Intense 140g Vd,Seca Pesada,31.96
3539,Amac.Girando Sol Amar.2l,Limpeza,39.83
3540,Limpador Veja Perf.Nat.Lav.500ml,Limpeza,9.58
3541,Deterg.Minuano Maca 500ml,Limpeza,2.70
3542,Pate Excelsior 100g Figado,"Frios,Massas E Gordurosos",5.75
3543,Cera Girando Sol Liq.Perf.Amar.750ml,Limpeza,5.29
3544,Extrato Tomate Bonare 340g La,Seca Salgada,25.01
3545,Shampoo Seda 325ml Brilho Movimento,Perfumaria/Higiene E Beleza,8.79
3546,Caldo Knorr Carne Menos Sodio 114g,Seca Salgada,3.49
3547,Hamburguer Perdigao Misto Calabresa 56g,Congelados,9.50
3548,Cafe Nescafe Soluv.Cremoso 180g La,Seca Pesada,21.76
3549,Bolo de Baunilha Kg,Confeitaria,7.57
3550,Bisc.DeliCia Maria 370g,Seca Leve,11.16
3551,Aveia Yoki Flocos Finos 170g,Seca Doce,2.51
3552,Tubetes Barion Rech.Mrgo/Choc.50g,Seca Leve,7.04
3553,Pao de Pascoa Frutas Kg,Padaria,5.17
3554,Beb.Lactea Choco Milk 3x200ml,Leite,48.53
3555,Cafe Iguacu Trad.Vacuo 500g,Seca Pesada,65.54
3556,Inset.Raid Multi Aero 300ml,Limpeza,8.98
3557,Vinagrete Sweet 40g,Seca Salgada,8.42
3558,Canela Sweet Casca 20g,Seca Salgada,11.88
3559,Massa Petybon G.Duro Penne 500g,Seca Leve,15.96
3560,Massa Renata Sup.Tagliarini 200g,Seca Leve,7.52
3561,Caldo Maggi Costela 63g,Seca Salgada,3.90
3562,Cortes Suinos Resf.Kg,Acougue,17.09
3563,Pao de Frios Kg,Padaria,41.80
3564,Comp.Alim.Vigor Mix 250g C/Sal,"Frios,Massas E Gordurosos",26.28
3565,Costela Frimesa Def.Kg,Fiambreria,51.71
3566,Tempero Knorr M.Carne Assada Cas.25g,Seca Salgada,4.39
3567,Bisc.Marilan C.Cracker Gergelim 400g,Seca Leve,12.12
3568,Quirera Campo Largo Amar.500g,Seca Pesada,24.00
3569,Pao Panco Integral Omega 3 380g,Paes E Bolos Industrializados,16.16
3570,Achoc.Toddy L400 P350g,Seca Doce,16.17
3571,Suco D.Valle Mais Pess. 290ml La,Bebidas Frias,5.40
3572,File Copacol Tilapia Cong.Iqf 400g,Congelados,211.03
3573,Queijo Monte Fuji M.Fresc.Cry Kg Fabagr,Seca Doce,30.80
3574,Caps.Lor Sontuoso 40ml,Seca Pesada,16.29
3575,Al.Inf.Nestle Risotinho Frango 170g,Seca Doce,7.23
3576,Leite Ferm.Activia 600g 0% Mrgo/Ameixa,Laticinios,26.94
3577,Suco Maguary Uva 500ml Pet,Bebidas Frias,7.14
3578,Oleo Liza Milho 900ml Pet,Seca Pesada,38.98
3579,Cr.Dental Colgate 100g Sens.M.Prot.,Perfumaria/Higiene E Beleza,11.20
3580,Suco Maguary Lja 500ml Pet,Bebidas Frias,7.14
3581,Pudim Dr.Oetker Caramelo 50g,Seca Doce,2.37
3582,Vinho Dom Bosco Tto Sve 750ml,Bebidas Quentes,10.90
3583,File Mignon Friboi Porcionado Resf.Kg,Acougue,43.24
3584,Sab.Lux 85gr Suavid.Petalas,Perfumaria/Higiene E Beleza,4.47
3585,Doce de Amend.Aragel Lisa 230g Fabagr,Seca Doce,7.82
3586,Locao Paixao 200ml U.Cremosa Lotus,Perfumaria/Higiene E Beleza,20.61
3587,Base Loreal Bb Cream 30ml Clara,Perfumaria/Higiene E Beleza,29.92
3588,Batata E.Chips Stax Cebola/Salsa 156g,Seca Leve,48.48
3589,Apresuntado Perdigao Kg,Fiambreria,16.03
3590,Doce de Coco Sococo Queimado 335g,Seca Doce,13.20
3591,Requeijao Santa Clara Trad.200g,Laticinios,51.15
3592,Bala Mentos Up2u Tutti-Frutti 38g,Seca Leve,3.02
3593,Fralda Huggies Mega Pack Xg C/42 Gts 4t,Perfumaria/Higiene E Beleza,71.70
3594,Desinf.Pinho Ype Lav.500ml,Limpeza,7.00
3595,Caldo Knorr Legumes Menos Sodio 57g,Seca Salgada,8.38
3596,Refr.Po Clight Cranberry 8g,Bebidas Frias,22.29
3597,Refr.Po Clight Tang.8g,Bebidas Frias,28.01
3598,Iog.Vigor Grego Ped.120g Cranberry,Laticinios,11.97
3599,Limpador Veja L.Pesada Floral/Camp.500ml,Limpeza,11.18
3600,Molho Shoyu Sashimi Premium 150ml,Seca Salgada,8.91
3601,Alv.Vanish S/Cloro White 500ml,Limpeza,24.57
3602,Bala Mentos Fruit C/3 114g,Seca Leve,8.99
3603,Massa Parati C/O Spgt 500g,Seca Leve,38.70
3604,Abs.Intimus Gel Normal Sca C/Abas C/8,Perfumaria/Higiene E Beleza,6.44
3605,Molho Tomate Quero Napol.340g Sache,Seca Salgada,5.67
3606,Azeitona Vale Fertil Rech.150g Sache,Seca Salgada,5.44
3607,Pate Seara 100g Presunto,"Frios,Massas E Gordurosos",45.03
3608,Molho Tomate Bonare Hot Dog 340g,Seca Salgada,1.87
3609,Iog.Lacfree 140gr Mrgo,Laticinios,5.92
3610,Shampoo Head&Shoulders 200ml Apple Fresh,Perfumaria/Higiene E Beleza,12.99
3611,Creme Trat.Pantene 15ml Amp.C/1 Hidroc.,Perfumaria/Higiene E Beleza,6.34
3612,Desodor.Pato Gel Ades.Marine Rf.50%Desc.,Limpeza,39.34
3613,Iog.Vigor Grego S/Lac.S/Gord.100g Mrgo,Laticinios,1.99
3614,Amac.Comfort Conc.P.Cuidado 900ml Sache,Limpeza,107.10
3615,Pao Frances Mini Kg,Padaria,18.26
3616,Shampoo Tra La La Kids 480ml Vitam.,Perfumaria/Higiene E Beleza,19.84
3617,Purif.Glade Autom.Refil Lav&Van.269ml,Limpeza,45.80
3618,Limpador Mr.Musculo M.Uso Lav.500ml,Limpeza,5.98
3619,Cj.Limpador Cif T.Limo Gat.+1 Sache Gts,Limpeza,15.64
3620,Bananada Delakasa Diet 250g Tablete,Seca Doce,23.86
3621,Chocottone Bauducco 550g Avela,Paes E Bolos Industrializados,74.71
3622,Inset.Baygon M.Baratas/Form.Aero 395ml,Limpeza,8.08
3623,Inset.Sbp Citronela Aero 380ml,Limpeza,44.59
3624,Sobrecoxa Frango Copacol S/Pele Resf.Kg,Acougue,14.47
3625,Bife Alcatra DeliCia A/S Kg,Acougue,307.34
3626,Lustra Moveis Peroba Lav.200ml,Limpeza,9.88
3627,Passa Roupa M.Bijou Refil 500ml,Limpeza,7.07
3628,Iog.Vigor Grego 100g Trad.,Laticinios,21.78
3629,Desodor.Harpic Bloco Lav.50% Na 2unid.,Limpeza,10.33
3630,Molho Aji-No-Shoyu 150ml,Seca Salgada,8.13
3631,Limpador Q.Boa M.Uso M.Verde 500ml,Limpeza,19.38
3632,Molho Masterfoods Madeira 340g,Seca Salgada,9.71
3633,Tempero Knorr Frango/Limao/Oregano 25g,Seca Salgada,13.17
3634,Cerv.Itaipava Premium 350ml,Bebidas Frias,6.58
3635,Alfajor Florippa Choc.50g,Seca Leve,26.88
3636,Amac.Comfort Conc.Energy Dourado 1l,Limpeza,47.97
3637,Pipoca Cheetos Doce 165g,Seca Leve,6.77
3638,Papel Hig.Neve Neutro F.Trip.L24p21 20m,Limpeza,67.06
3639,Sab.Dove 90g C/3 C/5%Desc.Branco,Perfumaria/Higiene E Beleza,15.98
3640,Alfajor Florippa Doce de Lte 50g,Seca Leve,13.68
3641,Purif.Glade T.Frescor Vanilla .Refil12ml,Limpeza,6.95
3642,Creme de Qjo Danubio 200g Frescal,Laticinios,9.98
3643,Amac.Comfort Conc.Puro Relax 1l,Limpeza,14.99
3644,Doce Oliveira Tutti Frutti 400g,Seca Doce,5.02
3645,Suco Maguary Light Lja 1l Tp,Bebidas Frias,8.71
3646,Creme Veg.Becel Orig.250g S/Sal,"Frios,Massas E Gordurosos",18.89
3647,Refrig.Antarc.S.Lim.Cacula 237ml Pet,Bebidas Frias,4.95
3648,Bisc.Marilan Pit Stop Rech.Choc 124g,Seca Leve,10.28
3649,Agua Min.Font Life C/Gas 510ml Pet,Bebidas Frias,12.16
3650,Pao Pullman 500g Zero Forma,Paes E Bolos Industrializados,29.92
3651,Curativo Cremer Transp.C/40,Perfumaria/Higiene E Beleza,12.02
3652,Queijo President Mussarela Fat.150g,Laticinios,21.50
3653,Lombo Alegra Fat.200g,"Frios,Massas E Gordurosos",13.38
3654,Macarrao Nissin Talh.Calab.99g,Seca Leve,8.30
3655,File Mignon Suino Alegra Cong.Kg,Acougue,18.47
3656,Bisc.Parati Hot Cracker Tmte/Manj.150g,Seca Leve,8.97
3657,Gel Dental Sorriso 90g Fresh Hort.,Perfumaria/Higiene E Beleza,26.49
3658,Desodor.Desoflor Lav.Refil 35g,Limpeza,7.41
3659,Desodor.Desoflor Eucalipto Refil 35g,Limpeza,2.47
3660,Abs.Intimus Int.Jumbo Super L16 P15,Perfumaria/Higiene E Beleza,34.52
3661,Sab.Francis Hydratta 90g Azul,Perfumaria/Higiene E Beleza,4.98
3662,Caldo Maggi Bacon 126g,Seca Salgada,19.86
3663,Shampoo Elseve 200ml Oleo Ext.Nut.,Perfumaria/Higiene E Beleza,9.94
3664,Shampoo Johnson  Gotas de Brilho 200ml,Perfumaria/Higiene E Beleza,37.88
3665,Condic.Johnson Gotas de Brilho 200ml,Perfumaria/Higiene E Beleza,25.28
3666,Sab.Palmolive Liq.200ml Oleo Argan Refil,Perfumaria/Higiene E Beleza,9.80
3667,Iog.Danoninho P/Beber 100g Uva,Laticinios,13.79
3668,Mini Chicken Perdigao 275g Trad.Fgo,Congelados,52.38
3669,Pizza DeliCia Calab.Kg,Fiambreria,71.08
3670,Pizza DeliCia Mussarela Kg,Fiambreria,40.46
3671,Tempero Arisco Completo 300g,Seca Salgada,31.79
3672,Limpador Veja Perf.Nat.Perf.Suave 1l,Limpeza,34.76
3673,Cha Leao Lja 40g C/25,Seca Doce,8.68
3674,Cha Leao Pess.40g C/25,Seca Doce,13.02
3675,Shampoo Clear 400ml Queda Control,Perfumaria/Higiene E Beleza,21.58
3676,Kit Bizinelli Feijoada Def.Kg,Fiambreria,11.71
3677,Limpador Ajax Flores Campestre 500ml,Limpeza,25.52
3678,Mostarda Hemmer Amarela Premium 300gr,Seca Salgada,35.94
3679,Choc.Twix Orig.80gr,Seca Leve,3.52
3680,Presunto Sadia Coz.Fat.200g,"Frios,Massas E Gordurosos",45.49
3681,Queijo Sadia Prato Fat.200gr,Laticinios,28.76
3682,Sob.Nestle Chandelle 360g Choc.Branco,Laticinios,7.19
3683,Sab.Lux 85gr Brisa Lav.,Perfumaria/Higiene E Beleza,7.45
3684,Sab.Lux 85gr M.Spell,Perfumaria/Higiene E Beleza,14.90
3685,Sab.Lux 85gr Tentacao Floral,Perfumaria/Higiene E Beleza,11.92
3686,Batata Pringles Barbecue 128g,Seca Leve,23.98
3687,Aparelho Prestobarba 3 Ice Masc.L4p3,Perfumaria/Higiene E Beleza,75.56
3688,Shampoo Palmolive 350ml Iluminador Pto,Perfumaria/Higiene E Beleza,9.02
3689,Sabao Pedra Ype Azul M.Ativo 200g,Limpeza,1.70
3690,Sabao Em Po Omo C/Toq.Comfort Roxo 1kg,Limpeza,11.98
3691,Bitter Campari 900ml,Bebidas Quentes,39.90
3692,Vodka Natasha 1l,Bebidas Quentes,78.48
3693,Vinho Quinta do Morgado Tto Sco 750ml,Bebidas Quentes,25.80
3694,Vinho Quinta do Morgado Tto Sve 750ml,Bebidas Quentes,12.90
3695,Beb.Lactea Tirol Uht 1l Choc.,Leite,44.91
3696,Vinho Quinta do Morgado Bordo Sve 750ml,Bebidas Quentes,31.80
3697,Beb.Lactea Batavo 900g Graviola,Laticinios,15.08
3698,Iog.Vigor Grego 100g Ftas Verm.,Laticinios,29.70
3699,"Cj.1 Vanish Pink+1 Vanish White 1,5l",Limpeza,89.94
3700,Gel Fixador Summer 220g Media Fator 4,Perfumaria/Higiene E Beleza,4.00
3701,Espum.Santa Colina Moscatel 750ml,Bebidas Quentes,42.80
3702,Beb.Lactea Nesquik Uht 3x200ml Mrgo,Leite,11.46
3703,Sopao Kitano Gal.196g,Seca Leve,5.64
3704,Torresmo Aurora Kg,Fiambreria,19.70
3705,Camomila Chamel 40g Fabagr,Seca Doce,12.87
3706,Pernil Suino C/Osso C/Pele Resf.Kg,Acougue,7.58
3707,Bisc.Zeze Bolo de Mel 300g,Seca Leve,16.40
3708,Chicle Fini Ovo Dinossauro 80g,Seca Leve,13.38
3709,Aveia Visoy Flocos 300g Fabagr,Seca Doce,6.66
3710,Locao Nivea 200ml Milk Ext.Sec.,Perfumaria/Higiene E Beleza,19.84
3711,Papel Hig.Duetto Perf.Fd 50m C/4,Limpeza,77.10
3712,Agua Min.Crystal 5l,Bebidas Frias,25.72
3713,Maionese Hellmanns 335g,Seca Salgada,26.93
3714,Farinha Linhaca Visoy Dour.200g Fabagr,Seca Doce,11.10
3715,Vermuth Martini Bianco 750ml,Bebidas Quentes,49.40
3716,Hamburguer Frimesa Bov.672g,Congelados,137.11
3717,Polenta Polentina C/Sal 500g,Seca Pesada,17.76
3718,Cafe Alvorada E.Forte Almof.500g,Seca Pesada,31.92
3719,Refrig.Cini Framb.600ml Pet,Bebidas Frias,9.70
3720,Panettone Nino 500g Choc.Cx,Paes E Bolos Industrializados,39.44
3721,Tortinha M.Flora de Limao Kg,Confeitaria,20.00
3722,Doce Forno Velho Colonial Framboesa 250g,Fiambreria,8.19
3723,Cortador Marco Boni P/Unha Gde,Perfumaria/Higiene E Beleza,23.73
3724,Espuma Bozzano P/Barba 183g Hidrat.,Perfumaria/Higiene E Beleza,17.65
3725,Queijo Vigor Parm.Ral.100g,Laticinios,24.87
3726,Molho Zaeli Pimenta 150ml,Seca Salgada,11.43
3727,Brilha Alum.Inox Magic B.Clear 500ml,Limpeza,6.38
3728,Ketchup Hellmanns Picante 380g,Seca Salgada,22.47
3729,Esmalte Beautycolor Cream.Bale,Perfumaria/Higiene E Beleza,2.85
3730,Cj.2 Desod.Rexona Aero Invis.C/50%,Perfumaria/Higiene E Beleza,37.38
3731,Palmito Palmar Pupunha Tolete 300g,Seca Salgada,25.50
3732,Sal Smart Rosa do Himalaia Grosso 500g,Seca Salgada,11.23
3733,Acucar Cristalcucar Cristal 5kg,Seca Pesada,57.39
3734,Erva Mate Gaucho 1kg,Seca Doce,19.38
3735,Cha Dr.Oetker Flores/Ftas Pess/Cassis 30,Seca Doce,9.81
3736,Desinf.Lysoform Sve 1l,Limpeza,55.14
3737,Vinagre Rosani de Arroz 500ml,Seca Salgada,6.66
3738,Pimenta do Reino Sweet Pta Moida 30g,Seca Salgada,23.28
3739,Bolo Panco Bebe 210g Rech.Chocolate C/6,Paes E Bolos Industrializados,15.32
3740,Agua Sanit.Q.Boa 5l,Limpeza,136.48
3741,Oleo Salada Girassol 900ml Pet,Seca Pesada,66.68
3742,Cha Dr.Oetker Roma Cramberry 30g,Seca Doce,9.81
3743,Abs.Intimus Gel Normal Sca C/Abas C/32,Perfumaria/Higiene E Beleza,69.72
3744,Bolo Panco 300g Abacaxi,Paes E Bolos Industrializados,13.18
3745,Limpador Veja M.Uso Acao E Prot.Sqz.500m,Limpeza,16.17
3746,Limpador Mr.Musculo Perf.Pinho 900ml,Limpeza,16.86
3747,Cr.Dental Colgate 70g T.12 Prof.H.Saud,Perfumaria/Higiene E Beleza,5.45
3748,Saponaceo Mr.Musculo Crem.Desinf.45oml,Limpeza,8.87
3749,Limpador Cif Deseng.Sache 450ml,Limpeza,27.60
3750,Bisc.Club Social Integ.288g,Seca Leve,28.50
3751,Cj.Shampoo 400+Condic.Elseve 200ml Cont.,Perfumaria/Higiene E Beleza,88.32
3752,Bisc.Isabela Vit.Ftas/Lte 400g,Seca Leve,14.60
3753,Desinf.Pinho Sol Lavanda 1l,Limpeza,10.63
3754,Cerv.Glacial Pilsen 350ml La,Bebidas Frias,28.33
3755,Polenta Kipolenta Yoki 500g,Seca Pesada,7.35
3756,Doce Oliveira Goiaba 400g,Seca Doce,4.29
3757,Arroz Raris Integ.7 Graos 500g,Seca Pesada,7.87
3758,Aparelho Prestobarba Movel Fem.C/2,Perfumaria/Higiene E Beleza,22.79
3759,Mil.Pipoca Zaeli Mic.Nat.100g,Seca Pesada,13.86
3760,Mortadela Frimesa 1kg Fgo,"Frios,Massas E Gordurosos",9.17
3761,Cj.Shampoo 400+Condic.Elseve 200ml Rt5,Perfumaria/Higiene E Beleza,22.08
3762,Salg.Pipoteca Qjo 200g,Seca Leve,7.44
3763,Sab.Palmolive Liq.250ml Jasmim,Perfumaria/Higiene E Beleza,6.92
3764,Cr.Dental Sorriso L180p150g Dentes Bran.,Perfumaria/Higiene E Beleza,3.57
3765,Abs.S.Livre Especial Sve S/Abas C/8,Perfumaria/Higiene E Beleza,7.06
3766,Sab.Senador 130g L3 P2 Platinum.,Perfumaria/Higiene E Beleza,14.44
3767,Cj.2 Shampoo H.& Shold.200ml 3x1,Perfumaria/Higiene E Beleza,20.11
3768,Massa Galo Smla Paraf-2 500g,Seca Leve,13.52
3769,Deterg.Limpol Gel Ylang 500ml,Limpeza,12.81
3770,Beb.H20h Limao 500ml Pet,Bebidas Frias,3.49
3771,Farinha Milho Caldo Bom Bca 1kg,Seca Pesada,8.92
3772,Feijao Pontarollo Carioca 1kg,Seca Pesada,14.95
3773,Amac.Ype Rosa Ternura 2l,Limpeza,7.03
3774,Limpador Mr.Musculo Perf.Pinho 500ml,Limpeza,9.57
3775,Inset.Sbp Eucalipto Aero 380ml,Limpeza,17.89
3776,Limpador Veja M.Uso Floral 500ml 10% Des,Limpeza,22.68
3777,Leite Ferm.Activia Ameixa 1000g 0%,Laticinios,11.98
3778,Bala Fini Jelly Dentadura 100g,Seca Leve,19.97
3779,Refrig.Coca Cola 250ml Pet,Bebidas Frias,49.42
3780,Leite Ferm.Chamyto Big 720g Trad.,Laticinios,32.15
3781,Desinf.Pinho Bril Silv.Plus L500 P450ml,Limpeza,19.58
3782,Filezinho Frango Copacol Iqf Cong.1kg,Congelados,92.32
3783,Pepino Jomar Conserva 300g,Fiambreria,4.47
3784,Cubos de Paleta DeliCia A/S Kg,Acougue,9.40
3785,Esponja de Aco Magic Brilho C/8 44g,Limpeza,1.90
3786,Maionese Quero 200g Sache,Seca Salgada,9.68
3787,Lasanha Ninfa C/O 500g,Seca Leve,14.09
3788,Creme P/Pentear Fructis 250ml Liso Abs,Perfumaria/Higiene E Beleza,9.00
3789,Arroz DeliCia Bco Reserva Especial 1kg,Seca Pesada,7.83
3790,Shampoo Tresemme  200ml Blind Plant.,Perfumaria/Higiene E Beleza,8.99
3791,Shampoo Gold 300ml Chocolate,Perfumaria/Higiene E Beleza,7.08
3792,Bananinha Friboi do Contra File Kg,Acougue,93.77
3793,Costela Suina Fattoria Resf.Kg,Acougue,69.20
3794,Beb.Lactea Paulista 540g Mrgo,Laticinios,15.75
3795,Bisc.Ninfa Lte 370g,Seca Leve,23.12
3796,Hamburguer Frimesa Misto 56g,Congelados,17.00
3797,Sobrecoxa Big Fgo Resf.Kg,Acougue,17.02
3798,Pao Charlotte Caseiro 450g,Paes E Bolos Industrializados,8.66
3799,Cookies Quaker Aveia Maca/Canela 40g,Seca Leve,28.39
3800,Mil.Pipoca Yoki Mic.Bacon 100g,Seca Pesada,17.45
3801,Mil.Pipoca Yoki Mic.Toque Chef 100g,Seca Pesada,22.15
3802,Pao de Queijo Pronto Kg,Padaria,19.00
3803,"Sorvete Nestle 1,5l Sensacao",Congelados,16.90
3804,Tintura Cor&Ton 125g Cast.Medio 40,Perfumaria/Higiene E Beleza,11.18
3805,Shampoo Dove 200ml Men 2x1 Forca Resist.,Perfumaria/Higiene E Beleza,12.49
3806,Batata Lays Sour Cream 30g,Seca Leve,3.00
3807,Geleia Ritter Uva 400g,Seca Doce,25.70
3808,Pao Leve Fibras Kg,Padaria,10.26
3809,Beb.Batavo Soja Orig.1l Trad.,Leite,4.83
3810,Leite Molico Uht 1l Rest.Lactose Protein,Leite,6.26
3811,Presunto Sadia Parma Fat.100g,"Frios,Massas E Gordurosos",11.95
3812,Atum Solido Coqueiro Natural 170g,Seca Salgada,16.72
3813,Feijoada Vapza L.Vida 500g,"Frios,Massas E Gordurosos",15.98
3814,Beb.Lactea Batavo Pense Zero 850g Mrgo,Laticinios,48.85
3815,Iog.Danone Grego Light 800g Orig/Mrgo,Laticinios,16.87
3816,Tortilha Pringles  Original 180g,Seca Leve,14.72
3817,Queijo Gran Mestri Montanhes Cunha Kg,Laticinios,21.92
3818,Queijo Vidativa Gouda Cry Kg,Laticinios,13.95
3819,Vinho Port.Alves Vieira Tto 750ml,Bebidas Quentes,54.90
3820,Limpador Veja X14 T.Limo Refil 500ml,Limpeza,25.18
3821,Pacoquita Sta Helena Diet 176g,Seca Doce,9.45
3822,Cafe Estrada Real Prem.Vacuo 500g,Seca Pesada,24.46
3823,Tintura Nutrisse Tamarindo N.40,Perfumaria/Higiene E Beleza,18.69
3824,Polpa Brasfrut Cacau 100g,Congelados,5.16
3825,Queijo Parmissimo Parm.Ral.Grosso 50g,Laticinios,32.14
3826,File Peito Frango Copacol Iqf Cong.1kg,Congelados,35.79
3827,Couscous Ita.Divella 500g,Seca Leve,11.54
3828,Bala Mentos Ftas Verm.38g,Seca Leve,15.10
3829,Lenco Umed.Dove Baby C/50,Perfumaria/Higiene E Beleza,85.52
3830,Geleia Linea Zero Mirtilo 230g,Seca Doce,41.94
3831,Queijo Gran Mestri Zr.Lactose 40g,Laticinios,9.61
3832,Polpa Brasfrut Abacaxi C/Hort.100g,Congelados,4.44
3833,Massa Ninfa Integ.Spgt 500g,Seca Leve,6.28
3834,Cera Bravo Liq.2em1 Inc.750ml,Limpeza,34.78
3835,Torta M.Flora de Requeijao Kg,Confeitaria,62.32
3836,Esmalte Risque Crem.Rebu,Perfumaria/Higiene E Beleza,4.40
3837,Esmalte Colorama Jabuticaba,Perfumaria/Higiene E Beleza,4.86
3838,Beb.Ades Soja Calcio Orig.Zero 1l,Leite,20.96
3839,Esmalte Colorama Noite Quente,Perfumaria/Higiene E Beleza,4.86
3840,Filtro Melitta P/Cafeteira N.4 Gde C/30,Seca Pesada,24.12
3841,Esmalte Risque Crem.Tamara,Perfumaria/Higiene E Beleza,4.40
3842,Esmalte Beautycolor Sol Oriente Kimono,Perfumaria/Higiene E Beleza,2.68
3843,Manjericao Sweet 10g,Seca Salgada,3.20
3844,Bisc.Marilan C.Cracker Integ.420g,Seca Leve,18.04
3845,Louro Strafit Po 10g,Seca Salgada,8.52
3846,Sabao Em Po Girando Sol Azul 2kg Sache,Limpeza,9.69
3847,Neston Vit.Mamao/Maca/Banana 210g,Seca Doce,14.40
3848,Shampoo Fructis 400ml Cachos  Poderosos,Perfumaria/Higiene E Beleza,21.41
3849,Cha Lipton Verde Ftas Vermelhas 11g C/10,Seca Doce,13.98
3850,Beb.Sufresh Soja Mrgo 1l Tp,Bebidas Frias,18.54
3851,Bisc.Marilan Maizena Integ. 400g,Seca Leve,30.52
3852,Coracao Perdigao Frango Congelado Pct 1k,Congelados,64.99
3853,Salg.E.Chips Baconzito 55g,Seca Leve,24.64
3854,Adoc.Zero Cal Sac/Ciclam.100ml,Seca Doce,29.50
3855,Amend.Sta Helena Amindus S/Sal 100g,Seca Leve,21.36
3856,Queijo Tirolez Cottage 200g,Laticinios,9.68
3857,"Choc.Kinder Bruxas/Feras 50,4g",Seca Leve,49.55
3858,Bolinho Bauducco 38g Rollcake Chocolate,Paes E Bolos Industrializados,6.88
3859,Cafe Mulatinho Trad.Almof.500g,Seca Pesada,44.96
3860,Salg.E.Chips Doritos Dippas 170g,Seca Leve,7.33
3861,Extrato Tomate Predilecta 140g Sache,Seca Salgada,4.96
3862,Carga Gillette Sensor3 C/2,Perfumaria/Higiene E Beleza,14.55
3863,Shampoo Head&Shoulders 400ml 3x1 Pele,Perfumaria/Higiene E Beleza,79.76
3864,Coxa C/Sobrecoxa Big Fgo Resf.Bdj Kg,Acougue,17.48
3865,Granola Jasmine Int.Cereais 850g,Seca Doce,105.40
3866,Brioche Tranca Kg,Padaria,7.51
3867,Cha Leao Limao 40g C/25,Seca Doce,4.34
3868,Pao Wickbold Grao Sabor Integral 500g,Paes E Bolos Industrializados,8.89
3869,Bisc.Eqlibri Crackers Toque Limao 48g,Seca Leve,8.96
3870,Bisc.Eqlibri Crackers Muss.Bufala 45g,Seca Leve,2.24
3871,Caps.Dolce Gusto Nestea Limao 96g,Seca Pesada,21.60
3872,Bisc.Eqlibri Multigraos Tmte/Ceb.45g,Seca Leve,2.44
3873,Salg.Eqlibri Cracker Tapioca Qjo/Ore 45g,Seca Leve,7.57
3874,Hamburguer Sadia Bov.Churrasco 672g,Congelados,36.58
3875,Bolo Pullman 250g Laranja,Paes E Bolos Industrializados,7.25
3876,Pizza Sadia 460g Fgo/Catupiry,Congelados,43.92
3877,Polenta Milharina S/Sal 500g,Seca Pesada,6.81
3878,Beb.Lactea Santa Clara 1kg Coco Sache,Laticinios,6.70
3879,Geleia Aragel Marshem 150g Fabagr,Seca Doce,3.60
3880,Petisco Copacol de Fgo Tem.Cong Pct 1kg,Acougue,10.67
3881,"Amac.Downy Conc.Lirios do Campo 1,5l",Limpeza,184.56
3882,Chickenitos Seara 300g Trad.,Congelados,6.29
3883,Sabao Em Po Tixan Maciez 2kg,Limpeza,34.95
3884,Bolo de Abacaxi Kg Sco,Confeitaria,36.11
3885,Refrig.Antarc.A.Tonica Diet 350ml La,Bebidas Frias,11.45
3886,Salg.Piraque Presuntinho 100g,Seca Leve,3.68
3887,Salg.Piraque Pizzaque 100g,Seca Leve,3.68
3888,Massa Isabela C/O Tortilhone 500g,Seca Leve,16.72
3889,Amend.Dori Pettiz Croc.Nat.150g,Seca Leve,12.91
3890,Antissep.Buc.Listerine L500 P350ml Z.Sve,Perfumaria/Higiene E Beleza,67.56
3891,Bala Esp.Haribo Coracoes 100g,Seca Leve,6.08
3892,Bala Esp.Haribo Wummis 100g,Seca Leve,6.08
3893,Bala Esp.Haribo Animais Mix 100g,Seca Leve,6.08
3894,Bala Esp.Haribo Tropifrutti 100g,Seca Leve,6.08
3895,Bala Esp.Haribo Pessegos 100g,Seca Leve,6.08
3896,Iog.Nestle 1250g Mrgo,Laticinios,10.99
3897,Amend.Dori Pettiz Special S/Pele 150g,Seca Leve,24.92
3898,Adoc.Lowcucar Plus C/Stevia 80ml,Seca Doce,20.84
3899,Inset.Jimo Cupim Aero 400ml,Limpeza,23.86
3900,Aparelho Prestobarba 3 Masc.L4p3,Perfumaria/Higiene E Beleza,32.57
3901,Querosene Mega 1l,Limpeza,21.98
3902,Choc.Hershey.S Special Dark Menta 100g,Seca Leve,5.44
3903,Adoc.Linea Xilitol C/50 5g,Seca Doce,69.56
3904,Escova Bettanin Skova Plastica P/Unhas,Perfumaria/Higiene E Beleza,2.56
3905,Salg.E.Chips Torcida Pimenta 50g,Seca Leve,8.08
3906,Deterg.Minuano Marine 500ml,Limpeza,6.87
3907,Leite Ferm.Activia 110g Ameixa,Laticinios,11.34
3908,Pernil Suino Tonini C/O C/P Resf.Kg,Acougue,27.74
