,nm_produto,ds_classe2,vl_total
317,Agua Coco Obrigado Cap/Geng.1l Tp,Bebidas Frias,87.91
318,Agua Coco Sococo 1l Tp,Bebidas Frias,2401.31
319,Agua Coco Sococo 200ml  Tp,Bebidas Frias,66.72
320,Agua Coco Sococo 330ml Tp,Bebidas Frias,618.16
321,Agua Coco Trop Coco 1l,Bebidas Frias,4466.23
322,Agua Crystal Sparkling Limao 310ml La,Bebidas Frias,50.33
323,Agua Crystal Sparkling Limao 510ml Pet,Bebidas Frias,54.09
324,Agua Crystal Sparkling Tang.310ml La,Bebidas Frias,43.72
325,Agua Crystal Sparkling Tang.510ml Pet,Bebidas Frias,56.76
326,Agua de Coco Mais Coco 1l Tp,Bebidas Frias,6099.49
327,Agua Min.Ama 500ml S/Gas Pet,Bebidas Frias,283.61
328,"Agua Min.Crystal 1,5l Pet",Bebidas Frias,286.31
329,Agua Min.Crystal 300ml Pet,Bebidas Frias,120.79
330,Agua Min.Crystal 310ml Copo,Bebidas Frias,96.57
331,Agua Min.Crystal 500ml Pet,Bebidas Frias,505.34
332,Agua Min.Crystal 5l,Bebidas Frias,411.92
333,"Agua Min.Crystal C/Gas 1,5l Pet",Bebidas Frias,353.54
334,Agua Min.Crystal C/Gas 500ml Pet,Bebidas Frias,442.17
335,Agua Min.Crystal Vip 350ml C./Gas Pet,Bebidas Frias,123.74
336,Agua Min.Crystal Vip 350ml Pet,Bebidas Frias,133.43
337,Agua Min.Font Life 10l Pet,Bebidas Frias,1351.20
338,Agua Min.Font Life 5l Pet,Bebidas Frias,1080.24
339,"Agua Min.Font Life C/Gas 1,5l Pet",Bebidas Frias,682.65
340,Agua Min.Font Life C/Gas 510ml Pet,Bebidas Frias,665.89
341,Agua Min.Font Life S/Gas 1.5l Pet,Bebidas Frias,207.95
342,Agua Min.Font Life S/Gas 510ml Pet,Bebidas Frias,340.89
343,Agua Min.Font Life Sport 510ml S/Gas Pet,Bebidas Frias,189.96
344,Agua Min.Ita.San Pellegrino 750ml Gf,Bebidas Frias,9.49
345,Agua Min.Maceratti 1.5l Pet,Bebidas Frias,53.20
346,Agua Min.Maceratti 300ml Copo,Bebidas Frias,65.31
347,Agua Min.Maceratti 502ml,Bebidas Frias,77.33
348,Agua Min.Maceratti 5l,Bebidas Frias,148.34
349,Agua Min.Maceratti C/Gas 2l Pet,Bebidas Frias,154.90
350,Agua Min.Maceratti C/Gas 505ml,Bebidas Frias,52.77
351,"Agua Min.Nestle Pureza Vital 1,5l Pet",Bebidas Frias,377.79
352,Agua Min.Nestle Pureza Vital 510ml Pet,Bebidas Frias,125.97
353,Agua Min.O Fino S/Gas 350ml Pet,Bebidas Frias,71.25
354,Agua Min.O.Fino 1.5l,Bebidas Frias,258.72
355,Agua Min.O.Fino 10l,Bebidas Frias,1410.85
356,Agua Min.O.Fino 500ml Jr,Bebidas Frias,395.30
357,Agua Min.O.Fino 6l,Bebidas Frias,631.31
358,"Agua Min.O.Fino C/Gas 1,5l Pet",Bebidas Frias,451.20
359,Agua Min.O.Fino C/Gas 350ml Pet,Bebidas Frias,121.50
360,Agua Min.O.Fino C/Gas 500ml Pet,Bebidas Frias,755.43
361,Agua Min.Perrier C/Gas 330ml,Bebidas Frias,23.08
362,"Agua Min.Proteg 1,5 Pet",Bebidas Frias,106.39
363,Agua Min.Proteg 502ml Pet,Bebidas Frias,500.09
364,Agua Min.Proteg 5l Pet,Bebidas Frias,496.59
365,Agua Min.Proteg C/Gas 2l Pet,Bebidas Frias,290.11
366,Agua Min.Proteg C/Gas 505ml Pet,Bebidas Frias,254.57
367,Agua Min.Sao Lourenco C/Gas 1.260ml Pet,Bebidas Frias,79.38
368,Agua Min.Sao Lourenco C/Gas 300ml Pet,Bebidas Frias,69.54
369,Agua Min.Sao Lourenco S/Gas 300ml Pet,Bebidas Frias,17.08
370,"Agua Min.Schinc.C/Gas 1,5l",Bebidas Frias,131.38
371,Agua Min.Schinc.C/Gas 500ml Pet,Bebidas Frias,22.24
372,"Agua Min.Schinc.S/Gas 1,5l",Bebidas Frias,29.95
373,Agua Min.Schinc.S/Gas 500ml Pet,Bebidas Frias,207.69
374,Agua Min.Sferrie 1.5l C/Gas Pet,Bebidas Frias,336.19
375,Agua Min.Sferrie 1.5l Pet,Bebidas Frias,125.07
376,Agua Min.Sferrie 510ml C/Gas Pet,Bebidas Frias,188.16
377,Agua Min.Sferrie 510ml Pet,Bebidas Frias,178.71
378,Agua Min.Sferrie 5l,Bebidas Frias,82.75
379,Agua Min.Sferrie Premium C/Gas 410ml Pet,Bebidas Frias,30.55
380,Agua Min.Sferrie Premium S/Gas 410ml Pet,Bebidas Frias,15.04
381,Beb.Ades Soja Abac.1l Tp,Bebidas Frias,544.87
382,Beb.Ades Soja Abac.200ml Tp,Bebidas Frias,139.76
383,Beb.Ades Soja Lja 1l Tp,Bebidas Frias,834.10
384,Beb.Ades Soja Lja 200ml Tp,Bebidas Frias,263.27
385,Beb.Ades Soja Maca 1l Tp,Bebidas Frias,832.05
386,Beb.Ades Soja Maca 200ml Tp,Bebidas Frias,343.50
387,Beb.Ades Soja Mrgo 1l Tp,Bebidas Frias,432.66
