,nm_produto,ds_classe2,vl_total
4035,Aparelho Bic Comfort 3 P.Sensivel L4p3,Perfumaria/Higiene E Beleza,156.65
4036,Aparelho Bic Flex 3 C/2,Perfumaria/Higiene E Beleza,80.11
4037,Aparelho Bic Sensit.Shaver L7p5,Perfumaria/Higiene E Beleza,74.14
4038,Aparelho Bic Soleil C/2,Perfumaria/Higiene E Beleza,147.11
4039,Aparelho Delicada Depilador Intimo C/3,Perfumaria/Higiene E Beleza,9.10
4040,Aparelho Gillette Mach3 Regular C/1,Perfumaria/Higiene E Beleza,18.89
4041,Aparelho Gillette Mach3 Sensitive C/1,Perfumaria/Higiene E Beleza,38.96
4042,Aparelho Gillette Venus Breeze C/1,Perfumaria/Higiene E Beleza,26.74
4043,Aparelho Gillette Venus Sensit.C/2,Perfumaria/Higiene E Beleza,104.91
4044,Aparelho Gillette Venus Simply L4p3,Perfumaria/Higiene E Beleza,35.60
4045,Aparelho Gillette Venus Spa C/1,Perfumaria/Higiene E Beleza,27.35
4046,Aparelho Mach3 Regular C/1 C/2 Cargas,Perfumaria/Higiene E Beleza,23.31
4047,Aparelho Mach3 Sens.C/3 Carga Gt.Gel Lig,Perfumaria/Higiene E Beleza,39.92
4048,Aparelho Prestobarba 3 Body Sens.C/2,Perfumaria/Higiene E Beleza,68.18
4049,Aparelho Prestobarba 3 Body Sens.C/4,Perfumaria/Higiene E Beleza,63.75
4050,Aparelho Prestobarba 3 Fem.C/2,Perfumaria/Higiene E Beleza,141.20
4051,Aparelho Prestobarba 3 Fem.L4p3,Perfumaria/Higiene E Beleza,107.97
4052,Aparelho Prestobarba 3 Ice Masc.C/4,Perfumaria/Higiene E Beleza,66.45
4053,Aparelho Prestobarba 3 Ice Masc.L4p3,Perfumaria/Higiene E Beleza,147.34
4054,Aparelho Prestobarba 3 Masc.C/2,Perfumaria/Higiene E Beleza,78.65
4055,Aparelho Prestobarba 3 Masc.C/4,Perfumaria/Higiene E Beleza,45.20
4056,Aparelho Prestobarba 3 Masc.L4p3,Perfumaria/Higiene E Beleza,130.59
4057,Aparelho Prestobarba 3 Sense C/2,Perfumaria/Higiene E Beleza,52.42
4058,Aparelho Prestobarba Movel Fem.C/2,Perfumaria/Higiene E Beleza,37.89
4059,Aparelho Prestobarba Movel Masc.C/2,Perfumaria/Higiene E Beleza,152.40
4060,Aparelho Prestobarba Regular C/2,Perfumaria/Higiene E Beleza,70.51
4061,Aparelho Prestobarba Ultra Grip 2 C/7,Perfumaria/Higiene E Beleza,73.57
4062,Aparelho Prestobarba Ultra Grip 3 C/2,Perfumaria/Higiene E Beleza,37.76
4063,Aparelho Prestobarba Ultra Grip 3 Fe.C/2,Perfumaria/Higiene E Beleza,94.61
4064,Aparelho Prestobarba Ultra Grip C/2,Perfumaria/Higiene E Beleza,68.65
4065,Aparelho Probak Ii L7 P5,Perfumaria/Higiene E Beleza,153.42
4066,Apontador Marco Boni P/Lapis Maquiagem,Perfumaria/Higiene E Beleza,7.53
4067,Balsamo Nivea Pos Barba 100ml Sens.,Perfumaria/Higiene E Beleza,65.80
4068,Band-Aid Johnson Transp.C/40,Perfumaria/Higiene E Beleza,74.64
4069,Band-Aid Jonhson Peq.Ferimentos C/16,Perfumaria/Higiene E Beleza,3.86
4070,Base Loreal Bb Cream 50ml Escura,Perfumaria/Higiene E Beleza,39.85
4071,Base Loreal Bb Cream Olhos 15ml Clara,Perfumaria/Higiene E Beleza,32.07
4072,Bloco Marco Boni Polidor/Modelador,Perfumaria/Higiene E Beleza,38.24
4073,Bucha Luva Vegetal Rainha  66,Perfumaria/Higiene E Beleza,18.72
4074,Bucha Rainha Vegetal,Perfumaria/Higiene E Beleza,116.85
4075,Bucha Vegetal Marco Boni P/Banho,Perfumaria/Higiene E Beleza,29.56
4076,Carga Fusion Proshield C/2,Perfumaria/Higiene E Beleza,34.60
4077,Carga Gillette Mach3 C/2,Perfumaria/Higiene E Beleza,229.26
4078,Carga Gillette Mach3 C/2 Turbo,Perfumaria/Higiene E Beleza,153.30
4079,Carga Gillette Mach3 Sensitive C/2,Perfumaria/Higiene E Beleza,145.18
4080,Carga Gillette Mach3 Sensitive L4p3,Perfumaria/Higiene E Beleza,118.21
4081,Carga Gillette Mach3 Sensitive L6p5 Bar.,Perfumaria/Higiene E Beleza,35.85
4082,Carga Gillette Sensor3 C/2,Perfumaria/Higiene E Beleza,29.10
4083,Carga Venus Breeze C/2,Perfumaria/Higiene E Beleza,53.48
4084,Cera Depimiel 200g Quente P/Micro Nat.,Perfumaria/Higiene E Beleza,12.77
4085,Cera Depimiel 200gr Quente P/Micro Veg.,Perfumaria/Higiene E Beleza,13.44
4086,Cera Depimiel Corporal C/16 Folhas,Perfumaria/Higiene E Beleza,12.58
4087,Cera Depimiel Facial C/16 Folhas,Perfumaria/Higiene E Beleza,7.56
4088,Cera Modeladora Bozzano 230g,Perfumaria/Higiene E Beleza,14.71
4089,Cera Veet Depil.Corporal P.Delic.C/12,Perfumaria/Higiene E Beleza,22.64
4090,Cera Veet Depil.Facial P.Delic.C/12 F.,Perfumaria/Higiene E Beleza,39.03
4091,Cera Veet Depil.Facial P.Normal C/12 Fol,Perfumaria/Higiene E Beleza,39.03
4092,Cj.2 Desod.Adidas Aero 150ml C/50%Pow.Ma,Perfumaria/Higiene E Beleza,17.44
4093,Cj.2 Desod.Bozzano Aero 90g Batman/Flash,Perfumaria/Higiene E Beleza,74.88
4094,Cj.2 Desod.Bozzano Aero 90g Sman/Flash,Perfumaria/Higiene E Beleza,103.22
4095,Cj.2 Desod.Dove Aero 89g C/50% Cui.Total,Perfumaria/Higiene E Beleza,66.91
4096,Cj.2 Desod.Dove Aero 89gr C/50% Invi.Dry,Perfumaria/Higiene E Beleza,21.32
4097,Cj.2 Desod.Dove Aero 89gr C/50% Original,Perfumaria/Higiene E Beleza,106.60
4098,Cj.2 Desod.Dove Aero Comp.54g C/50% Orig,Perfumaria/Higiene E Beleza,79.59
4099,Cj.2 Desod.Nivea Aero 150ml B&W F.C/50%,Perfumaria/Higiene E Beleza,52.11
4100,Cj.2 Desod.Nivea Aero 150ml B&W M.C/50%,Perfumaria/Higiene E Beleza,52.11
4101,Cj.2 Desod.Nivea Aero 150ml Dry F.C/50%,Perfumaria/Higiene E Beleza,68.60
4102,Cj.2 Desod.Old Spice 93g C/50%Lenha,Perfumaria/Higiene E Beleza,70.48
4103,Cj.2 Desod.Rexona Aero 89gr C/50% Cotton,Perfumaria/Higiene E Beleza,93.45
4104,Cj.2 Desod.Rexona Aero 89gr C/50% V8 Mas,Perfumaria/Higiene E Beleza,18.69
4105,Cj.2 Desod.Rexona Aero 90g C/50% Act.Mas,Perfumaria/Higiene E Beleza,258.08
4106,Cj.2 Desod.Rexona Aero 90g C/50% Invis.F,Perfumaria/Higiene E Beleza,109.34
4107,Cj.2 Desod.Rexona Aero 90g C/50% Invis.M,Perfumaria/Higiene E Beleza,73.36
4108,Cj.2 Desod.Rexona Aero 90g C/50% Powd.F,Perfumaria/Higiene E Beleza,444.26
4109,Cj.2 Desod.Rexona Aero 90gr C/50% Inv.Ma,Perfumaria/Higiene E Beleza,35.80
4110,Cj.2 Desod.Rexona Aero Invis.C/50%,Perfumaria/Higiene E Beleza,18.67
4111,Cj.2 Shampoo Clear 200ml 2em1 A.Caspa,Perfumaria/Higiene E Beleza,179.10
4112,Cj.2 Shampoo Clear 200ml C.Ment A.Caspa,Perfumaria/Higiene E Beleza,199.00
4113,Cj.2 Shampoo H.& Shold.200ml 3x1,Perfumaria/Higiene E Beleza,100.43
4114,Cj.2 Shampoo Palm.350ml Nut.+1 Cond.350g,Perfumaria/Higiene E Beleza,109.65
4115,Cj.2 Shampoo Palm.Camel.+1 Cond.350ml,Perfumaria/Higiene E Beleza,61.91
4116,Cj.2 Shampoo Seda 325ml+1 Condic.Ceram.,Perfumaria/Higiene E Beleza,59.68
4117,Cj.Ant.Buc.Colgate T.12 500ml Gt Cr.T12,Perfumaria/Higiene E Beleza,35.28
4118,"Cj.Ant.Buc.List.Zero 500ml+1,99 Lv 250ml",Perfumaria/Higiene E Beleza,58.14
4119,"Cj.Ant.Buc.Plax Inf. L500p350ml+1,99 Pla",Perfumaria/Higiene E Beleza,198.83
4120,"Cj.Ant.Buc.Plax Mint.L500p350ml+1,99 Pla",Perfumaria/Higiene E Beleza,160.33
4121,Cj.Pente Condor Romance C/3 Sm 170,Perfumaria/Higiene E Beleza,16.63
4122,Cj.Pente Florence,Perfumaria/Higiene E Beleza,8.65
4123,"Cj.Sab.Dermacyd 200ml Fem.+1,99 Derm.100",Perfumaria/Higiene E Beleza,21.57
4124,Cj.Sab.Palmolive Natureza 90g C/3 Acai,Perfumaria/Higiene E Beleza,11.98
4125,Cj.Sab.Palmolive Natureza 90g C/3 Mar.,Perfumaria/Higiene E Beleza,58.91
4126,Cj.Shampoo 400+Condic.175 Pantene Hidrat,Perfumaria/Higiene E Beleza,83.55
4127,Cj.Shampoo 400+Condic.175 Pantene Hidroc,Perfumaria/Higiene E Beleza,63.65
4128,Cj.Shampoo 400+Condic.175 Pantene Liso,Perfumaria/Higiene E Beleza,63.65
4129,Cj.Shampoo 400+Condic.175 Pantene Queda,Perfumaria/Higiene E Beleza,187.00
4130,Cj.Shampoo 400+Condic.175 Pantene Rest.,Perfumaria/Higiene E Beleza,127.30
4131,Cj.Shampoo 400+Condic.175pantene G.Venus,Perfumaria/Higiene E Beleza,87.50
4132,Cj.Shampoo 400+Condic.200 Pantene C.Qued,Perfumaria/Higiene E Beleza,47.70
4133,Cj.Shampoo 400+Condic.200 Pantene Hidro.,Perfumaria/Higiene E Beleza,23.85
4134,Cj.Shampoo 400+Condic.200 Tresemme B.Poo,Perfumaria/Higiene E Beleza,114.54
4135,Cj.Shampoo 400+Condic.200 Tresemme Detox,Perfumaria/Higiene E Beleza,295.17
4136,Cj.Shampoo 400+Condic.200 Tresemme H.Pro,Perfumaria/Higiene E Beleza,130.48
4137,Cj.Shampoo 400+Condic.200 Tresemme Rec.,Perfumaria/Higiene E Beleza,148.83
4138,Cj.Shampoo 400+Condic.Elseve 200ml Argx3,Perfumaria/Higiene E Beleza,44.16
4139,Cj.Shampoo 400+Condic.Elseve 200ml Cont.,Perfumaria/Higiene E Beleza,110.40
4140,Cj.Shampoo 400+Condic.Elseve 200ml Detox,Perfumaria/Higiene E Beleza,66.24
4141,Cj.Shampoo 400+Condic.Elseve 200ml O.Ex.,Perfumaria/Higiene E Beleza,132.48
4142,Cj.Shampoo 400+Condic.Elseve 200ml Rt5,Perfumaria/Higiene E Beleza,22.08
4143,Cj.Shampoo Dove 200+Condic.400ml Cachos,Perfumaria/Higiene E Beleza,152.79
4144,Cj.Shampoo Dove 400ml+Condic.200ml Coco,Perfumaria/Higiene E Beleza,580.51
4145,Cj.Shampoo Dove 400ml+Condic.200ml Oleo,Perfumaria/Higiene E Beleza,349.01
4146,Cj.Shampoo Dove 400ml+Condic.200ml R.Com,Perfumaria/Higiene E Beleza,364.67
4147,Cj.Shampoo+Cond.Tra La La Kids Nutrik.,Perfumaria/Higiene E Beleza,19.80
4148,Cj.Shampoo+Cond.Tra La La S/Embar.,Perfumaria/Higiene E Beleza,39.60
4149,Cj.Shampoo+Condic.480ml Clinihair Nut.,Perfumaria/Higiene E Beleza,142.44
4150,Cj.Shampoo+Condic.Acqua Kids 250ml Cach.,Perfumaria/Higiene E Beleza,33.82
4151,Cj.Shampoo+Condic.Acqua Kids 250ml Lisos,Perfumaria/Higiene E Beleza,16.91
4152,Cj.Shampoo+Condic.Clear 200ml Hid.Int,Perfumaria/Higiene E Beleza,54.84
4153,Cj.Shampoo+Condic.Disney 230ml Frozen,Perfumaria/Higiene E Beleza,28.26
4154,Cj.Shampoo+Condic.Gold Chocolate,Perfumaria/Higiene E Beleza,123.24
4155,Cj.Shampoo+Condic.Gold Liso Pro Orquidea,Perfumaria/Higiene E Beleza,111.98
4156,Cj.Shampoo+Condic.Gold Pos Quimica,Perfumaria/Higiene E Beleza,36.90
4157,Cj.Shampoo+Condic.Gold Rep.Int.Queratina,Perfumaria/Higiene E Beleza,73.84
4158,Cj.Shampoo+Condic.H.&Shold.200ml A.Coc.,Perfumaria/Higiene E Beleza,99.95
4159,Cj.Shampoo+Condic.H.&Shold.200ml Hid.,Perfumaria/Higiene E Beleza,39.98
4160,Cj.Shampoo+Condic.H.&Shold.200ml Oleosid,Perfumaria/Higiene E Beleza,79.96
4161,Cj.Shampoo+Condic.Ox 240ml P.Esp.Oils,Perfumaria/Higiene E Beleza,61.30
4162,Cj.Shampoo+Condic.Ox 240ml P.Esp.Protein,Perfumaria/Higiene E Beleza,183.57
4163,Cj.Shampoo+Condic.Palm.350ml Argan P.Esp,Perfumaria/Higiene E Beleza,85.38
4164,Cj.Shampoo+Condic.Palm.350ml Ceram.P.Esp,Perfumaria/Higiene E Beleza,134.44
4165,Cj.Shampoo+Condic.Seda 325ml Ceram.C15%,Perfumaria/Higiene E Beleza,219.30
4166,Cj.Shampoo+Condic.Seda 325ml L.Perf.C15%,Perfumaria/Higiene E Beleza,232.20
4167,Cj.Shampoo+Condic.Seda Cachos 325ml C15%,Perfumaria/Higiene E Beleza,116.10
4168,Colonia Huggies 100ml T.Monica,Perfumaria/Higiene E Beleza,41.04
4169,Coloracao Casting Creme Cast.Esc.300,Perfumaria/Higiene E Beleza,27.65
4170,Coloracao Casting Creme Choc.Glace 415,Perfumaria/Higiene E Beleza,27.60
4171,Compressa de Gaze Cremer Max C/10,Perfumaria/Higiene E Beleza,1.66
4172,Condic.Clear 200ml Hidratacao Intensa,Perfumaria/Higiene E Beleza,26.64
4173,Condic.Clear 200ml Queda Defense,Perfumaria/Higiene E Beleza,13.99
4174,Condic.Dove 200ml Pure Care Dry Oil,Perfumaria/Higiene E Beleza,38.80
4175,Condic.Dove 200ml Rec.Extrema,Perfumaria/Higiene E Beleza,13.89
4176,Condic.Dove 200ml Ultra Cachos,Perfumaria/Higiene E Beleza,13.89
4177,Condic.Dove 400ml Fortalecimento,Perfumaria/Higiene E Beleza,21.20
4178,Condic.Dove 400ml Liso E Nutrido,Perfumaria/Higiene E Beleza,42.50
4179,Condic.Dove 400ml Nutricao O.Micelar,Perfumaria/Higiene E Beleza,63.60
4180,Condic.Dove 400ml Oleo Nutricao,Perfumaria/Higiene E Beleza,42.40
4181,Condic.Dove 400ml Oxigenio Hidrat.,Perfumaria/Higiene E Beleza,42.45
4182,Condic.Dove 400ml Reconstrucao Completa,Perfumaria/Higiene E Beleza,21.20
4183,Condic.Dove 400ml Reconstrucao Extrema,Perfumaria/Higiene E Beleza,63.60
4184,Condic.Dove 400ml Reparacao,Perfumaria/Higiene E Beleza,42.50
4185,Condic.Dove Baby 200ml Cab.Cacheados,Perfumaria/Higiene E Beleza,47.34
4186,Condic.Dove Baby 200ml Cab.Claros,Perfumaria/Higiene E Beleza,47.34
4187,Condic.Dove Baby 200ml Hidrat.Enriq.,Perfumaria/Higiene E Beleza,15.78
4188,Condic.Elseve 200ml Arginina,Perfumaria/Higiene E Beleza,21.80
4189,Condic.Elseve 200ml Detox Oleosidade,Perfumaria/Higiene E Beleza,21.80
4190,Condic.Elseve 200ml Oleo Ext.Nut.,Perfumaria/Higiene E Beleza,10.90
4191,Condic.Elseve 200ml Rep.Total 5,Perfumaria/Higiene E Beleza,13.07
4192,Condic.Elseve 400ml Arg.X3 Rest.Massa,Perfumaria/Higiene E Beleza,20.56
4193,Condic.Elseve 400ml Arginina,Perfumaria/Higiene E Beleza,20.56
4194,Condic.Elseve 400ml Cachos,Perfumaria/Higiene E Beleza,20.56
4195,Condic.Elseve 400ml Detox Oleosidade,Perfumaria/Higiene E Beleza,39.55
4196,Condic.Elseve 400ml Hydra A.Caspa,Perfumaria/Higiene E Beleza,23.72
4197,Condic.Elseve 400ml Oleo Ext.Nut.,Perfumaria/Higiene E Beleza,20.56
4198,Condic.Elseve 400ml Quera Liso,Perfumaria/Higiene E Beleza,80.67
4199,Condic.Elseve 400ml Rep.Tot.5 E.Prof.,Perfumaria/Higiene E Beleza,37.98
4200,Condic.Elseve 400ml Repar.Total 5,Perfumaria/Higiene E Beleza,99.66
4201,Condic.Fructis 200ml Fresc.Vit.,Perfumaria/Higiene E Beleza,18.60
4202,Condic.Fructis 400ml Apaga Danos,Perfumaria/Higiene E Beleza,13.02
4203,Condic.Fructis 400ml Cachos Poderosos,Perfumaria/Higiene E Beleza,13.02
4204,Condic.Fructis 400ml Liso Quimica,Perfumaria/Higiene E Beleza,13.02
4205,Condic.Fructis 400ml O.Rep.P.Quimica,Perfumaria/Higiene E Beleza,13.02
4206,Condic.Gold 200ml Mega Brilho,Perfumaria/Higiene E Beleza,15.62
4207,Condic.Head&Shoulders 200ml Rem.Oleosid,Perfumaria/Higiene E Beleza,14.48
4208,Condic.Head&Shoulders 400ml Maca,Perfumaria/Higiene E Beleza,65.91
4209,Condic.Huggies 200ml,Perfumaria/Higiene E Beleza,18.40
4210,Condic.Huggies 200ml Camomila,Perfumaria/Higiene E Beleza,29.61
4211,Condic.Johnson Baby 200ml Normal,Perfumaria/Higiene E Beleza,25.28
4212,Condic.Johnson Baby 400ml,Perfumaria/Higiene E Beleza,19.40
4213,Condic.Johnson Gotas de Brilho 200ml,Perfumaria/Higiene E Beleza,37.92
4214,Condic.Monange 350ml Antifrizz,Perfumaria/Higiene E Beleza,20.94
4215,Condic.Monange 350ml Hidrat.Intensiva,Perfumaria/Higiene E Beleza,20.94
4216,Condic.Monange 350ml Lisos Rad.,Perfumaria/Higiene E Beleza,13.96
4217,Condic.Naturre 240ml Blond Matizador,Perfumaria/Higiene E Beleza,41.16
4218,Condic.Naturre 240ml Camomila,Perfumaria/Higiene E Beleza,30.92
4219,Condic.Naturre 240ml Jaborandi C/Babosa,Perfumaria/Higiene E Beleza,54.11
4220,Condic.Naturre 240ml Leite de Cabra,Perfumaria/Higiene E Beleza,61.84
4221,Condic.Naturre 240ml Oleo de Coco,Perfumaria/Higiene E Beleza,44.15
4222,Condic.Neutrox 230ml N.1,Perfumaria/Higiene E Beleza,31.95
4223,Condic.Neutrox 350ml Sos,Perfumaria/Higiene E Beleza,39.12
4224,Condic.Neutrox 500ml N.1,Perfumaria/Higiene E Beleza,133.96
4225,Condic.Origem 300ml Bomba Max,Perfumaria/Higiene E Beleza,43.38
4226,Condic.Ox 240ml Fibers Liso Abs.,Perfumaria/Higiene E Beleza,49.87
4227,Condic.Ox 240ml Oils Nut.Int.,Perfumaria/Higiene E Beleza,11.99
4228,Condic.Ox 240ml Prot.Rec.Prof.,Perfumaria/Higiene E Beleza,24.90
4229,Condic.Ox 240ml Reparacao,Perfumaria/Higiene E Beleza,23.98
4230,Condic.Ox 400ml  Nutricao,Perfumaria/Higiene E Beleza,19.79
4231,Condic.Palmolive 350ml Cacau,Perfumaria/Higiene E Beleza,32.98
4232,Condic.Palmolive 350ml Ceramidas,Perfumaria/Higiene E Beleza,41.49
4233,Condic.Palmolive 350ml M.Prol.,Perfumaria/Higiene E Beleza,25.00
4234,Condic.Palmolive 350ml Naturals Kids,Perfumaria/Higiene E Beleza,37.05
4235,Condic.Palmolive 350ml Neutro,Perfumaria/Higiene E Beleza,7.98
4236,Condic.Pantene 175ml Control E Queda,Perfumaria/Higiene E Beleza,12.50
4237,Condic.Pantene 175ml Restauracao,Perfumaria/Higiene E Beleza,12.50
4238,Condic.Pantene 400ml Brilho Extremo,Perfumaria/Higiene E Beleza,19.80
4239,Condic.Pantene 400ml Cachos Hidra.Vit.,Perfumaria/Higiene E Beleza,19.80
4240,Condic.Pantene 400ml Hidratacao,Perfumaria/Higiene E Beleza,40.46
4241,Condic.Pantene 400ml Hidrocaut.,Perfumaria/Higiene E Beleza,19.80
4242,Condic.Pantene 400ml Liso Extremo,Perfumaria/Higiene E Beleza,39.60
4243,Condic.Pantene 400ml Rest.Prof.,Perfumaria/Higiene E Beleza,79.20
4244,Condic.Pantene 400ml Summer,Perfumaria/Higiene E Beleza,19.80
4245,Condic.Seda 325ml Anti Nos,Perfumaria/Higiene E Beleza,35.37
4246,Condic.Seda 325ml Argan,Perfumaria/Higiene E Beleza,35.37
4247,Condic.Seda 325ml Boom Liberado,Perfumaria/Higiene E Beleza,12.30
4248,Condic.Seda 325ml Cachos Defin.,Perfumaria/Higiene E Beleza,11.79
4249,Condic.Seda 325ml Hidrat.Leveza,Perfumaria/Higiene E Beleza,35.37
4250,Condic.Seda 325ml Mel Anti Quebra,Perfumaria/Higiene E Beleza,23.58
4251,Condic.Seda 325ml Nutricao,Perfumaria/Higiene E Beleza,35.37
4252,Condic.Seda 325ml Pureza Detox,Perfumaria/Higiene E Beleza,23.58
4253,Condic.Suave 325ml Jasm.E Oleo Es.,Perfumaria/Higiene E Beleza,14.34
4254,Condic.Tra La La Kids 480ml,Perfumaria/Higiene E Beleza,11.24
4255,Condic.Tresemme 200ml Detox,Perfumaria/Higiene E Beleza,11.15
4256,Condic.Tresemme 200ml Rec.Forca,Perfumaria/Higiene E Beleza,22.30
4257,Condic.Tresemme 200ml Solar Repair,Perfumaria/Higiene E Beleza,11.15
4258,Condic.Tresemme 400ml Blind Platinum,Perfumaria/Higiene E Beleza,19.20
4259,Condic.Tresemme 400ml Detox Capilar,Perfumaria/Higiene E Beleza,38.40
4260,Condic.Tresemme 400ml Hidrat.Prof.,Perfumaria/Higiene E Beleza,19.20
4261,Condic.Tresemme 400ml Reconst.,Perfumaria/Higiene E Beleza,19.20
4262,Cortador Marco Boni P/Unha Gde,Perfumaria/Higiene E Beleza,31.64
4263,Cortador Marco Boni P/Unha Metalico,Perfumaria/Higiene E Beleza,5.06
4264,Cotonetes Johnson C/150,Perfumaria/Higiene E Beleza,103.36
4265,Cotonetes Johnson C/75,Perfumaria/Higiene E Beleza,116.11
4266,Cr.Dental Close-Up 70 Gr Triple Hortela,Perfumaria/Higiene E Beleza,23.08
4267,Cr.Dental Close-Up 70 Gr Triple Menta,Perfumaria/Higiene E Beleza,2.29
4268,Cr.Dental Close-Up 70g Triple Menta L3p2,Perfumaria/Higiene E Beleza,83.27
4269,Cr.Dental Close-Up 70gr Triple M.Amer.,Perfumaria/Higiene E Beleza,66.83
4270,Cr.Dental Close-Up 72g Menthol Shock,Perfumaria/Higiene E Beleza,51.90
4271,Cr.Dental Close-Up 72g Oxy Pulse,Perfumaria/Higiene E Beleza,15.96
4272,Cr.Dental Close-Up 90g Bioativa L3p2,Perfumaria/Higiene E Beleza,95.35
4273,Cr.Dental Close-Up 90g Bioativa Prot.,Perfumaria/Higiene E Beleza,54.91
4274,Cr.Dental Close-Up 90g Xtra Whitening,Perfumaria/Higiene E Beleza,10.77
4275,Cr.Dental Close-Up 90gr Xtra Whit.L3p2,Perfumaria/Higiene E Beleza,203.46
4276,Cr.Dental Colgate 100g Sens.Branq.,Perfumaria/Higiene E Beleza,85.70
4277,Cr.Dental Colgate 100g Sens.M.Prot.,Perfumaria/Higiene E Beleza,21.10
4278,Cr.Dental Colgate 100g Sens.Original,Perfumaria/Higiene E Beleza,71.90
4279,Cr.Dental Colgate 110g Sens.Gt1 Total 12,Perfumaria/Higiene E Beleza,86.76
4280,Cr.Dental Colgate 110g Sens.Pro A.Repar,Perfumaria/Higiene E Beleza,29.48
4281,Cr.Dental Colgate 110g Sens.Pro A.White,Perfumaria/Higiene E Beleza,46.74
4282,Cr.Dental Colgate 110g Sens.Pro Alivio,Perfumaria/Higiene E Beleza,15.58
4283,Cr.Dental Colgate 140g T.12 C.Mint,Perfumaria/Higiene E Beleza,106.61
4284,Cr.Dental Colgate 140g T.12 Repair,Perfumaria/Higiene E Beleza,84.25
4285,Cr.Dental Colgate 180g Mpa,Perfumaria/Higiene E Beleza,224.46
4286,Cr.Dental Colgate 180g T.Acao,Perfumaria/Higiene E Beleza,135.50
4287,Cr.Dental Colgate 50g Sens.Pro Alivio,Perfumaria/Higiene E Beleza,26.70
4288,Cr.Dental Colgate 50g Sensit.P.Ali.L3p2,Perfumaria/Higiene E Beleza,35.68
4289,Cr.Dental Colgate 70g L3p2 Mpa Neutrac.,Perfumaria/Higiene E Beleza,108.96
4290,Cr.Dental Colgate 70g Lum.White L4 P2,Perfumaria/Higiene E Beleza,27.50
4291,Cr.Dental Colgate 70g Luminous Advanced,Perfumaria/Higiene E Beleza,18.58
4292,Cr.Dental Colgate 70g Luminous W.Xd Shin,Perfumaria/Higiene E Beleza,48.98
4293,Cr.Dental Colgate 70g Luminous White,Perfumaria/Higiene E Beleza,46.73
4294,Cr.Dental Colgate 70g Mpa Neutracucar,Perfumaria/Higiene E Beleza,51.84
4295,Cr.Dental Colgate 70g T.12 P.Repair,Perfumaria/Higiene E Beleza,41.47
4296,Cr.Dental Colgate 70g T.12 Prof.G.Saud,Perfumaria/Higiene E Beleza,48.42
4297,Cr.Dental Colgate 70g T.12 Prof.H.Saud,Perfumaria/Higiene E Beleza,27.60
4298,Cr.Dental Colgate 70g T.12 Prof.Whiten.,Perfumaria/Higiene E Beleza,16.39
4299,Cr.Dental Colgate 70g T.Acao White,Perfumaria/Higiene E Beleza,180.09
4300,Cr.Dental Colgate 70g T.Acao Xtra Fresh,Perfumaria/Higiene E Beleza,72.49
4301,Cr.Dental Colgate 70gr Lum.White C/2 50%,Perfumaria/Higiene E Beleza,96.19
4302,Cr.Dental Colgate 90g A.Placa Prevent,Perfumaria/Higiene E Beleza,70.62
4303,Cr.Dental Colgate 90g Mpa,Perfumaria/Higiene E Beleza,147.05
4304,Cr.Dental Colgate 90g T.12 Adv.Fresh,Perfumaria/Higiene E Beleza,65.95
4305,Cr.Dental Colgate 90g T.12 C.Mint,Perfumaria/Higiene E Beleza,162.45
4306,Cr.Dental Colgate 90g T.12 Whitening,Perfumaria/Higiene E Beleza,65.87
4307,Cr.Dental Colgate 90g T.Acao Hort.,Perfumaria/Higiene E Beleza,108.43
4308,Cr.Dental Colgate 90g T.Acao Original,Perfumaria/Higiene E Beleza,242.07
4309,Cr.Dental Colgate T.12 90g C/2 50%,Perfumaria/Higiene E Beleza,434.79
4310,Cr.Dental Colgate T.12 C/2+1 Gel Smiles,Perfumaria/Higiene E Beleza,13.10
4311,Cr.Dental Oral-B 100gr Stages Frozen,Perfumaria/Higiene E Beleza,16.44
4312,Cr.Dental Oral-B 100gr Stages Starwars,Perfumaria/Higiene E Beleza,8.22
4313,Cr.Dental Oral-B 102g 3d White Perfect,Perfumaria/Higiene E Beleza,68.95
4314,Cr.Dental Oral-B 70g 123,Perfumaria/Higiene E Beleza,119.50
4315,Cr.Dental Oral-B 70g 3d White,Perfumaria/Higiene E Beleza,5.81
4316,Cr.Dental Oral-B 70g 3d White L3p2,Perfumaria/Higiene E Beleza,178.95
4317,Cr.Dental Oral-B 70g P.Saude C/2 50% Adv,Perfumaria/Higiene E Beleza,55.62
4318,Cr.Dental Oral-B 70g Pro S. Ant.Acucar,Perfumaria/Higiene E Beleza,24.54
4319,Cr.Dental Oral-B Pro S 70g Ant.Acuc.L3p2,Perfumaria/Higiene E Beleza,158.87
4320,Cr.Dental Sensodyne 100g Repair&P.White,Perfumaria/Higiene E Beleza,119.31
4321,Cr.Dental Sensodyne 100g Repair&Protect,Perfumaria/Higiene E Beleza,90.30
4322,Cr.Dental Sensodyne 50g Branq.E.F.L3p2,Perfumaria/Higiene E Beleza,36.19
4323,Cr.Dental Sensodyne 50g Rap.Alivio L3p2,Perfumaria/Higiene E Beleza,35.36
4324,Cr.Dental Sensodyne 90g Branq.Ext.Fresh,Perfumaria/Higiene E Beleza,82.79
4325,Cr.Dental Sensodyne 90g Rapido Alivio,Perfumaria/Higiene E Beleza,67.80
4326,Cr.Dental Sorriso 70g Fort Protect L3p2,Perfumaria/Higiene E Beleza,59.49
